course,prof,gpa,% of A,% of B,section_,semester
RPTS 670,NELSON C,3.076,62%,15%,700,2020 Fall
RPTS 685,ETTEKAL A,4.000,100%,0%,617,2020 Fall
MEPS 313,VALES M,3.608,72%,17%,599,2020 Fall
MEPS 601,FINLAYSON S,3.250,25%,75%,600,2020 Fall
MEPS 610,KOIWA H,3.857,86%,14%,600,2020 Fall
SCSC 105,CARSON K,3.833,83%,17%,501,2020 Fall
SCSC 105,CARSON K,3.300,70%,10%,502,2020 Fall
SCSC 105,CARSON K,3.833,83%,17%,503,2020 Fall
SCSC 105,CARSON K,3.750,83%,8%,504,2020 Fall
SCSC 105,CARSON K,3.454,73%,9%,505,2020 Fall
SCSC 105,CARSON K,3.666,83%,8%,506,2020 Fall
SCSC 105,CARSON K,3.833,83%,17%,507,2020 Fall
SCSC 105,CARSON K,3.583,67%,25%,508,2020 Fall
SCSC 105,CARSON K,3.916,92%,8%,509,2020 Fall
SCSC 105,CARSON K,3.909,91%,9%,510,2020 Fall
SCSC 105,CARSON K,3.818,82%,18%,511,2020 Fall
SCSC 105,CARSON K,3.800,90%,0%,512,2020 Fall
SCSC 201,MURRAY S,3.903,90%,10%,500,2020 Fall
SCSC 205,CARSON K,3.681,68%,32%,500,2020 Fall
SCSC 205,CARSON K,3.631,63%,37%,501,2020 Fall
SCSC 301,SMITH A,2.000,0%,40%,500,2020 Fall
SCSC 301,SMITH A,3.428,43%,57%,501,2020 Fall
SCSC 301,SMITH A,2.800,50%,10%,502,2020 Fall
SCSC 301,SMITH A,3.333,44%,44%,503,2020 Fall
SCSC 301,SMITH A,3.375,62%,12%,504,2020 Fall
SCSC 301,SMITH A,3.200,40%,50%,505,2020 Fall
SCSC 301,SMITH A,3.444,44%,56%,506,2020 Fall
SCSC 301,SMITH A,2.864,36%,32%,507,2020 Fall
SCSC 302,HALL M,3.678,77%,14%,502,2020 Fall
SCSC 302,JESSUP R,3.593,68%,25%,599,2020 Fall
SCSC 311,SMITH C,2.583,17%,25%,500,2020 Fall
SCSC 311,SMITH C,2.666,11%,56%,900,2020 Fall
SCSC 312,WHERLEY B,3.444,56%,33%,501,2020 Fall
SCSC 315,HAGUE S,3.750,80%,15%,500,2020 Fall
SCSC 315,HAGUE S,3.800,80%,20%,501,2020 Fall
SCSC 402,IBRAHIM A,3.384,65%,12%,501,2020 Fall
SCSC 405,GENTRY T,3.277,44%,44%,501,2020 Fall
SCSC 405,GENTRY T,3.100,30%,50%,700,2020 Fall
SCSC 406,GENTRY T,3.777,78%,22%,500,2020 Fall
SCSC 422,ARTHUR S,3.315,42%,47%,500,2020 Fall
SCSC 429,STRAW C,3.250,25%,75%,900,2020 Fall
SCSC 432,ARTHUR S,3.454,73%,9%,500,2020 Fall
SCSC 446,BAGAVATHIANNAN M,3.454,55%,36%,500,2020 Fall
SCSC 446,BAGAVATHIANNAN M,3.615,69%,23%,501,2020 Fall
SCSC 481,ROONEY W,3.857,86%,14%,900,2020 Fall
SCSC 484,WHERLEY B,4.000,100%,0%,501,2020 Fall
SCSC 484,HAGUE S,4.000,100%,0%,504,2020 Fall
SCSC 489,JESSUP R,3.583,83%,0%,500,2020 Fall
SCSC 642,ROONEY W,3.615,62%,38%,600,2020 Fall
SCSC 660,IBRAHIM A,3.500,58%,35%,600,2020 Fall
SCSC 660,IBRAHIM A,3.600,80%,0%,700,2020 Fall
