course,prof,gpa,% of A,% of B,section_,semester
ECON 311,EDWARDSON J,3.750,87%,8%,501,2020 Fall
ECON 318,URETA M,2.512,7%,37%,500,2020 Fall
ECON 323,GUO H,3.008,38%,33%,501,2020 Fall
ECON 323,GUO H,3.054,43%,30%,502,2020 Fall
ECON 323,MCNAMARA T,2.922,31%,39%,503,2020 Fall
ECON 330,VARGHESE A,2.722,17%,44%,501,2020 Fall
ECON 330,VARGHESE A,2.642,12%,46%,502,2020 Fall
ECON 410,JO Y,3.125,21%,71%,500,2020 Fall
ECON 410,JO Y,3.116,40%,37%,501,2020 Fall
ECON 410,ZUBAIRY S,2.746,16%,42%,502,2020 Fall
ECON 412,BARR A,3.016,27%,51%,500,2020 Fall
ECON 414,MANESS R,3.545,61%,33%,500,2020 Fall
ECON 418,URETA M,2.357,4%,36%,500,2020 Fall
ECON 420,KRASTEVA S,3.120,41%,34%,500,2020 Fall
ECON 425,WIGGINS S,3.095,33%,45%,500,2020 Fall
ECON 425,KLOPACK B,3.200,35%,50%,900,2020 Fall
ECON 426,MCNAMARA T,2.888,33%,33%,500,2020 Fall
ECON 445,JANSEN D,3.245,40%,46%,599,2020 Fall
ECON 452,GLASS A,3.395,54%,32%,500,2020 Fall
ECON 459,VITAKU V,2.840,34%,30%,501,2020 Fall
ECON 460,TIAN G,2.523,29%,24%,500,2020 Fall
ECON 465,PAKHOTINA N,3.166,27%,63%,500,2020 Fall
ECON 470,LINDO J,3.263,42%,42%,500,2020 Fall
ECON 491,GRONBERG T,4.000,100%,0%,502,2020 Fall
ECON 603,HOEKSTRA M,3.400,40%,60%,600,2020 Fall
ECON 607,LIU L,3.932,97%,2%,699,2020 Fall
ECON 612,VARGHESE A,3.400,50%,40%,600,2020 Fall
ECON 618,BROWN A,3.580,68%,26%,600,2020 Fall
ECON 629,VELEZ R,3.218,22%,78%,600,2020 Fall
ECON 631,TIAN G,3.714,71%,29%,600,2020 Fall
ECON 636,ZHANG Y,3.125,31%,56%,600,2020 Fall
ECON 649,LUCO ECHEVERRIA F,3.500,50%,50%,600,2020 Fall
ECON 655,SERRA D,3.625,62%,38%,600,2020 Fall
ECON 675,GAN L,3.931,93%,7%,601,2020 Fall
ECON 675,GAN L,4.000,100%,0%,602,2020 Fall
ECON 680,JANSEN D,3.610,69%,26%,699,2020 Fall
ENGL 104,COOPER R,3.750,80%,15%,501,2020 Fall
ENGL 104,COOPER R,3.250,45%,35%,502,2020 Fall
ENGL 104,COOPER R,3.476,71%,14%,503,2020 Fall
ENGL 104,NAIR D,3.300,45%,40%,505,2020 Fall
ENGL 104,MITCHELL A,3.250,40%,45%,506,2020 Fall
ENGL 104,FRANCIS J,3.318,55%,32%,507,2020 Fall
ENGL 104,PATTISON K,3.333,62%,24%,508,2020 Fall
ENGL 104,PETERSON N,3.800,85%,10%,509,2020 Fall
ENGL 104,PANTUSO T,3.705,82%,12%,510,2020 Fall
ENGL 104,PANTUSO T,3.473,74%,11%,511,2020 Fall
ENGL 104,EMBREE D,2.555,33%,28%,512,2020 Fall
ENGL 104,NAIR D,3.736,74%,26%,513,2020 Fall
ENGL 104,NAIR D,3.111,44%,33%,516,2020 Fall
ENGL 104,TODD D,3.318,64%,18%,518,2020 Fall
ENGL 104,OROZCO A,3.500,80%,10%,520,2020 Fall
ENGL 104,TRENT C,3.954,95%,5%,521,2020 Fall
ENGL 104,BARROS A,3.157,42%,47%,522,2020 Fall
ENGL 104,CANNON M,3.700,70%,30%,523,2020 Fall
