course,prof,gpa,% of A,% of B,section_,semester
KINE 199,CAMPBELL A,3.666,67%,33%,213,2020 Fall
KINE 199,NETHERLAND B,3.500,100%,0%,219,2020 Fall
KINE 199,NETHERLAND B,4.000,100%,0%,221,2020 Fall
KINE 199,VENABLE L,4.000,100%,0%,224,2020 Fall
KINE 199,WAITE L,4.000,100%,0%,225,2020 Fall
KINE 199,WAITE L,4.000,100%,0%,226,2020 Fall
KINE 199,GOMEZ D,4.000,100%,0%,250,2020 Fall
KINE 199,SZURA J,4.000,100%,0%,251,2020 Fall
KINE 199,HANIK M,3.636,100%,0%,256,2020 Fall
KINE 199,ISENHART M,4.000,100%,0%,257,2020 Fall
KINE 199,THORNTON M,4.000,100%,0%,263,2020 Fall
KINE 199,BERTHOT P,3.800,80%,20%,267,2020 Fall
KINE 199,ISENHART M,4.000,100%,0%,291,2020 Fall
KINE 199,ISENHART M,4.000,100%,0%,292,2020 Fall
KINE 199,NOTTINGHAM K,4.000,100%,0%,295,2020 Fall
KINE 199,NOTTINGHAM K,4.000,100%,0%,298,2020 Fall
KINE 199,NOTTINGHAM K,4.000,100%,0%,301,2020 Fall
KINE 199,WOOSLEY J,3.857,86%,14%,302,2020 Fall
KINE 199,WOOSLEY J,4.000,100%,0%,303,2020 Fall
KINE 199,WOOSLEY J,3.555,100%,0%,304,2020 Fall
KINE 199,WOOSLEY J,3.555,100%,0%,305,2020 Fall
KINE 199,WOOSLEY J,4.000,100%,0%,306,2020 Fall
KINE 199,WOOSLEY J,4.000,100%,0%,307,2020 Fall
KINE 199,WOOSLEY J,3.571,92%,0%,308,2020 Fall
KINE 199,WOOSLEY J,3.733,100%,0%,309,2020 Fall
KINE 199,WOOSLEY J,4.000,100%,0%,316,2020 Fall
KINE 199,WOOSLEY J,4.000,100%,0%,318,2020 Fall
KINE 199,WENZEL T,4.000,100%,0%,330,2020 Fall
KINE 199,WENZEL T,3.428,100%,0%,338,2020 Fall
KINE 199,WENZEL T,4.000,100%,0%,339,2020 Fall
KINE 199,GONZALEZ A,4.000,100%,0%,349,2020 Fall
KINE 199,CAMPBELL A,3.600,80%,0%,356,2020 Fall
KINE 199,HANIK M,3.333,100%,0%,357,2020 Fall
KINE 199,WAITE L,4.000,100%,0%,366,2020 Fall
KINE 199,DICKERSON B,4.000,100%,0%,381,2020 Fall
KINE 199,KAEMMERLING M,3.285,83%,17%,382,2020 Fall
KINE 199,HUMPHRIES M,3.800,80%,20%,390,2020 Fall
KINE 199,SIMMONS K,4.000,100%,0%,393,2020 Fall
KINE 199,GRIZZARD B,4.000,100%,0%,395,2020 Fall
KINE 199,HUMPHRIES M,4.000,100%,0%,396,2020 Fall
KINE 199,NOTTINGHAM K,4.000,100%,0%,398,2020 Fall
KINE 199,AGNOR D,4.000,100%,0%,431,2020 Fall
KINE 199,AGNOR D,4.000,100%,0%,432,2020 Fall
KINE 199,AGNOR D,4.000,100%,0%,436,2020 Fall
KINE 199,ISENHART M,4.000,100%,0%,448,2020 Fall
KINE 199,SPORTSMAN-DARNELL G,4.000,100%,0%,449,2020 Fall
KINE 199,WOODARD D,3.750,88%,0%,458,2020 Fall
KINE 199,WOODARD D,3.166,80%,20%,459,2020 Fall
KINE 199,WAITE L,4.000,100%,0%,460,2020 Fall
KINE 199,BREIDENBACH B,3.375,86%,14%,464,2020 Fall
KINE 199,BREIDENBACH B,4.000,100%,0%,465,2020 Fall
KINE 199,DIXON S,3.333,100%,0%,473,2020 Fall
KINE 199,ISENHART M,3.692,100%,0%,485,2020 Fall
KINE 199,SCHAKEL D,4.000,100%,0%,500,2020 Fall
KINE 199,SCHAKEL D,4.000,100%,0%,503,2020 Fall
KINE 199,BREKKEN K,4.000,100%,0%,514,2020 Fall
KINE 199,BREKKEN K,3.615,92%,8%,515,2020 Fall
KINE 199,WILLINGHAM K,4.000,100%,0%,516,2020 Fall
KINE 199,BREKKEN K,4.000,100%,0%,521,2020 Fall
KINE 199,BREKKEN K,4.000,100%,0%,522,2020 Fall
KINE 199,BREKKEN K,4.000,100%,0%,523,2020 Fall
KINE 199,WAITE L,4.000,100%,0%,524,2020 Fall
KINE 199,BYRNE K,3.800,80%,20%,527,2020 Fall
KINE 199,BYRNE K,3.166,80%,20%,528,2020 Fall
KINE 199,BREKKEN K,3.333,100%,0%,537,2020 Fall
KINE 199,TEMPLIN M,4.000,100%,0%,538,2020 Fall
KINE 199,COHEN L,4.000,100%,0%,595,2020 Fall
KINE 199,THOMAS F,4.000,100%,0%,596,2020 Fall
KINE 210,POOLEY-DETWILER A,4.000,100%,0%,500,2020 Fall
KINE 213,WRIGHT D,2.968,24%,56%,598,2020 Fall
KINE 213,WRIGHT D,2.989,26%,52%,599,2020 Fall
KINE 214,BIN RADHYAN F,3.321,46%,39%,599,2020 Fall
KINE 215,THORNTON M,4.000,100%,0%,502,2020 Fall
KINE 215,THORNTON M,4.000,100%,0%,503,2020 Fall
KINE 223,SPORTSMAN-DARNELL G,3.291,54%,25%,001,2020 Fall
KINE 223,WOLFE J,3.428,65%,18%,002,2020 Fall
KINE 223,LOCKLEAR A,3.575,71%,18%,004,2020 Fall
KINE 223,SZURA J,3.250,58%,17%,005,2020 Fall
KINE 223,SLAGEL K,3.809,81%,19%,007,2020 Fall
KINE 223,SLAGEL K,3.347,57%,30%,008,2020 Fall
KINE 223,SLAGEL K,3.590,68%,23%,010,2020 Fall
KINE 223,ALVAREZ A,3.000,44%,25%,011,2020 Fall
KINE 223,GOMEZ D,3.600,80%,10%,017,2020 Fall
KINE 223,SIMMONS K,3.541,71%,17%,019,2020 Fall
KINE 223,CAMPBELL A,3.333,50%,33%,020,2020 Fall
KINE 223,NETHERLAND B,3.458,62%,25%,022,2020 Fall
KINE 223,WAITE L,3.611,67%,28%,023,2020 Fall
KINE 223,WILLINGHAM K,3.900,90%,10%,024,2020 Fall
KINE 223,WRIGHT M,3.434,65%,13%,025,2020 Fall
KINE 223,WRIGHT M,3.181,64%,14%,027,2020 Fall
KINE 223,SZURA J,3.541,71%,12%,031,2020 Fall
KINE 223,BYRNE K,3.565,70%,17%,034,2020 Fall
KINE 223,BYRNE K,3.791,79%,21%,035,2020 Fall
KINE 223,KUPPERSMITH N,3.695,78%,17%,036,2020 Fall
KINE 223,WRIGHT M,3.833,88%,8%,041,2020 Fall
KINE 223,ISENHART M,3.695,87%,4%,045,2020 Fall
KINE 223,HANIK M,3.521,70%,17%,049,2020 Fall
KINE 223,CAMPBELL A,3.565,61%,35%,053,2020 Fall
KINE 223,MCGOWAN A,3.136,59%,14%,061,2020 Fall
KINE 223,MCGOWAN A,3.590,68%,27%,062,2020 Fall
KINE 223,DIXON S,3.318,55%,27%,063,2020 Fall
KINE 223,SIMMONS K,3.705,76%,18%,064,2020 Fall
KINE 223,WOODARD D,3.409,64%,23%,074,2020 Fall
KINE 223,SPORTSMAN-DARNELL G,3.625,75%,21%,077,2020 Fall
KINE 223,SCHRADER K,3.041,46%,33%,078,2020 Fall
KINE 223,HANIK M,3.782,87%,4%,079,2020 Fall
KINE 223,ALVAREZ A,3.238,57%,29%,081,2020 Fall
KINE 223,DIXON S,3.434,57%,30%,084,2020 Fall
KINE 223,DIXON S,3.318,55%,32%,085,2020 Fall
KINE 223,SCHRADER K,3.454,50%,45%,086,2020 Fall
KINE 223,WILLINGHAM K,3.086,48%,26%,090,2020 Fall
KINE 223,WILLINGHAM K,3.375,71%,8%,091,2020 Fall
KINE 223,ISENHART M,3.652,83%,9%,093,2020 Fall
KINE 223,KUPPERSMITH N,3.857,90%,5%,096,2020 Fall
KINE 223,KUPPERSMITH N,3.695,83%,9%,098,2020 Fall
KINE 282,SCHRADER K,3.600,65%,30%,004,2020 Fall
KINE 282,LOCKLEAR A,3.565,61%,35%,006,2020 Fall
KINE 285,DANNENBAUM J,3.884,88%,12%,501,2020 Fall
KINE 285,GOMEZ D,4.000,100%,0%,502,2020 Fall
KINE 285,POOLEY-DETWILER A,3.904,95%,0%,505,2020 Fall
KINE 285,THOMAS F,4.000,100%,0%,507,2020 Fall
KINE 302,DEWANDEL S,3.678,79%,14%,500,2020 Fall
KINE 305,KREIDER R,3.097,32%,46%,500,2020 Fall
KINE 306,DEWANDEL S,3.833,83%,17%,500,2020 Fall
KINE 307,LIU J,3.696,82%,9%,501,2020 Fall
KINE 307,KENNEDY D,3.735,82%,9%,502,2020 Fall
KINE 307,LIU J,3.588,71%,18%,598,2020 Fall
KINE 307,LIU J,3.393,55%,30%,599,2020 Fall
KINE 308,ISENHART M,3.933,93%,7%,500,2020 Fall
KINE 314,BREAUX W,4.000,100%,0%,500,2020 Fall
KINE 317,CAMPBELL A,3.772,86%,5%,500,2020 Fall
KINE 317,CAMPBELL A,3.842,84%,16%,501,2020 Fall
KINE 318,KNIFFIN D,3.250,50%,28%,501,2020 Fall
KINE 318,KNIFFIN D,3.125,38%,46%,502,2020 Fall
KINE 321,COADY W,3.521,70%,13%,500,2020 Fall
KINE 324,THORNTON J,3.552,68%,24%,500,2020 Fall
KINE 334,COHEN L,3.818,86%,9%,500,2020 Fall
KINE 340,RYAN P,3.916,92%,8%,500,2020 Fall
KINE 351,THORNTON M,3.750,83%,8%,500,2020 Fall
KINE 386,KENNEDY D,3.571,57%,43%,500,2020 Fall
KINE 404,LIU J,3.400,65%,15%,599,2020 Fall
KINE 406,BUCHANAN J,2.607,11%,43%,501,2020 Fall
KINE 406,BUCHANAN J,2.903,19%,52%,502,2020 Fall
KINE 406,WRIGHT D,3.028,23%,57%,503,2020 Fall
KINE 425,XIANG P,3.875,94%,0%,500,2020 Fall
KINE 426,LEI Y,3.625,81%,12%,501,2020 Fall
KINE 426,LEI Y,3.375,50%,38%,502,2020 Fall
KINE 426,LEI Y,3.625,62%,38%,503,2020 Fall
KINE 426,NORDIN A,3.470,47%,53%,504,2020 Fall
KINE 426,NORDIN A,3.388,50%,39%,505,2020 Fall
KINE 426,NORDIN A,3.090,45%,18%,506,2020 Fall
KINE 427,RIECHMAN S,2.827,22%,41%,501,2020 Fall
KINE 427,GREEN J,3.657,67%,32%,502,2020 Fall
KINE 429,KENNEDY D,3.900,90%,10%,500,2020 Fall
KINE 433,MARTIN S,3.714,76%,19%,501,2020 Fall
KINE 433,WOODMAN C,3.162,35%,47%,502,2020 Fall
KINE 433,FLUCKEY J,4.000,100%,0%,503,2020 Fall
KINE 435,URANGA S,3.937,94%,6%,900,2020 Fall
KINE 435,CRUTHIRDS C,3.833,83%,17%,901,2020 Fall
KINE 439,GREEN J,4.000,100%,0%,900,2020 Fall
KINE 483,MARTIN S,3.967,97%,3%,502,2020 Fall
KINE 483,THORNTON M,4.000,100%,0%,503,2020 Fall
KINE 484,GREEN J,4.000,100%,0%,501,2020 Fall
KINE 491,ENGELEN M,4.000,100%,0%,502,2020 Fall
KINE 601,ENGELEN M,4.000,100%,0%,600,2020 Fall
KINE 628,RIECHMAN S,4.000,100%,0%,600,2020 Fall
KINE 638,WOODMAN C,3.571,57%,43%,600,2020 Fall
KINE 648,MARTIN S,3.000,0%,100%,600,2020 Fall
KINE 682,FLUCKEY J,4.000,100%,0%,601,2020 Fall
KINE 685,KREIDER R,4.000,100%,0%,602,2020 Fall
KINE 685,GREENWOOD L,4.000,100%,0%,612,2020 Fall
KINE 685,BOUCHER A,4.000,100%,0%,613,2020 Fall
KNFB 222,LIU J,3.529,65%,29%,500,2020 Fall
KNFB 222,SHIPLEY M,3.875,88%,12%,501,2020 Fall
KNFB 315,XIANG P,3.571,64%,29%,500,2020 Fall
KNFB 325,SHIPLEY M,3.857,86%,14%,901,2020 Fall
SPMT 217,HUDSON S,3.083,35%,45%,599,2020 Fall
SPMT 220,KEIPER P,3.295,59%,23%,501,2020 Fall
SPMT 220,MALCOMB H,3.625,78%,15%,598,2020 Fall
SPMT 220,KEIPER P,3.709,79%,16%,599,2020 Fall
SPMT 230,GUINN J,3.586,62%,34%,599,2020 Fall
SPMT 260,HUDSON S,3.346,56%,32%,500,2020 Fall
SPMT 260,HUDSON S,2.531,19%,39%,501,2020 Fall
SPMT 265,ZIMMER W,3.272,73%,0%,900,2020 Fall
SPMT 265,ZIMMER W,3.500,58%,33%,901,2020 Fall
SPMT 265,ZIMMER W,3.157,37%,47%,902,2020 Fall
SPMT 265,ZIMMER W,3.764,82%,12%,903,2020 Fall
SPMT 265,ZIMMER W,3.333,56%,33%,904,2020 Fall
SPMT 265,ZIMMER W,3.444,61%,28%,905,2020 Fall
SPMT 270,WALTEMYER D,3.169,39%,42%,500,2020 Fall
SPMT 270,WALTEMYER D,3.044,39%,39%,501,2020 Fall
SPMT 285,HUDSON S,2.800,50%,15%,536,2020 Fall
SPMT 295,SPRINGER D,3.150,40%,42%,500,2020 Fall
SPMT 304,ELIOT J,3.107,43%,32%,500,2020 Fall
SPMT 304,YU B,3.754,84%,11%,599,2020 Fall
SPMT 319,WALTEMYER D,3.411,41%,59%,500,2020 Fall
SPMT 319,HUSSAIN U,3.102,32%,51%,599,2020 Fall
SPMT 321,PITTMAN A,3.923,95%,3%,500,2020 Fall
SPMT 333,NITE K,3.233,47%,40%,501,2020 Fall
SPMT 333,ELIOT J,3.147,44%,26%,502,2020 Fall
SPMT 333,ELIOT J,2.900,30%,33%,503,2020 Fall
SPMT 334,HEIDTKE J,3.222,39%,44%,500,2020 Fall
SPMT 336,SINGER J,3.826,87%,9%,500,2020 Fall
SPMT 336,FOSTER S,3.865,90%,8%,599,2020 Fall
SPMT 337,KU S,3.733,75%,24%,599,2020 Fall
SPMT 340,NITE K,3.258,57%,22%,599,2020 Fall
SPMT 402,HUDSON S,3.090,45%,27%,500,2020 Fall
SPMT 421,BATISTA P,3.500,60%,31%,502,2020 Fall
SPMT 421,PITTMAN A,3.555,75%,14%,503,2020 Fall
SPMT 422,PITTMAN A,3.960,96%,4%,500,2020 Fall
SPMT 422,PITTMAN A,3.937,94%,6%,502,2020 Fall
SPMT 423,GUINN J,3.750,75%,25%,901,2020 Fall
SPMT 423,GUINN J,3.250,31%,62%,902,2020 Fall
SPMT 423,WALTEMYER D,3.277,44%,39%,903,2020 Fall
SPMT 423,GUINN J,3.333,44%,44%,904,2020 Fall
SPMT 423,LEE H,3.235,35%,53%,905,2020 Fall
SPMT 481,BATISTA P,3.543,67%,26%,595,2020 Fall
SPMT 481,KEIPER P,3.354,52%,32%,596,2020 Fall
SPMT 481,WALTEMYER D,3.137,52%,17%,597,2020 Fall
SPMT 481,HUDSON S,3.041,25%,54%,598,2020 Fall
SPMT 482,JONES K,3.062,44%,31%,901,2020 Fall
SPMT 482,JONES K,2.888,33%,33%,902,2020 Fall
SPMT 482,HORN K,3.388,61%,22%,903,2020 Fall
SPMT 482,JONES K,2.214,14%,29%,904,2020 Fall
SPMT 482,JONES K,3.066,33%,40%,906,2020 Fall
SPMT 484,HUDSON S,3.875,88%,12%,551,2020 Fall
SPMT 601,KEIPER P,3.954,95%,5%,600,2020 Fall
SPMT 601,KEIPER P,3.681,73%,23%,700,2020 Fall
SPMT 610,MCCULLOUGH B,4.000,100%,0%,600,2020 Fall
SPMT 610,GUINN J,3.800,83%,13%,700,2020 Fall
SPMT 611,DIXON M,4.000,100%,0%,600,2020 Fall
SPMT 613,WALTEMYER D,3.375,50%,38%,700,2020 Fall
SPMT 615,BENNETT G,3.681,68%,32%,600,2020 Fall
SPMT 615,BALLOULI K,4.000,100%,0%,700,2020 Fall
SPMT 616,BRISON N,4.000,100%,0%,600,2020 Fall
SPMT 616,BRISON N,3.944,94%,6%,700,2020 Fall
SPMT 617,BENNETT G,3.555,61%,33%,600,2020 Fall
SPMT 617,BALLOULI K,4.000,100%,0%,700,2020 Fall
SPMT 630,SALAGA S,3.500,62%,25%,700,2020 Fall
SPMT 640,ELIOT J,2.333,8%,50%,699,2020 Fall
SPMT 640,ELIOT J,3.086,39%,39%,700,2020 Fall
SPMT 660,HUDSON S,2.769,15%,54%,700,2020 Fall
SPMT 682,NITE K,3.857,86%,14%,600,2020 Fall
SPMT 682,NITE K,3.857,86%,14%,601,2020 Fall
SPMT 682,SINGER J,4.000,100%,0%,602,2020 Fall
EDCI 353,VIRURU R,3.586,69%,21%,500,2020 Fall
EDCI 353,KWOK M,3.800,87%,7%,501,2020 Fall
EDCI 353,THOMAS R,3.250,64%,14%,502,2020 Fall
EDCI 353,DIXON L,3.363,59%,27%,503,2020 Fall
EDCI 353,VIRURU R,3.555,67%,22%,504,2020 Fall
EDCI 353,THOMAS R,3.727,76%,21%,505,2020 Fall
EDCI 354,THOMAS R,3.761,76%,24%,501,2020 Fall
EDCI 354,SHUMBERA K,4.000,100%,0%,502,2020 Fall
EDCI 354,SHUMBERA K,3.956,96%,4%,503,2020 Fall
EDCI 354,THOMAS R,3.368,53%,37%,505,2020 Fall
EDCI 354,SHUMBERA K,3.954,95%,5%,506,2020 Fall
EDCI 365,SCHLUENS A,3.969,97%,3%,501,2020 Fall
EDCI 365,MCINTUSH K,3.787,82%,15%,502,2020 Fall
EDCI 365,SCHLUENS A,4.000,100%,0%,503,2020 Fall
EDCI 365,RIFE K,3.903,90%,10%,504,2020 Fall
EDCI 365,GARZA K,3.903,90%,10%,505,2020 Fall
EDCI 365,GARZA K,3.571,75%,18%,506,2020 Fall
EDCI 365,TAYLOR B,3.677,77%,19%,507,2020 Fall
EDCI 601,WAXMAN H,4.000,100%,0%,600,2020 Fall
EDCI 602,DIAZ BELTRAN A,3.900,90%,10%,700,2020 Fall
EDCI 603,CURTIS G,4.000,100%,0%,701,2020 Fall
EDCI 604,KWOK A,4.000,100%,0%,700,2020 Fall
EDCI 605,VIRURU R,3.928,93%,7%,600,2020 Fall
EDCI 628,CAPRARO R,3.714,71%,29%,600,2020 Fall
EDCI 630,RECTOR-ARANDA A,3.916,92%,8%,700,2020 Fall
EDCI 631,HAMMER J,4.000,100%,0%,699,2020 Fall
EDCI 631,AUZENNE-CURL C,4.000,100%,0%,701,2020 Fall
EDCI 632,STILLISANO J,3.823,82%,18%,700,2020 Fall
EDCI 634,SLATTERY G,4.000,100%,0%,700,2020 Fall
EDCI 634,LAUB J,4.000,100%,0%,701,2020 Fall
EDCI 636,MARAFFA D,3.947,95%,5%,600,2020 Fall
EDCI 636,RECTOR-ARANDA A,4.000,100%,0%,700,2020 Fall
EDCI 637,JAMES M,4.000,100%,0%,700,2020 Fall
EDCI 638,LAUB J,4.000,100%,0%,701,2020 Fall
EDCI 641,YOUNG J,3.857,86%,14%,600,2020 Fall
EDCI 644,YALVAC B,4.000,100%,0%,601,2020 Fall
EDCI 644,MATTHEWS S,3.800,92%,4%,701,2020 Fall
EDCI 645,VIRURU R,3.875,88%,12%,700,2020 Fall
EDCI 646,OLSON J,3.923,92%,8%,600,2020 Fall
EDCI 648,WILLIAMS J,3.555,89%,0%,700,2020 Fall
EDCI 656,KWOK M,3.947,95%,5%,600,2020 Fall
EDCI 661,HUTCHINS S,3.857,86%,14%,700,2020 Fall
EDCI 668,CLOUGH M,3.857,86%,14%,600,2020 Fall
EDCI 671,OLSON J,3.923,92%,8%,600,2020 Fall
EDCI 673,ASHLEY C,4.000,100%,0%,600,2020 Fall
EDCI 673,PARKER D,3.428,71%,14%,700,2020 Fall
EDCI 673,MARAFFA D,4.000,100%,0%,701,2020 Fall
EDCI 676,TAYLOR B,4.000,100%,0%,700,2020 Fall
EDCI 677,DIXON L,3.866,87%,13%,701,2020 Fall
EDCI 686,RAMBO K,3.777,78%,22%,600,2020 Fall
EDCI 688,RAMBO K,3.571,57%,43%,600,2020 Fall
EDCI 689,CRAIG C,4.000,100%,0%,600,2020 Fall
EDCI 705,CRAIG C,4.000,100%,0%,600,2020 Fall
EDCI 711,RACKLEY R,4.000,100%,0%,600,2020 Fall
EDCI 720,YOUNG J,3.636,64%,36%,700,2020 Fall
EDCI 721,YALVAC B,4.000,100%,0%,700,2020 Fall
EDCI 754,HUTCHINS S,3.833,83%,17%,700,2020 Fall
INST 222,WORLEY C,3.864,89%,8%,500,2020 Fall
INST 222,DIAZ BELTRAN A,3.947,95%,5%,501,2020 Fall
INST 222,DIAZ BELTRAN A,3.868,87%,13%,502,2020 Fall
INST 222,JAMES M,3.815,82%,18%,503,2020 Fall
INST 222,WILLIAMS J,3.931,93%,7%,504,2020 Fall
INST 222,DIAZ BELTRAN A,3.815,84%,13%,505,2020 Fall
INST 222,SVAJDA-HARDY M,3.972,97%,3%,506,2020 Fall
MASC 320,RAVEN S,3.793,83%,14%,501,2020 Fall
MASC 320,DE LA CRUZ I,3.948,95%,5%,502,2020 Fall
MASC 320,DE LA CRUZ I,3.950,95%,5%,503,2020 Fall
MASC 320,SINGLETON J,3.789,87%,5%,504,2020 Fall
MASC 351,CRAFT A,3.404,60%,30%,500,2020 Fall
MASC 351,YOUNG J,3.595,68%,23%,501,2020 Fall
MASC 351,WELDER R,3.454,66%,25%,502,2020 Fall
MASC 351,WELDER R,3.666,70%,27%,503,2020 Fall
MASC 351,BEVAN D,3.666,71%,24%,504,2020 Fall
MASC 420,KIDD A,3.380,48%,48%,501,2020 Fall
MASC 420,OLSON A,3.586,79%,7%,502,2020 Fall
MASC 420,SINGLETON J,3.866,87%,13%,503,2020 Fall
MASC 420,RAVEN S,3.814,85%,11%,504,2020 Fall
MASC 450,FLEMING K,3.954,95%,5%,500,2020 Fall
MASC 450,FLEMING K,3.904,90%,10%,501,2020 Fall
MEFB 450,HAMMER J,4.000,100%,0%,502,2020 Fall
MEFB 452,ASHLEY C,4.000,100%,0%,501,2020 Fall
MEFB 452,ASHLEY C,4.000,100%,0%,502,2020 Fall
MEFB 452,ASHLEY C,4.000,100%,0%,503,2020 Fall
MEFB 460,PARKER D,4.000,100%,0%,501,2020 Fall
MEFB 460,PARKER D,3.875,88%,12%,503,2020 Fall
MEFB 470,SINGLETON J,4.000,100%,0%,501,2020 Fall
MEFB 470,HERMAN B,3.375,38%,62%,503,2020 Fall
RDNG 351,RUPLEY W,3.612,77%,6%,501,2020 Fall
RDNG 351,KUO L,3.833,87%,10%,503,2020 Fall
RDNG 351,KUO L,3.818,85%,12%,504,2020 Fall
RDNG 351,MOORE K,3.964,96%,4%,505,2020 Fall
RDNG 351,RUPLEY W,3.500,50%,50%,590,2020 Fall
RDNG 371,RIOS A,3.857,89%,7%,901,2020 Fall
RDNG 372,MATTHEWS S,3.750,89%,4%,901,2020 Fall
RDNG 372,FIELDS S,3.933,93%,7%,902,2020 Fall
RDNG 373,HUDSON A,3.733,90%,0%,901,2020 Fall
RDNG 373,CARTER J,4.000,100%,0%,902,2020 Fall
RDNG 373,FIELDS S,3.884,92%,4%,903,2020 Fall
RDNG 373,FIELDS S,3.950,95%,5%,904,2020 Fall
RDNG 373,PENTON A,3.800,85%,10%,905,2020 Fall
RDNG 373,PENTON A,3.789,79%,21%,906,2020 Fall
RDNG 373,HAN B,3.909,91%,9%,907,2020 Fall
RDNG 373,STILES M,4.000,100%,0%,908,2020 Fall
RDNG 465,FIELDS S,4.000,100%,0%,501,2020 Fall
RDNG 467,CARTER J,3.952,95%,5%,501,2020 Fall
RDNG 467,CARTER J,3.972,97%,3%,502,2020 Fall
RDNG 467,RACKLEY R,3.605,76%,13%,503,2020 Fall
RDNG 467,RACKLEY R,3.853,85%,15%,504,2020 Fall
RDNG 468,WILKINS G,3.320,52%,36%,501,2020 Fall
RDNG 468,WILKINS G,3.263,58%,21%,502,2020 Fall
RDNG 468,CANTRELL E,3.708,75%,21%,503,2020 Fall
RDNG 468,CANTRELL E,3.785,82%,14%,505,2020 Fall
RDNG 468,CANTRELL E,3.758,79%,17%,506,2020 Fall
RDNG 470,MATTHEWS S,3.960,96%,4%,502,2020 Fall
RDNG 473,STILES M,3.586,72%,21%,500,2020 Fall
RDNG 473,WILKINS G,3.730,73%,27%,501,2020 Fall
RDNG 473,STILES M,3.857,89%,7%,502,2020 Fall
RDNG 473,WILKINS G,3.789,79%,21%,503,2020 Fall
RDNG 490,CARTER J,4.000,100%,0%,501,2020 Fall
RDNG 490,KWOK M,3.920,92%,8%,502,2020 Fall
RDNG 490,KWOK M,3.875,88%,12%,503,2020 Fall
RDNG 602,JOSHI R,4.000,100%,0%,701,2020 Fall
RDNG 604,MCKEOWN D,3.954,95%,5%,700,2020 Fall
RDNG 612,MATTHEWS S,4.000,100%,0%,700,2020 Fall
RDNG 620,JOSHI R,4.000,100%,0%,700,2020 Fall
TEED 682,KELLY L,4.000,100%,0%,700,2020 Fall
TEFB 273,OGLETREE Q,3.535,79%,4%,501,2020 Fall
TEFB 273,OGLETREE Q,3.611,67%,28%,502,2020 Fall
TEFB 273,OGLETREE Q,3.920,92%,8%,503,2020 Fall
TEFB 273,OGLETREE Q,3.772,77%,23%,504,2020 Fall
TEFB 273,SARPY-SIMPSON C,3.962,96%,4%,505,2020 Fall
TEFB 273,CANTRELL E,4.000,100%,0%,507,2020 Fall
TEFB 322,TAYLOR B,3.833,83%,17%,501,2020 Fall
TEFB 322,TAYLOR B,3.285,57%,29%,505,2020 Fall
TEFB 324,PARKER D,4.000,100%,0%,503,2020 Fall
TEFB 371,GABBARD A,4.000,100%,0%,501,2020 Fall
TEFB 371,GABBARD A,3.956,96%,4%,502,2020 Fall
TEFB 371,GABBARD A,4.000,100%,0%,503,2020 Fall
TEFB 371,KWOK A,3.684,74%,21%,505,2020 Fall
TEFB 371,GABBARD A,3.960,96%,4%,506,2020 Fall
TEFB 407,CALABRESE J,4.000,100%,0%,505,2020 Fall
TEFB 410,GRIFFITH K,3.952,95%,5%,501,2020 Fall
TEFB 410,GRIFFITH K,3.945,95%,5%,502,2020 Fall
TEFB 410,LAUB J,4.000,100%,0%,503,2020 Fall
TEFB 410,SANTARELLI L,3.829,90%,7%,504,2020 Fall
TEFB 412,BARRETT J,3.976,98%,2%,501,2020 Fall
TEFB 412,BARRETT J,3.972,97%,3%,502,2020 Fall
TEFB 412,BARRETT J,3.947,97%,0%,503,2020 Fall
TEFB 412,BARRETT J,3.902,98%,0%,504,2020 Fall
TEFB 413,KELLY L,3.976,98%,2%,501,2020 Fall
TEFB 413,KELLY L,3.972,97%,3%,502,2020 Fall
TEFB 413,SOBOTKA A,3.710,84%,8%,503,2020 Fall
TEFB 413,SHUMBERA K,3.975,98%,2%,504,2020 Fall
