course,prof,gpa,% of A,% of B,section_,semester
MKTG 321,LAMPO S,3.136,41%,41%,908,2019 Spring
MKTG 321,LAMPO S,3.190,29%,62%,909,2019 Spring
MKTG 321,LAMPO S,2.875,12%,62%,910,2019 Spring
MKTG 321,LAMPO S,3.136,27%,59%,911,2019 Spring
MKTG 321,LAMPO S,2.850,25%,50%,912,2019 Spring
MKTG 321,LAMPO S,3.000,22%,56%,913,2019 Spring
MKTG 321,LAMPO S,3.142,29%,57%,914,2019 Spring
MKTG 321,LAMPO S,3.363,50%,36%,915,2019 Spring
MKTG 321,LAMPO S,3.263,37%,53%,916,2019 Spring
MKTG 321,LAMPO S,2.904,24%,48%,917,2019 Spring
MKTG 321,LAMPO S,2.650,10%,50%,918,2019 Spring
MKTG 321,LAMPO S,3.000,19%,62%,919,2019 Spring
MKTG 321,LAMPO S,3.000,21%,63%,920,2019 Spring
MKTG 321,LAMPO S,2.650,15%,50%,921,2019 Spring
MKTG 321,LAMPO S,2.578,11%,53%,922,2019 Spring
MKTG 321,LAMPO S,2.263,5%,37%,923,2019 Spring
MKTG 321,LAMPO S,2.750,25%,25%,924,2019 Spring
MKTG 321,LAMPO S,3.000,35%,40%,925,2019 Spring
MKTG 321,LAMPO S,2.750,25%,35%,926,2019 Spring
MKTG 321,LAMPO S,3.368,42%,53%,927,2019 Spring
MKTG 321,PARISH J,3.794,85%,9%,980,2019 Spring
MKTG 321,PARISH J,3.944,94%,6%,981,2019 Spring
MKTG 322,KAN C,3.138,28%,58%,501,2019 Spring
MKTG 322,KAN C,3.166,42%,39%,502,2019 Spring
MKTG 322,ZIMMER M,3.200,34%,51%,504,2019 Spring
MKTG 322,CHOE Y,3.388,44%,50%,505,2019 Spring
MKTG 322,CHOE Y,3.416,50%,42%,506,2019 Spring
MKTG 323,ERTEKIN L,3.583,58%,42%,931,2019 Spring
MKTG 323,ERTEKIN L,3.500,50%,50%,932,2019 Spring
MKTG 323,LIU Y,3.280,32%,64%,933,2019 Spring
MKTG 323,LIU Y,3.240,32%,60%,934,2019 Spring
