course,prof,gpa,% of A,% of B,section_,semester
EPSY 645,JUNTUNE J,3.687,88%,6%,700,2019 Spring
EPSY 646,LIEW J,4.000,100%,0%,700,2019 Spring
EPSY 648,JUNTUNE J,4.000,100%,0%,600,2019 Spring
EPSY 651,KWOK O,3.977,98%,2%,600,2019 Spring
EPSY 652,LUO W,4.000,100%,0%,600,2019 Spring
EPSY 655,YOON M,3.923,92%,8%,600,2019 Spring
EPSY 673,WOLTERING S,3.555,56%,44%,600,2019 Spring
INST 210,FOGARTY M,3.851,85%,15%,501,2019 Spring
INST 210,FOGARTY M,3.920,92%,8%,502,2019 Spring
INST 210,FOGARTY M,3.958,96%,4%,503,2019 Spring
INST 210,FOGARTY M,3.800,85%,10%,504,2019 Spring
INST 210,FOGARTY M,3.944,94%,6%,505,2019 Spring
INST 210,FOGARTY M,3.909,91%,9%,506,2019 Spring
INST 210,FOGARTY M,3.863,86%,14%,508,2019 Spring
INST 210,FOGARTY M,3.928,93%,7%,509,2019 Spring
INST 210,FOGARTY M,4.000,100%,0%,510,2019 Spring
INST 210,FOGARTY M,3.708,83%,4%,511,2019 Spring
INST 301,WOODWARD R,3.480,56%,36%,500,2019 Spring
INST 301,WOODWARD R,3.600,60%,40%,550,2019 Spring
INST 301,RAMOS S,3.433,79%,4%,700,2019 Spring
SEFB 420,MONTAGUE M,3.923,92%,8%,501,2019 Spring
SPED 302,FOGARTY M,4.000,100%,0%,500,2019 Spring
SPED 310,BYRNS G,3.611,67%,28%,900,2019 Spring
SPED 311,MCCORMICK A,3.689,72%,24%,500,2019 Spring
SPED 312,BYRNS G,3.777,83%,11%,500,2019 Spring
SPED 314,BILLINGS ASHCRAFT S,3.965,97%,3%,500,2019 Spring
SPED 414,GILSON C,3.758,79%,17%,500,2019 Spring
SPED 442,PERROTT L,4.000,100%,0%,500,2019 Spring
SPED 471,FOGARTY M,3.833,83%,17%,500,2019 Spring
SPED 602,BUNCH-CRUMP K,4.000,100%,0%,700,2019 Spring
SPED 617,ERBELI F,3.970,97%,3%,700,2019 Spring
SPED 621,FOGARTY M,3.857,86%,14%,600,2019 Spring
SPED 621,BURKE M,3.733,73%,27%,700,2019 Spring
SPED 624,PERROTT L,4.000,100%,0%,600,2019 Spring
SPED 685,VANNEST K,4.000,100%,0%,602,2019 Spring
SPED 699,HEATH A,3.833,83%,17%,700,2019 Spring
SPSY 611,RICCIO C,4.000,100%,0%,600,2019 Spring
SPSY 612,NEWELL K,4.000,100%,0%,600,2019 Spring
SPSY 628,SMITH L,4.000,100%,0%,600,2019 Spring
SPSY 641,BLAKE J,3.875,88%,12%,600,2019 Spring
SPSY 642,CASTRO OLIVO S,4.000,100%,0%,600,2019 Spring
ATTR 202,GREENWOOD L,3.888,94%,0%,500,2019 Spring
ATTR 302,GREENWOOD L,4.000,100%,0%,500,2019 Spring
ATTR 653,GREENWOOD L,4.000,100%,0%,600,2019 Spring
ATTR 656,BOUCHER A,4.000,100%,0%,600,2019 Spring
ATTR 664,GREENWOOD L,3.333,44%,44%,600,2019 Spring
ATTR 665,GREENWOOD L,3.777,78%,22%,600,2019 Spring
ATTR 671,BOUCHER A,3.888,89%,11%,600,2019 Spring
ATTR 672,GREENWOOD L,3.250,25%,75%,600,2019 Spring
DCED 202,POOLEY-DETWILER A,3.950,95%,5%,595,2019 Spring
DCED 202,ALVAREZ A,3.600,75%,15%,596,2019 Spring
DCED 202,BEDFORD D,3.716,80%,15%,597,2019 Spring
DCED 202,ARMSTRONG C,3.883,90%,8%,598,2019 Spring
DCED 202,BERGERON C,3.783,85%,10%,599,2019 Spring
DCED 202,ARMSTRONG C,3.866,88%,10%,700,2019 Spring
DCED 202,ALVAREZ A,3.762,85%,8%,701,2019 Spring
DCED 202,BERGERON C,4.000,100%,0%,702,2019 Spring
DCED 203,BERGERON C,3.800,80%,20%,500,2019 Spring
DCED 301,BEDFORD D,3.777,78%,22%,501,2019 Spring
DCED 400,ARMSTRONG C,4.000,100%,0%,501,2019 Spring
DCED 401,POOLEY-DETWILER A,3.875,94%,0%,900,2019 Spring
HEFB 222,SHIPLEY M,4.000,100%,0%,501,2019 Spring
HEFB 324,LIU J,4.000,100%,0%,500,2019 Spring
HEFB 325,SHIPLEY M,3.666,67%,33%,900,2019 Spring
HEFB 450,MCNEILL E,3.909,91%,9%,554,2019 Spring
HLTH 210,HARVEY I,3.833,85%,13%,501,2019 Spring
HLTH 210,FEHR S,3.473,55%,37%,502,2019 Spring
HLTH 210,FEHR S,3.615,73%,19%,503,2019 Spring
HLTH 214,LIU J,3.388,61%,28%,599,2019 Spring
HLTH 216,VENABLE L,3.611,61%,39%,500,2019 Spring
HLTH 216,VENABLE L,3.833,83%,17%,501,2019 Spring
HLTH 216,KNIFFIN D,3.444,50%,44%,502,2019 Spring
HLTH 216,VENABLE L,3.777,78%,22%,503,2019 Spring
HLTH 216,VENABLE L,4.000,100%,0%,504,2019 Spring
HLTH 216,KNIFFIN D,3.277,50%,28%,505,2019 Spring
HLTH 216,KNIFFIN D,3.333,56%,22%,506,2019 Spring
HLTH 216,KNIFFIN D,3.642,64%,36%,509,2019 Spring
HLTH 221,WYLIE W,3.136,27%,59%,501,2019 Spring
HLTH 222,RAHN R,3.666,71%,25%,500,2019 Spring
HLTH 231,HANIK B,3.661,66%,34%,501,2019 Spring
HLTH 231,HANIK B,3.695,77%,16%,599,2019 Spring
HLTH 231,SZUCS L,3.500,62%,26%,700,2019 Spring
HLTH 236,SANDLIN M,3.763,79%,18%,501,2019 Spring
