course,prof,gpa,% of A,% of B,section_,semester
MGMT 460,PACE W,3.695,74%,22%,502,2018 Fall
MGMT 464,BIERMAN L,3.333,38%,58%,500,2018 Fall
MGMT 466,HOWARD M,3.700,70%,30%,200,2018 Fall
MGMT 466,PANINA D,3.777,78%,22%,501,2018 Fall
MGMT 466,PANINA D,3.864,86%,14%,502,2018 Fall
MGMT 466,BUENGER V,3.342,34%,66%,503,2018 Fall
MGMT 466,PACE W,3.764,82%,12%,504,2018 Fall
MGMT 466,PACE W,3.583,69%,25%,505,2018 Fall
MGMT 466,DWIVEDI P,3.305,33%,64%,506,2018 Fall
MGMT 466,LEWIS D,3.105,18%,74%,507,2018 Fall
MGMT 466,LEWIS D,3.315,32%,68%,508,2018 Fall
MGMT 466,DWIVEDI P,3.411,41%,59%,509,2018 Fall
MGMT 466,DWIVEDI P,3.290,29%,71%,510,2018 Fall
MGMT 470,LEWIS D,3.153,31%,58%,500,2018 Fall
MGMT 475,ALIPOUR K,3.818,86%,9%,501,2018 Fall
MGMT 475,ALIPOUR K,3.677,71%,26%,502,2018 Fall
MGMT 611,TORRES L,3.869,87%,13%,601,2018 Fall
MGMT 611,ZARDKOOHI A,3.387,51%,39%,661,2018 Fall
MGMT 614,WESSON M,3.600,60%,40%,661,2018 Fall
MGMT 621,WESSON M,3.432,43%,57%,600,2018 Fall
MGMT 627,COURTRIGHT S,3.578,61%,37%,601,2018 Fall
MGMT 627,COURTRIGHT S,3.684,68%,32%,602,2018 Fall
MGMT 628,GRIFFIN R,3.974,97%,3%,600,2018 Fall
MGMT 632,CORNWELL B,3.767,77%,23%,600,2018 Fall
MGMT 635,PAETZOLD R,3.902,90%,10%,600,2018 Fall
MGMT 637,LESTER R,3.380,40%,57%,600,2018 Fall
MGMT 639,KING-METTERS K,3.656,66%,34%,601,2018 Fall
MGMT 639,KING-METTERS K,3.548,58%,39%,602,2018 Fall
MGMT 640,WESNER B,4.000,100%,0%,600,2018 Fall
MGMT 643,HAILEY C,3.323,36%,60%,600,2018 Fall
MGMT 658,BUENGER V,3.615,65%,31%,600,2018 Fall
MGMT 660,VEEVAETE C,3.923,92%,8%,600,2018 Fall
MGMT 663,EDEN L,3.800,80%,20%,601,2018 Fall
MGMT 663,EDEN L,3.800,80%,20%,602,2018 Fall
MGMT 675,COURTRIGHT S,3.612,61%,39%,600,2018 Fall
MGMT 679,PUSTAY M,3.555,56%,44%,600,2018 Fall
MGMT 680,CANNELLA A,3.435,44%,56%,601,2018 Fall
MGMT 680,CANNELLA A,3.500,50%,50%,602,2018 Fall
MGMT 680,CANNELLA A,3.605,61%,39%,603,2018 Fall
MGMT 680,LESTER R,3.342,39%,55%,604,2018 Fall
MGMT 680,LESTER R,3.410,41%,59%,605,2018 Fall
MGMT 680,BUENGER V,3.358,44%,49%,606,2018 Fall
MGMT 680,FLINT G,3.368,53%,42%,607,2018 Fall
MGMT 686,WITHERS M,3.666,67%,33%,600,2018 Fall
MGMT 705,WESSON L,3.375,41%,56%,600,2018 Fall
MKTG 321,LAMPO S,2.583,12%,50%,901,2018 Fall
MKTG 321,LAMPO S,3.160,36%,48%,902,2018 Fall
MKTG 321,LAMPO S,2.913,17%,61%,903,2018 Fall
MKTG 321,LAMPO S,3.040,28%,52%,904,2018 Fall
MKTG 321,LAMPO S,2.571,14%,38%,905,2018 Fall
MKTG 321,LAMPO S,2.739,26%,26%,906,2018 Fall
MKTG 321,LAMPO S,2.958,21%,62%,907,2018 Fall
MKTG 321,LAMPO S,2.791,8%,62%,908,2018 Fall
MKTG 321,LAMPO S,2.913,35%,35%,909,2018 Fall
MKTG 321,LAMPO S,2.875,29%,42%,910,2018 Fall
MKTG 321,LAMPO S,2.416,8%,38%,911,2018 Fall
MKTG 321,LAMPO S,2.315,5%,37%,912,2018 Fall
MKTG 321,LAMPO S,2.954,14%,68%,913,2018 Fall
MKTG 321,LAMPO S,3.125,25%,62%,914,2018 Fall
MKTG 321,LAMPO S,2.590,9%,55%,915,2018 Fall
MKTG 321,LAMPO S,2.782,4%,70%,916,2018 Fall
MKTG 321,LAMPO S,2.916,17%,58%,917,2018 Fall
MKTG 321,LAMPO S,2.866,27%,47%,918,2018 Fall
MKTG 321,LAMPO S,2.727,9%,64%,919,2018 Fall
MKTG 321,LAMPO S,3.000,23%,55%,920,2018 Fall
MKTG 321,LAMPO S,2.863,9%,68%,921,2018 Fall
MKTG 321,LAMPO S,3.047,33%,43%,922,2018 Fall
MKTG 321,LAMPO S,2.818,14%,59%,923,2018 Fall
MKTG 321,LAMPO S,3.000,23%,59%,924,2018 Fall
MKTG 321,LAMPO S,2.952,33%,38%,925,2018 Fall
MKTG 321,LAMPO S,3.047,24%,62%,926,2018 Fall
MKTG 321,LAMPO S,3.227,36%,50%,927,2018 Fall
MKTG 321,PARISH J,3.750,75%,25%,980,2018 Fall
MKTG 322,ZIMMER M,3.179,31%,56%,501,2018 Fall
MKTG 322,MITTAL C,3.268,39%,49%,502,2018 Fall
MKTG 322,MITTAL C,3.439,46%,51%,503,2018 Fall
MKTG 322,MITTAL C,3.243,38%,54%,504,2018 Fall
MKTG 323,SEIPP L,2.967,29%,45%,901,2018 Fall
MKTG 323,SEIPP L,2.882,9%,71%,902,2018 Fall
MKTG 323,SORESCU A,3.187,22%,75%,903,2018 Fall
MKTG 323,SORESCU A,3.281,44%,41%,904,2018 Fall
MKTG 325,ZIMMER M,3.081,30%,51%,501,2018 Fall
MKTG 325,ZIMMER M,3.433,47%,50%,502,2018 Fall
MKTG 335,LORING A,3.541,58%,38%,501,2018 Fall
MKTG 335,LORING A,3.666,71%,25%,502,2018 Fall
MKTG 335,PARISH J,3.560,68%,28%,504,2018 Fall
MKTG 335,LORING A,3.350,50%,35%,505,2018 Fall
MKTG 345,SREENIVASAN A,3.794,82%,15%,500,2018 Fall
MKTG 345,SREENIVASAN A,3.775,85%,10%,501,2018 Fall
MKTG 347,OLSON N,3.105,16%,79%,500,2018 Fall
MKTG 347,OLSON N,3.468,50%,47%,501,2018 Fall
MKTG 347,OLSON N,3.323,44%,50%,502,2018 Fall
MKTG 401,SEIPP L,2.928,19%,55%,598,2018 Fall
MKTG 401,SEIPP L,2.666,7%,55%,599,2018 Fall
MKTG 404,DIKEC A,3.854,91%,6%,599,2018 Fall
MKTG 409,PRIDE W,2.451,13%,31%,597,2018 Fall
MKTG 409,PRIDE W,2.262,8%,30%,598,2018 Fall
MKTG 409,PRIDE W,2.425,9%,33%,599,2018 Fall
MKTG 426,BRIDGES C,3.769,77%,23%,501,2018 Fall
MKTG 430,SREENIVASAN A,3.933,93%,7%,501,2018 Fall
MKTG 431,CHEN Y,3.588,71%,18%,501,2018 Fall
MKTG 431,CHEN Y,3.542,54%,46%,502,2018 Fall
MKTG 435,LORING A,3.937,94%,6%,500,2018 Fall
MKTG 435,LORING A,3.875,88%,12%,501,2018 Fall
MKTG 436,MOLHUSEN B,3.270,32%,62%,500,2018 Fall
MKTG 436,MOLHUSEN B,2.958,21%,58%,501,2018 Fall
MKTG 438,SHANKAR V,3.435,46%,51%,502,2018 Fall
MKTG 438,SHANKAR V,3.181,30%,58%,503,2018 Fall
MKTG 440,DIKEC A,3.400,48%,44%,500,2018 Fall
MKTG 440,DIKEC A,3.066,27%,57%,501,2018 Fall
MKTG 445,TROY A,4.000,100%,0%,501,2018 Fall
MKTG 448,DIKEC A,3.478,48%,52%,901,2018 Fall
MKTG 485,HOLLINGER K,3.571,57%,43%,501,2018 Fall
MKTG 485,HOLLINGER K,4.000,100%,0%,503,2018 Fall
MKTG 489,BUSCH P,3.555,56%,44%,501,2018 Fall
MKTG 613,SRIDHAR S,3.914,91%,9%,601,2018 Fall
MKTG 613,SRIDHAR S,3.911,91%,9%,602,2018 Fall
MKTG 621,PRIDE W,3.040,31%,47%,699,2018 Fall
MKTG 625,SRIDHAR S,3.913,91%,9%,600,2018 Fall
MKTG 625,GRIFFTH D,3.545,55%,45%,601,2018 Fall
MKTG 650,RAMANATHAN S,3.757,76%,24%,601,2018 Fall
MKTG 656,TROY A,3.457,46%,54%,601,2018 Fall
MKTG 660,MCDANIEL S,3.941,94%,6%,600,2018 Fall
MKTG 660,SRIDHAR S,4.000,100%,0%,601,2018 Fall
MKTG 665,SHANKAR V,3.433,43%,57%,601,2018 Fall
MKTG 670,MCDANIEL S,3.873,90%,6%,601,2018 Fall
MKTG 671,VARADARAJAN P,4.000,100%,0%,601,2018 Fall
MKTG 688,SORESCU A,4.000,100%,0%,600,2018 Fall
