course,prof,gpa,% of A,% of B,section_,semester
GENE 421,VENKATRAJ V,3.900,90%,10%,500,2018 Fall
GENE 431,BRYK M,2.941,29%,35%,501,2018 Fall
GENE 431,CRUZ-REYES J,2.782,22%,43%,502,2018 Fall
GENE 432,PEREZ S,3.266,27%,73%,900,2018 Fall
GENE 603,MAGILL C,3.260,30%,65%,600,2018 Fall
GENE 608,AMREIN H,4.000,100%,0%,600,2018 Fall
GENE 612,CRISCIONE C,3.700,70%,30%,600,2018 Fall
GENE 689,THREADGILL D,4.000,100%,0%,604,2018 Fall
GENE 697,PISHKO E,4.000,100%,0%,601,2018 Fall
AGSM 125,KINGMAN D,3.716,79%,17%,500,2018 Fall
AGSM 201,KINGMAN D,3.055,28%,50%,501,2018 Fall
AGSM 201,KINGMAN D,3.117,41%,41%,502,2018 Fall
AGSM 201,KINGMAN D,3.105,32%,47%,503,2018 Fall
AGSM 201,KINGMAN D,2.500,6%,56%,504,2018 Fall
AGSM 301,MCGEE R,2.900,33%,33%,500,2018 Fall
AGSM 301,MCGEE R,2.875,12%,62%,598,2018 Fall
AGSM 315,MOORE J,3.285,43%,43%,501,2018 Fall
AGSM 315,MOORE J,3.200,20%,80%,502,2018 Fall
AGSM 335,KINGMAN D,3.285,38%,52%,500,2018 Fall
AGSM 335,KINGMAN D,3.150,35%,50%,501,2018 Fall
AGSM 337,ENGLER C,2.447,16%,34%,500,2018 Fall
AGSM 403,STARK G,3.041,25%,54%,501,2018 Fall
AGSM 403,STARK G,3.363,45%,45%,502,2018 Fall
AGSM 439,RISKOWSKI G,3.342,51%,34%,900,2018 Fall
AGSM 470,STARK G,2.814,19%,48%,501,2018 Fall
AGSM 470,STARK G,2.571,14%,50%,502,2018 Fall
AGSM 473,LACEY R,3.260,39%,48%,599,2018 Fall
BAEN 201,HARDIN R,2.954,32%,50%,500,2018 Fall
BAEN 201,HARDIN R,3.400,60%,25%,502,2018 Fall
BAEN 302,KING M,3.666,67%,33%,501,2018 Fall
BAEN 302,KING M,3.769,77%,23%,502,2018 Fall
BAEN 302,KING M,3.642,64%,36%,503,2018 Fall
BAEN 302,KING M,3.428,50%,43%,504,2018 Fall
BAEN 320,FERNANDO S,3.272,36%,55%,502,2018 Fall
BAEN 320,FERNANDO S,2.818,9%,64%,503,2018 Fall
BAEN 320,FERNANDO S,3.437,44%,56%,504,2018 Fall
BAEN 340,SMITH P,3.625,62%,38%,500,2018 Fall
BAEN 354,CASTELL-PEREZ M,3.666,67%,33%,501,2018 Fall
BAEN 354,CASTELL-PEREZ M,3.600,67%,27%,502,2018 Fall
BAEN 375,THOMASSON J,2.866,16%,56%,500,2018 Fall
BAEN 414,CAPAREDA S,3.818,82%,18%,500,2018 Fall
BAEN 460,KHEDUN C,3.428,57%,29%,500,2018 Fall
BAEN 464,SINGH V,4.000,100%,0%,500,2018 Fall
BAEN 471,KAO K,3.545,64%,27%,500,2018 Fall
BAEN 477,MCGEE R,2.958,33%,29%,500,2018 Fall
BAEN 479,STARK G,3.744,79%,16%,500,2018 Fall
BAEN 491,MOHANTY B,3.833,83%,17%,501,2018 Fall
BAEN 661,LACEY R,4.000,100%,0%,600,2018 Fall
BAEN 672,KHEDUN C,4.000,100%,0%,600,2018 Fall
AGLS 101,SKAGGS C,3.709,82%,10%,501,2018 Fall
AGLS 101,SKAGGS C,3.798,85%,10%,503,2018 Fall
ESSM 102,KNIGHT R,3.666,81%,10%,502,2018 Fall
ESSM 201,KOTHMANN M,3.440,64%,24%,500,2018 Fall
ESSM 203,LOOPSTRA C,2.533,20%,13%,501,2018 Fall
ESSM 203,LOOPSTRA C,3.058,47%,18%,502,2018 Fall
ESSM 203,LOOPSTRA C,2.882,24%,53%,503,2018 Fall
ESSM 203,LOOPSTRA C,2.857,36%,21%,504,2018 Fall
ESSM 281,KOTHMANN M,4.000,100%,0%,200,2018 Fall
ESSM 281,SHEHANE M,3.055,56%,11%,900,2018 Fall
ESSM 302,KNIGHT R,3.000,29%,43%,501,2018 Fall
ESSM 302,KNIGHT R,3.000,41%,35%,502,2018 Fall
ESSM 302,KNIGHT R,2.647,24%,35%,503,2018 Fall
ESSM 302,KNIGHT R,2.909,18%,64%,504,2018 Fall
ESSM 302,KNIGHT R,3.266,33%,60%,505,2018 Fall
ESSM 303,KRUSE D,1.857,7%,21%,502,2018 Fall
ESSM 309,NOORMETS A,3.600,71%,19%,500,2018 Fall
ESSM 311,WEST J,2.315,5%,42%,500,2018 Fall
ESSM 314,SHAW R,2.340,8%,32%,599,2018 Fall
ESSM 314,SHAW R,2.409,9%,32%,700,2018 Fall
ESSM 315,KOTHMANN M,2.968,22%,53%,902,2018 Fall
ESSM 316,EVANS S,3.655,69%,28%,500,2018 Fall
ESSM 318,BRISKE D,2.700,18%,42%,500,2018 Fall
ESSM 319,NOORMETS A,2.363,18%,36%,500,2018 Fall
ESSM 351,BARBER B,2.700,35%,30%,501,2018 Fall
ESSM 351,BARBER B,3.050,45%,30%,502,2018 Fall
ESSM 351,BARBER B,2.428,29%,14%,503,2018 Fall
ESSM 351,BARBER B,2.900,40%,40%,599,2018 Fall
ESSM 351,BARBER B,3.235,65%,12%,700,2018 Fall
ESSM 406,RUYLE L,2.915,17%,64%,700,2018 Fall
ESSM 406,RUYLE L,3.500,56%,39%,901,2018 Fall
ESSM 406,RUYLE L,2.789,21%,47%,902,2018 Fall
ESSM 406,RUYLE L,2.684,11%,58%,903,2018 Fall
ESSM 415,EVANS S,3.421,42%,58%,900,2018 Fall
ESSM 416,ROGERS W,2.564,13%,38%,500,2018 Fall
ESSM 420,FEAGIN R,3.769,77%,23%,500,2018 Fall
ESSM 444,POPESCU S,2.461,8%,38%,500,2018 Fall
ESSM 480,KNIGHT R,4.000,100%,0%,500,2018 Fall
ESSM 481,KOTHMANN M,3.068,30%,52%,900,2018 Fall
ESSM 484,KNIGHT R,4.000,100%,0%,507,2018 Fall
ESSM 600,BOUTTON T,3.214,43%,36%,600,2018 Fall
ESSM 620,SMEINS F,3.500,62%,25%,600,2018 Fall
ESSM 621,WEST J,3.545,64%,27%,600,2018 Fall
ESSM 626,ROGERS W,3.600,60%,40%,600,2018 Fall
ESSM 631,FEAGIN R,3.800,80%,20%,600,2018 Fall
ESSM 651,BARBER B,3.500,88%,0%,700,2018 Fall
ESSM 655,POPESCU S,3.812,81%,19%,600,2018 Fall
RENR 205,WU X,2.839,28%,38%,501,2018 Fall
RENR 205,WU X,2.685,25%,35%,502,2018 Fall
RENR 215,WEST J,3.117,35%,53%,501,2018 Fall
RENR 215,WEST J,3.222,56%,28%,502,2018 Fall
RENR 215,WEST J,3.333,50%,39%,503,2018 Fall
RENR 215,WEST J,3.117,29%,53%,504,2018 Fall
RENR 215,WEST J,3.470,53%,41%,505,2018 Fall
RENR 215,WEST J,2.875,25%,38%,506,2018 Fall
RENR 215,WEST J,3.470,71%,18%,507,2018 Fall
RENR 215,WEST J,3.166,39%,39%,508,2018 Fall
RENR 215,WEST J,3.294,53%,35%,509,2018 Fall
RENR 215,WEST J,3.647,71%,24%,510,2018 Fall
RENR 215,WEST J,3.294,35%,59%,511,2018 Fall
RENR 215,WEST J,3.333,61%,17%,512,2018 Fall
RENR 215,WEST J,3.944,94%,6%,513,2018 Fall
RENR 215,WEST J,2.944,28%,44%,514,2018 Fall
EEBL 601,BEHMER S,4.000,100%,0%,601,2018 Fall
EEBL 602,WINEMILLER K,4.000,100%,0%,601,2018 Fall
EEBL 603,EUBANKS M,4.000,100%,0%,601,2018 Fall
EEBL 604,MOORE G,4.000,100%,0%,601,2018 Fall
EEBL 610,MARTINA J,3.916,92%,8%,600,2018 Fall
EEBL 612,SCHULZE A,4.000,100%,0%,600,2018 Fall
ENTO 201,BEHMER S,2.850,10%,70%,501,2018 Fall
ENTO 201,BEHMER S,2.590,32%,18%,502,2018 Fall
ENTO 201,BEHMER S,2.647,29%,35%,503,2018 Fall
ENTO 201,BEHMER S,3.130,30%,57%,504,2018 Fall
ENTO 201,BEHMER S,3.157,37%,47%,505,2018 Fall
ENTO 201,BEHMER S,2.777,28%,33%,506,2018 Fall
ENTO 208,BRUNDAGE A,3.923,92%,8%,201,2018 Fall
ENTO 208,BRUNDAGE A,3.563,67%,23%,501,2018 Fall
ENTO 208,BRUNDAGE A,3.820,88%,7%,700,2018 Fall
ENTO 209,HAMER G,3.444,52%,41%,502,2018 Fall
ENTO 209,HAMER G,3.689,79%,10%,503,2018 Fall
ENTO 209,HAMER G,3.689,72%,24%,504,2018 Fall
ENTO 209,HAMER G,3.379,59%,21%,505,2018 Fall
ENTO 209,HAMER G,3.185,44%,30%,506,2018 Fall
ENTO 209,HAMER G,3.666,70%,26%,507,2018 Fall
ENTO 209,HAMER G,3.344,52%,34%,508,2018 Fall
ENTO 209,HAMER G,3.080,40%,32%,510,2018 Fall
ENTO 209,HAMER G,3.862,86%,14%,511,2018 Fall
ENTO 209,HAMER G,3.300,47%,37%,512,2018 Fall
ENTO 209,HAMER G,3.379,59%,21%,513,2018 Fall
ENTO 209,HAMER G,3.600,67%,27%,514,2018 Fall
ENTO 209,HAMER G,3.535,64%,29%,515,2018 Fall
ENTO 210,SLOTMAN M,3.800,80%,20%,200,2018 Fall
ENTO 210,SLOTMAN M,2.868,33%,34%,500,2018 Fall
ENTO 305,OSWALD J,2.470,12%,47%,501,2018 Fall
ENTO 305,OSWALD J,2.400,10%,20%,502,2018 Fall
ENTO 306,BEHMER S,3.473,58%,32%,501,2018 Fall
ENTO 306,BEHMER S,2.833,50%,17%,502,2018 Fall
ENTO 320,SHEPHERD T,3.060,39%,39%,500,2018 Fall
ENTO 320,SHEPHERD T,3.530,64%,29%,700,2018 Fall
ENTO 322,COATES C,3.055,39%,39%,500,2018 Fall
ENTO 322,COATES C,3.253,51%,33%,700,2018 Fall
ENTO 423,BRUNDAGE A,3.521,52%,48%,501,2018 Fall
ENTO 423,BRUNDAGE A,3.400,55%,35%,502,2018 Fall
ENTO 423,BRUNDAGE A,3.590,64%,32%,503,2018 Fall
ENTO 423,BRUNDAGE A,3.500,80%,10%,504,2018 Fall
ENTO 428,ZHU SALZMAN K,3.105,32%,47%,500,2018 Fall
ENTO 429,ZHU SALZMAN K,3.588,59%,41%,500,2018 Fall
ENTO 482,TEEL P,3.925,94%,4%,500,2018 Fall
ENTO 485,TEEL P,4.000,100%,0%,537,2018 Fall
ENTO 489,MYLES K,3.857,86%,14%,502,2018 Fall
ENTO 489,SONG H,4.000,100%,0%,550,2018 Fall
ENTO 491,SWORD G,4.000,100%,0%,516,2018 Fall
ENTO 612,OSWALD J,3.428,43%,57%,600,2018 Fall
ENTO 617,TEEL P,3.777,78%,22%,600,2018 Fall
ENTO 628,COATES C,3.454,45%,55%,600,2018 Fall
ENTO 631,MEDINA R,4.000,100%,0%,600,2018 Fall
ENTO 689,SONG H,4.000,100%,0%,601,2018 Fall
ENTO 689,RANGEL POSADA J,4.000,100%,0%,602,2018 Fall
FIVS 123,HEINZ K,3.240,46%,39%,700,2018 Fall
FIVS 123,HEINZ K,3.800,87%,7%,701,2018 Fall
FIVS 205,BRUNDAGE A,3.238,43%,48%,200,2018 Fall
FIVS 205,BRUNDAGE A,2.525,18%,47%,500,2018 Fall
FIVS 205,BRUNDAGE A,2.916,31%,40%,700,2018 Fall
FIVS 289,KOVAR S,4.000,100%,0%,503,2018 Fall
FIVS 308,JOHNSTON J,4.000,100%,0%,500,2018 Fall
FIVS 316,COATES C,3.666,67%,33%,500,2018 Fall
FIVS 401,AITKENHEAD J,3.958,96%,4%,500,2018 Fall
FIVS 482,TEEL P,4.000,100%,0%,500,2018 Fall
HORT 201,REED D,2.762,27%,36%,500,2018 Fall
HORT 202,REED D,3.800,80%,20%,501,2018 Fall
HORT 202,REED D,4.000,100%,0%,502,2018 Fall
HORT 202,REED D,3.933,93%,7%,503,2018 Fall
HORT 202,REED D,3.583,67%,25%,504,2018 Fall
HORT 202,REED D,3.615,85%,8%,505,2018 Fall
HORT 203,MCKINLEY W,3.687,75%,19%,501,2018 Fall
HORT 203,MCKINLEY W,3.277,56%,22%,502,2018 Fall
HORT 203,MCKINLEY W,3.411,53%,41%,503,2018 Fall
HORT 203,MCKINLEY W,3.277,50%,28%,504,2018 Fall
HORT 203,STARMAN T,3.705,82%,12%,505,2018 Fall
HORT 203,STARMAN T,3.833,83%,17%,506,2018 Fall
HORT 281,DAVIS T,3.264,64%,21%,500,2018 Fall
HORT 301,PIERSON E,3.652,72%,24%,500,2018 Fall
HORT 301,KING A,3.477,57%,34%,501,2018 Fall
HORT 302,KING A,4.000,100%,0%,500,2018 Fall
HORT 306,ARNOLD M,3.400,60%,20%,501,2018 Fall
HORT 306,ARNOLD M,2.733,33%,27%,502,2018 Fall
HORT 306,ARNOLD M,2.583,42%,17%,503,2018 Fall
HORT 306,ARNOLD M,2.625,19%,44%,505,2018 Fall
HORT 315,KING A,3.368,58%,21%,900,2018 Fall
HORT 319,BYRNE D,3.230,23%,77%,500,2018 Fall
HORT 325,CROSBY K,3.764,76%,24%,500,2018 Fall
HORT 332,GRIFFIN W,3.642,79%,14%,501,2018 Fall
HORT 335,HALL C,3.598,73%,18%,502,2018 Fall
HORT 416,SCHEINER J,3.831,87%,10%,500,2018 Fall
HORT 420,MCEACHERN G,3.653,65%,35%,500,2018 Fall
HORT 421,BOTEZATU I,2.466,0%,60%,501,2018 Fall
HORT 421,BOTEZATU I,3.615,69%,23%,502,2018 Fall
HORT 428,STARMAN T,3.705,71%,29%,501,2018 Fall
HORT 431,KING A,3.687,69%,31%,501,2018 Fall
HORT 432,GRIFFIN W,3.600,60%,40%,501,2018 Fall
HORT 450,CISNEROS-ZEVALLOS L,3.129,46%,26%,500,2018 Fall
HORT 454,MCKINLEY W,3.166,67%,0%,501,2018 Fall
HORT 460,GRIFFIN W,3.750,75%,25%,501,2018 Fall
HORT 481,GRIFFIN W,3.454,55%,36%,900,2018 Fall
HORT 484,LOMBARDINI L,4.000,100%,0%,550,2018 Fall
HORT 608,ARNOLD M,3.904,90%,10%,600,2018 Fall
HORT 610,KOIWA H,3.600,60%,40%,601,2018 Fall
HORT 640,PATIL B,3.956,96%,4%,600,2018 Fall
FSTC 481,PILLAI S,3.100,40%,35%,930,2018 Fall
NFSC 201,MURANO P,3.200,33%,53%,502,2018 Fall
NFSC 201,MURANO P,2.666,0%,67%,599,2018 Fall
NFSC 201,MURANO P,3.700,77%,17%,700,2018 Fall
NFSC 202,CREASY R,3.600,72%,21%,599,2018 Fall
NFSC 202,CREASY R,3.633,71%,21%,700,2018 Fall
NFSC 203,CHAPKIN R,3.875,88%,12%,200,2018 Fall
NFSC 203,CHAPKIN R,2.816,27%,41%,500,2018 Fall
NFSC 204,ALLRED C,3.760,76%,24%,900,2018 Fall
NFSC 210,BEATHARD K,3.594,69%,25%,500,2018 Fall
NFSC 210,QUAILES N,3.166,50%,17%,M01,2018 Fall
NFSC 211,LORENZ S,3.500,50%,50%,501,2018 Fall
NFSC 211,LORENZ S,2.857,21%,43%,502,2018 Fall
NFSC 222,ALLRED C,2.727,0%,73%,598,2018 Fall
NFSC 222,ALLRED C,3.219,41%,43%,700,2018 Fall
NFSC 300,RIAZ M,3.654,69%,27%,599,2018 Fall
NFSC 300,RIAZ M,3.432,53%,41%,700,2018 Fall
NFSC 301,XIE L,3.888,89%,11%,200,2018 Fall
NFSC 301,XIE L,3.047,29%,55%,500,2018 Fall
NFSC 304,BEATHARD K,3.470,47%,53%,501,2018 Fall
NFSC 305,GIRARD A,3.200,60%,20%,500,2018 Fall
NFSC 311,CREASY R,3.705,71%,29%,501,2018 Fall
NFSC 311,CREASY R,3.647,71%,24%,502,2018 Fall
NFSC 314,TALCOTT S,3.346,46%,42%,501,2018 Fall
NFSC 314,TALCOTT S,3.555,56%,44%,502,2018 Fall
NFSC 315,MOORE J,3.555,67%,22%,501,2018 Fall
NFSC 320,MURANO P,3.834,83%,17%,599,2018 Fall
NFSC 324,ACUFF G,3.900,90%,10%,500,2018 Fall
NFSC 326,TAYLOR T,3.228,53%,23%,500,2018 Fall
NFSC 327,TAYLOR T,3.583,67%,25%,501,2018 Fall
NFSC 327,TAYLOR T,3.400,40%,60%,502,2018 Fall
NFSC 327,TAYLOR T,3.090,18%,73%,503,2018 Fall
NFSC 365,GILES E,2.800,40%,13%,500,2018 Fall
NFSC 404,GEISMAR K,3.480,52%,44%,500,2018 Fall
NFSC 412,KUBENA K,4.000,100%,0%,200,2018 Fall
NFSC 412,KUBENA K,3.818,82%,18%,500,2018 Fall
NFSC 430,LORENZ S,3.142,39%,39%,900,2018 Fall
NFSC 457,GEHRING K,3.750,75%,25%,500,2018 Fall
NFSC 475,WU C,4.000,100%,0%,200,2018 Fall
NFSC 475,WU C,3.333,52%,35%,500,2018 Fall
NFSC 481,SUN Y,3.866,87%,13%,930,2018 Fall
NFSC 481,GEISMAR K,3.200,40%,40%,931,2018 Fall
NFSC 481,SUN Y,3.833,83%,17%,932,2018 Fall
NFSC 485,TALCOTT S,4.000,100%,0%,584,2018 Fall
NFSC 491,BEATHARD K,4.000,100%,0%,525,2018 Fall
NFSC 614,DUONG T,4.000,100%,0%,600,2018 Fall
NFSC 632,GUO S,4.000,100%,0%,601,2018 Fall
NFSC 641,WU G,3.000,38%,50%,600,2018 Fall
BESC 201,STODDARD K,3.098,41%,40%,500,2018 Fall
BESC 201,STODDARD K,2.988,34%,45%,700,2018 Fall
BESC 314,SCHOLTHOF K,2.740,30%,31%,500,2018 Fall
BESC 367,WILKINSON H,2.942,31%,37%,500,2018 Fall
BESC 367,WILKINSON H,2.760,22%,46%,700,2018 Fall
BESC 401,GONZALEZ C,2.826,43%,13%,500,2018 Fall
BESC 403,STODDARD K,3.833,88%,8%,500,2018 Fall
BESC 481,KENERLEY C,4.000,100%,0%,931,2018 Fall
BESC 481,PIERSON L,3.769,85%,8%,932,2018 Fall
BESC 481,EBBOLE D,4.000,100%,0%,933,2018 Fall
BESC 489,CHAPPELL T,3.692,85%,0%,500,2018 Fall
PLPA 301,APPEL D,2.975,35%,33%,500,2018 Fall
PLPA 303,PIERSON L,3.833,83%,17%,501,2018 Fall
PLPA 303,SHIM W,3.705,88%,6%,502,2018 Fall
PLPA 303,GONZALEZ C,3.833,83%,17%,503,2018 Fall
PLPA 303,KENERLEY C,3.916,92%,8%,504,2018 Fall
PLPA 334,JO Y,2.562,25%,25%,500,2018 Fall
PLPA 601,APPEL D,3.833,83%,17%,600,2018 Fall
PLPA 607,EBBOLE D,4.000,100%,0%,600,2018 Fall
PLPA 608,SHAN L,3.777,78%,22%,600,2018 Fall
PLPA 609,KOLOMIETS M,3.625,62%,38%,600,2018 Fall
PLPA 613,KENERLEY C,3.500,50%,50%,600,2018 Fall
PLPA 616,SCHOLTHOF H,3.625,62%,38%,600,2018 Fall
POSC 201,HYATT D,3.594,67%,26%,500,2018 Fall
POSC 201,HYATT D,3.837,86%,12%,599,2018 Fall
POSC 302,FARNELL M,3.680,72%,24%,501,2018 Fall
POSC 302,FARNELL M,3.807,85%,12%,502,2018 Fall
POSC 304,COUFAL C,3.500,83%,6%,500,2018 Fall
POSC 308,FARNELL Y,3.047,24%,57%,501,2018 Fall
POSC 308,FARNELL Y,3.000,45%,30%,502,2018 Fall
POSC 308,FARNELL Y,3.052,47%,26%,503,2018 Fall
POSC 309,CAREY J,3.258,48%,35%,501,2018 Fall
POSC 309,CAREY J,3.114,43%,34%,502,2018 Fall
POSC 326,COUFAL C,2.868,33%,30%,500,2018 Fall
POSC 326,COUFAL C,3.166,50%,17%,599,2018 Fall
POSC 333,ARCHER G,2.800,20%,40%,500,2018 Fall
POSC 333,ARCHER G,3.571,71%,14%,599,2018 Fall
POSC 381,WALZEM R,3.170,47%,38%,900,2018 Fall
POSC 405,AGUIRRE CANDO M,3.295,50%,30%,500,2018 Fall
POSC 411,BAILEY C,2.285,11%,31%,500,2018 Fall
POSC 414,ATHREY G,2.828,37%,26%,500,2018 Fall
POSC 427,COUFAL C,3.400,55%,35%,500,2018 Fall
POSC 427,COUFAL C,3.000,33%,33%,599,2018 Fall
POSC 481,MCELROY A,3.674,74%,19%,500,2018 Fall
POSC 484,CALDWELL D,4.000,100%,0%,500,2018 Fall
POSC 485,COUFAL C,4.000,100%,0%,531,2018 Fall
POSC 614,DUONG T,3.833,83%,17%,600,2018 Fall
POSC 689,FARNELL Y,3.916,92%,8%,600,2018 Fall
RENR 375,KAISER R,3.078,29%,53%,599,2018 Fall
RENR 375,KAISER R,2.910,25%,45%,700,2018 Fall
RENR 460,STRONZA A,3.000,30%,60%,900,2018 Fall
RPTS 201,SCOTT S,3.250,42%,43%,501,2018 Fall
RPTS 201,KYLE K,3.163,40%,38%,700,2018 Fall
RPTS 209,HODGES L,2.750,25%,45%,500,2018 Fall
RPTS 230,HODGES L,3.090,48%,27%,501,2018 Fall
RPTS 230,HODGES L,2.918,41%,22%,502,2018 Fall
RPTS 301,HARWELL W,3.620,72%,17%,500,2018 Fall
RPTS 301,LINFORD Q,3.209,47%,35%,700,2018 Fall
RPTS 302,DURKO A,3.400,51%,38%,500,2018 Fall
RPTS 302,SUESS-RAEISINAFCHI,3.404,62%,24%,700,2018 Fall
RPTS 304,HARWELL W,3.606,70%,26%,500,2018 Fall
RPTS 311,HARWELL W,3.600,80%,10%,500,2018 Fall
RPTS 311,LACANIENTA A,3.026,47%,24%,501,2018 Fall
RPTS 311,LACANIENTA A,3.695,74%,22%,503,2018 Fall
RPTS 311,HARWELL W,3.428,57%,29%,505,2018 Fall
RPTS 311,STRICKLIN M,3.272,50%,36%,700,2018 Fall
RPTS 311,HARWELL W,3.622,71%,24%,701,2018 Fall
RPTS 316,SCHUETT M,3.083,33%,42%,500,2018 Fall
RPTS 320,SHAFER D,3.690,80%,13%,500,2018 Fall
RPTS 320,SHAFER D,3.851,89%,7%,502,2018 Fall
RPTS 321,SHAFER D,3.636,70%,23%,500,2018 Fall
RPTS 331,PETRICK J,2.314,14%,31%,500,2018 Fall
RPTS 331,DURKO A,3.214,57%,19%,700,2018 Fall
RPTS 336,SCHUETT M,3.226,36%,51%,500,2018 Fall
RPTS 336,SONG J,3.024,29%,51%,700,2018 Fall
RPTS 340,SCOTT D,3.058,46%,26%,500,2018 Fall
RPTS 340,SCOTT D,2.458,25%,33%,501,2018 Fall
RPTS 340,KYLE K,3.041,46%,31%,700,2018 Fall
RPTS 370,ETTEKAL A,3.400,58%,29%,500,2018 Fall
RPTS 370,OUTLEY C,3.477,70%,18%,700,2018 Fall
RPTS 371,WANG J,2.821,39%,32%,500,2018 Fall
RPTS 371,MARTZ J,3.368,63%,16%,700,2018 Fall
RPTS 403,CROMPTON J,2.129,10%,27%,900,2018 Fall
RPTS 421,FLANAGAN M,2.810,14%,62%,700,2018 Fall
RPTS 423,GIRARD J,3.272,55%,27%,500,2018 Fall
RPTS 423,GIRARD J,3.111,33%,44%,501,2018 Fall
RPTS 423,IARMOLENKO S,2.806,35%,39%,700,2018 Fall
RPTS 426,MATARRITA CASCANTE,2.846,18%,54%,901,2018 Fall
RPTS 460,STRONZA A,2.968,34%,34%,900,2018 Fall
RPTS 474,MARTZ J,3.111,44%,28%,700,2018 Fall
RPTS 474,GABRIEL M,3.777,78%,22%,900,2018 Fall
RPTS 478,LOCKE B,4.000,100%,0%,500,2018 Fall
RPTS 481,SCOTT S,3.666,74%,19%,500,2018 Fall
RPTS 481,SCOTT S,3.576,73%,15%,700,2018 Fall
RPTS 484,SCOTT S,3.662,80%,15%,500,2018 Fall
RPTS 489,SHAFER D,2.208,21%,17%,500,2018 Fall
RPTS 601,SCOTT D,4.000,100%,0%,600,2018 Fall
RPTS 604,THOMAS J,3.700,70%,30%,600,2018 Fall
RPTS 606,PETRICK J,4.000,100%,0%,600,2018 Fall
RPTS 615,ELLIS G,3.857,86%,14%,601,2018 Fall
RPTS 646,JAMAL T,4.000,100%,0%,600,2018 Fall
RPTS 670,ETTEKAL A,3.923,92%,8%,600,2018 Fall
MEPS 313,LOMBARDINI L,3.275,45%,41%,599,2018 Fall
MEPS 601,HAYS D,3.928,93%,7%,601,2018 Fall
SCSC 105,CARSON K,3.545,55%,45%,501,2018 Fall
SCSC 105,CARSON K,3.833,83%,17%,502,2018 Fall
SCSC 105,CARSON K,3.272,64%,18%,503,2018 Fall
SCSC 105,CARSON K,3.833,92%,0%,504,2018 Fall
SCSC 105,CARSON K,3.416,58%,25%,505,2018 Fall
SCSC 105,CARSON K,3.833,83%,17%,506,2018 Fall
SCSC 105,CARSON K,4.000,100%,0%,507,2018 Fall
SCSC 105,CARSON K,3.750,88%,0%,508,2018 Fall
SCSC 105,CARSON K,3.888,89%,11%,509,2018 Fall
SCSC 105,CARSON K,3.900,90%,10%,510,2018 Fall
SCSC 201,MURRAY S,3.500,50%,50%,500,2018 Fall
SCSC 205,NEELY H,3.714,71%,29%,500,2018 Fall
SCSC 205,NEELY H,3.884,88%,12%,501,2018 Fall
SCSC 301,BARRIENTOS,2.600,30%,30%,500,2018 Fall
SCSC 301,BARRIENTOS,2.750,25%,44%,501,2018 Fall
SCSC 301,BARRIENTOS,2.863,18%,59%,502,2018 Fall
SCSC 301,BARRIENTOS,2.866,27%,40%,503,2018 Fall
SCSC 301,BARRIENTOS,2.476,19%,33%,504,2018 Fall
SCSC 301,BARRIENTOS,2.800,35%,30%,505,2018 Fall
SCSC 301,BARRIENTOS,2.333,19%,19%,506,2018 Fall
SCSC 302,HALL M,3.304,46%,39%,502,2018 Fall
SCSC 302,JESSUP R,3.410,58%,32%,503,2018 Fall
SCSC 302,JESSUP R,3.742,83%,11%,599,2018 Fall
SCSC 305,HAGUE S,4.000,100%,0%,500,2018 Fall
SCSC 311,SMITH C,2.285,0%,50%,500,2018 Fall
SCSC 311,SMITH C,2.384,8%,38%,900,2018 Fall
SCSC 312,WHERLEY B,3.500,60%,30%,501,2018 Fall
SCSC 402,IBRAHIM A,3.142,38%,38%,501,2018 Fall
SCSC 405,GENTRY T,3.111,37%,37%,501,2018 Fall
SCSC 405,GENTRY T,2.652,30%,26%,700,2018 Fall
SCSC 422,ARTHUR S,3.480,56%,36%,500,2018 Fall
SCSC 429,WHERLEY B,3.285,57%,14%,900,2018 Fall
SCSC 432,ARTHUR S,3.200,50%,20%,500,2018 Fall
SCSC 446,BAGAVATHIANNAN M,3.526,63%,26%,500,2018 Fall
SCSC 446,BAGAVATHIANNAN M,3.363,45%,45%,501,2018 Fall
SCSC 481,ROONEY W,3.555,67%,22%,900,2018 Fall
SCSC 484,WHERLEY B,4.000,100%,0%,501,2018 Fall
SCSC 484,HAGUE S,4.000,100%,0%,504,2018 Fall
SCSC 489,HAGUE S,4.000,100%,0%,500,2018 Fall
SCSC 626,DENG Y,3.454,55%,36%,600,2018 Fall
SCSC 628,DENG Y,4.000,100%,0%,600,2018 Fall
SCSC 640,JESSUP R,4.000,100%,0%,699,2018 Fall
SCSC 642,ROONEY W,3.500,50%,50%,600,2018 Fall
SCSC 660,IBRAHIM A,3.600,60%,40%,600,2018 Fall
WFSC 101,BARBOZA P,3.178,32%,61%,501,2018 Fall
WFSC 302,CONWAY K,2.666,22%,33%,511,2018 Fall
WFSC 302,CONWAY K,2.000,18%,9%,512,2018 Fall
WFSC 302,CONWAY K,2.750,25%,33%,513,2018 Fall
WFSC 302,CONWAY K,2.846,23%,46%,514,2018 Fall
WFSC 302,CONWAY K,2.733,40%,13%,515,2018 Fall
WFSC 302,CONWAY K,3.166,42%,42%,516,2018 Fall
WFSC 304,LACHER T,2.942,17%,60%,500,2018 Fall
WFSC 311,CONWAY K,3.066,33%,40%,501,2018 Fall
WFSC 311,CONWAY K,2.800,13%,53%,502,2018 Fall
