course,prof,gpa,% of A,% of B,section_,semester
GEOL 330,POPE M,4.000,100%,0%,509,2018 Spring
GEOL 404,SUN Y,3.210,47%,42%,501,2018 Spring
GEOL 404,SUN Y,3.400,50%,40%,502,2018 Spring
GEOL 404,SUN Y,2.733,20%,53%,503,2018 Spring
GEOL 404,SUN Y,3.000,25%,56%,504,2018 Spring
GEOL 404,SUN Y,3.111,22%,67%,505,2018 Spring
GEOL 404,SUN Y,3.083,33%,50%,506,2018 Spring
GEOL 410,ZHAN H,2.928,21%,50%,500,2018 Spring
GEOL 410,ZHAN H,2.611,28%,39%,501,2018 Spring
GEOL 410,ZHAN H,2.555,22%,28%,502,2018 Spring
GEOL 420,GIARDINO J,3.000,20%,60%,901,2018 Spring
GEOL 420,GIARDINO J,3.600,60%,40%,902,2018 Spring
GEOL 420,GIARDINO J,3.200,30%,60%,903,2018 Spring
GEOL 420,GIARDINO J,3.500,50%,50%,970,2018 Spring
GEOL 451,MARCANTONIO F,2.545,18%,45%,501,2018 Spring
GEOL 451,MARCANTONIO F,2.818,32%,18%,502,2018 Spring
GEOL 451,MARCANTONIO F,2.650,15%,50%,503,2018 Spring
GEOL 451,MARCANTONIO F,2.411,12%,41%,505,2018 Spring
GEOL 451,MARCANTONIO F,2.533,27%,20%,506,2018 Spring
GEOL 451,MARCANTONIO F,3.111,33%,44%,507,2018 Spring
GEOL 491,BALTA J,4.000,100%,0%,511,2018 Spring
GEOL 491,MILLER B,4.000,100%,0%,513,2018 Spring
GEOL 491,PEREZ N,3.333,80%,20%,527,2018 Spring
GEOL 491,POPE M,4.000,100%,0%,536,2018 Spring
GEOL 610,KNAPPETT P,3.333,67%,11%,600,2018 Spring
GEOL 619,SUN Y,3.833,83%,17%,601,2018 Spring
GEOL 643,LAMB W,3.571,71%,14%,600,2018 Spring
GEOL 647,MILLER B,4.000,100%,0%,600,2018 Spring
GEOL 658,GROSSMAN E,4.000,100%,0%,600,2018 Spring
GEOL 665,KRONENBERG A,3.600,60%,40%,600,2018 Spring
GEOL 685,EWING R,4.000,100%,0%,626,2018 Spring
GEOL 689,RIGGS E,3.666,92%,0%,775,2018 Spring
GEOP 313,EVERETT M,3.777,83%,11%,500,2018 Spring
GEOP 421,DUAN B,2.800,30%,40%,501,2018 Spring
GEOP 470,SPARKS D,2.833,27%,42%,500,2018 Spring
GEOP 491,EVERETT M,3.875,92%,8%,525,2018 Spring
GEOP 689,BENAVIDES IGLESIAS,3.900,90%,10%,775,2018 Spring
OCNG 251,BROOKS D,3.545,64%,27%,202,2018 Spring
OCNG 251,WIEDERWOHL C,3.611,67%,28%,503,2018 Spring
OCNG 251,STOESSEL A,3.367,61%,20%,504,2018 Spring
OCNG 251,BROOKS D,3.100,37%,41%,505,2018 Spring
OCNG 251,BROOKS D,2.837,28%,42%,506,2018 Spring
OCNG 251,GIESE B,3.278,44%,43%,507,2018 Spring
OCNG 251,CHAPMAN P,2.000,0%,30%,508,2018 Spring
OCNG 251,RICHARDSON M,2.714,21%,38%,509,2018 Spring
OCNG 251,GARDNER W,2.913,30%,35%,510,2018 Spring
OCNG 251,KOENIG S,3.500,62%,26%,511,2018 Spring
OCNG 251,SYLVAN J,2.957,32%,37%,598,2018 Spring
OCNG 251,FITZSIMMONS J,2.789,20%,49%,599,2018 Spring
OCNG 252,WIEDERWOHL C,3.800,80%,20%,501,2018 Spring
OCNG 252,WIEDERWOHL C,3.800,85%,10%,502,2018 Spring
OCNG 252,WIEDERWOHL C,3.263,58%,21%,503,2018 Spring
OCNG 252,WIEDERWOHL C,3.692,69%,31%,504,2018 Spring
OCNG 252,WIEDERWOHL C,2.950,30%,45%,505,2018 Spring
OCNG 252,WIEDERWOHL C,3.894,89%,11%,506,2018 Spring
OCNG 252,WIEDERWOHL C,3.333,50%,39%,507,2018 Spring
OCNG 252,WIEDERWOHL C,3.473,58%,32%,508,2018 Spring
OCNG 252,WIEDERWOHL C,4.000,100%,0%,509,2018 Spring
OCNG 252,WIEDERWOHL C,4.000,100%,0%,510,2018 Spring
OCNG 252,WIEDERWOHL C,3.263,42%,42%,513,2018 Spring
OCNG 350,YVON-LEWIS S,3.880,88%,12%,500,2018 Spring
