course,prof,gpa,% of A,% of B,section_,semester
ENGR 491,HOLTZAPPLE M,4.000,100%,0%,201,2018 Spring
ENGR 491,LAGOUDAS D,3.833,83%,17%,220,2018 Spring
ENGR 491,ALGE D,4.000,100%,0%,501,2018 Spring
ENGR 491,SRINIVASA A,4.000,100%,0%,502,2018 Spring
ENGR 491,ABEDI MASHHADI,4.000,100%,0%,503,2018 Spring
ENGR 491,JAIN A,4.000,100%,0%,504,2018 Spring
ENGR 491,CHENG Z,4.000,100%,0%,505,2018 Spring
ENGR 491,GAHARWAR A,4.000,100%,0%,506,2018 Spring
ENGR 491,HAMMOND T,4.000,100%,0%,507,2018 Spring
ENGR 491,HOLTZAPPLE M,3.833,97%,0%,508,2018 Spring
ENGR 491,MOSTAFAVI A,4.000,100%,0%,509,2018 Spring
ENGR 491,SASANGOHAR F,4.000,100%,0%,510,2018 Spring
ENGR 491,KAUNAS R,3.857,80%,20%,511,2018 Spring
ENGR 491,LANGARI G,3.823,79%,21%,512,2018 Spring
ENGR 491,NARAGHI M,4.000,100%,0%,513,2018 Spring
ENGR 491,LELE P,4.000,100%,0%,514,2018 Spring
ENGR 491,TAI L,3.714,80%,20%,515,2018 Spring
ENGR 491,CHAMITOFF G,3.671,73%,9%,516,2018 Spring
ENGR 491,LAGOUDAS D,4.000,100%,0%,520,2018 Spring
ENGR 689,SHUKLA K,4.000,100%,0%,600,2018 Spring
ENGR 689,INGRAM J,3.444,44%,56%,601,2018 Spring
ENGR 689,HACHEN J,3.714,71%,29%,602,2018 Spring
ENGR 689,MIRZA S,3.400,40%,60%,603,2018 Spring
ENGR 689,LUNNEY J,4.000,100%,0%,605,2018 Spring
ICPE 603,HOLTZAPPLE M,2.400,20%,40%,700,2018 Spring
ICPE 606,BUTENKO S,3.866,87%,13%,601,2018 Spring
ICPE 606,BUTENKO S,3.166,17%,83%,700,2018 Spring
ICPE 611,MCCARL B,3.733,73%,27%,601,2018 Spring
ICPE 611,MCCARL B,3.444,56%,33%,700,2018 Spring
ICPE 612,LESTER R,3.133,47%,20%,601,2018 Spring
ICPE 612,LESTER R,3.428,43%,57%,700,2018 Spring
ICPE 613,EL-HALWAGI M,3.785,79%,21%,601,2018 Spring
ICPE 613,EL-HALWAGI M,3.833,83%,17%,700,2018 Spring
ICPE 614,GIBSON R,3.500,50%,50%,601,2018 Spring
ICPE 614,GIBSON R,3.500,50%,50%,700,2018 Spring
ICPE 618,HASAN M,3.625,62%,38%,601,2018 Spring
ICPE 618,HASAN M,3.333,50%,33%,700,2018 Spring
ICPE 691,PISTIKOPOULOS E,3.857,86%,14%,601,2018 Spring
CSCE 110,NAKAMURA F,3.058,56%,18%,501,2018 Spring
CSCE 110,NAKAMURA F,2.933,44%,22%,502,2018 Spring
CSCE 110,NAKAMURA F,2.804,44%,22%,503,2018 Spring
CSCE 110,NAKAMURA F,2.871,38%,28%,504,2018 Spring
CSCE 111,DUARTE DINIZ,3.527,64%,31%,501,2018 Spring
CSCE 111,LIGHTFOOT R,3.111,50%,25%,503,2018 Spring
CSCE 111,LIGHTFOOT R,3.175,55%,18%,504,2018 Spring
CSCE 121,SHELL D,2.157,26%,26%,501,2018 Spring
CSCE 121,SHELL D,2.428,14%,43%,502,2018 Spring
CSCE 121,SHELL D,2.882,24%,59%,503,2018 Spring
CSCE 121,SHELL D,2.642,14%,57%,504,2018 Spring
CSCE 121,SHELL D,2.083,17%,42%,505,2018 Spring
CSCE 121,SHELL D,3.750,75%,25%,506,2018 Spring
CSCE 121,SHELL D,2.428,7%,43%,507,2018 Spring
CSCE 121,SHELL D,3.095,29%,57%,508,2018 Spring
CSCE 121,NOWAK M,2.947,47%,21%,509,2018 Spring
CSCE 121,NOWAK M,2.666,29%,33%,510,2018 Spring
CSCE 121,NOWAK M,2.777,28%,22%,511,2018 Spring
CSCE 121,NOWAK M,2.863,32%,27%,512,2018 Spring
CSCE 121,MOORE J,2.823,41%,29%,513,2018 Spring
CSCE 121,MOORE J,2.590,41%,9%,514,2018 Spring
CSCE 121,MOORE J,3.545,68%,23%,515,2018 Spring
CSCE 121,MOORE J,2.625,19%,44%,516,2018 Spring
CSCE 121,MOORE J,2.727,27%,41%,517,2018 Spring
CSCE 121,MOORE J,2.785,36%,29%,518,2018 Spring
CSCE 121,MOORE J,2.944,39%,22%,519,2018 Spring
CSCE 121,MOORE J,2.833,39%,28%,520,2018 Spring
CSCE 181,SCHAEFER S,3.892,92%,6%,500,2018 Spring
CSCE 206,YUM K,3.177,33%,53%,501,2018 Spring
CSCE 206,YUM K,2.722,28%,36%,502,2018 Spring
CSCE 221,TYAGI A,3.933,93%,7%,200,2018 Spring
CSCE 221,LEYK T,3.545,64%,27%,501,2018 Spring
CSCE 221,LEYK T,3.066,47%,20%,502,2018 Spring
CSCE 221,LEYK T,3.272,45%,36%,503,2018 Spring
CSCE 221,LEYK T,3.058,35%,41%,505,2018 Spring
CSCE 221,LEYK T,3.473,63%,26%,506,2018 Spring
CSCE 221,LEYK T,3.277,50%,28%,507,2018 Spring
CSCE 221,LEYK T,3.500,69%,15%,508,2018 Spring
CSCE 221,LEYK T,3.428,52%,38%,509,2018 Spring
CSCE 221,LEYK T,3.333,50%,33%,510,2018 Spring
CSCE 221,LEYK T,3.421,58%,26%,511,2018 Spring
CSCE 221,LEYK T,3.583,67%,29%,512,2018 Spring
CSCE 221,NAKAMURA E,3.280,52%,32%,513,2018 Spring
CSCE 221,NAKAMURA E,2.800,40%,28%,514,2018 Spring
CSCE 221,NAKAMURA E,3.238,57%,24%,515,2018 Spring
CSCE 221,NAKAMURA E,3.136,50%,23%,516,2018 Spring
CSCE 222,RITCHEY P,1.931,11%,20%,501,2018 Spring
CSCE 222,RITCHEY P,2.402,22%,24%,502,2018 Spring
CSCE 222,LEE H,3.151,41%,39%,503,2018 Spring
CSCE 310,WARD R,3.127,43%,34%,500,2018 Spring
CSCE 312,KIM E,3.750,88%,0%,200,2018 Spring
CSCE 312,TYAGI A,4.000,100%,0%,201,2018 Spring
CSCE 312,JIMENEZ D,2.857,21%,57%,501,2018 Spring
CSCE 312,JIMENEZ D,2.869,30%,48%,502,2018 Spring
CSCE 312,KIM E,3.125,54%,12%,503,2018 Spring
CSCE 312,KIM E,3.592,70%,19%,504,2018 Spring
CSCE 312,TYAGI A,3.185,59%,15%,505,2018 Spring
CSCE 312,TYAGI A,3.130,43%,35%,506,2018 Spring
CSCE 312,TYAGI A,2.625,29%,33%,507,2018 Spring
CSCE 313,LOGUINOV D,3.588,76%,18%,200,2018 Spring
CSCE 313,AHMED S,3.000,50%,15%,501,2018 Spring
CSCE 313,AHMED S,2.761,33%,38%,502,2018 Spring
CSCE 313,AHMED S,2.363,18%,27%,503,2018 Spring
CSCE 313,AHMED S,2.666,33%,28%,504,2018 Spring
CSCE 313,AHMED S,2.680,32%,32%,511,2018 Spring
CSCE 313,AHMED S,2.409,14%,45%,512,2018 Spring
CSCE 314,DUTTA A,2.916,23%,55%,500,2018 Spring
CSCE 314,DUTTA A,3.040,31%,46%,501,2018 Spring
CSCE 314,LEE H,2.824,30%,37%,502,2018 Spring
CSCE 315,LUPOLI S,3.500,54%,43%,501,2018 Spring
CSCE 315,LUPOLI S,3.360,56%,28%,502,2018 Spring
CSCE 315,LUPOLI S,3.172,28%,62%,504,2018 Spring
CSCE 315,LUPOLI S,3.366,47%,47%,505,2018 Spring
CSCE 315,DAUGHERITY W,3.310,55%,28%,507,2018 Spring
CSCE 315,DAUGHERITY W,3.433,63%,20%,508,2018 Spring
CSCE 410,BETTATI R,3.160,48%,28%,500,2018 Spring
CSCE 411,KUMAR S,3.631,67%,30%,500,2018 Spring
CSCE 411,DAVIS T,2.989,33%,41%,501,2018 Spring
CSCE 420,DAUGHERITY W,2.890,34%,37%,500,2018 Spring
CSCE 431,RITCHEY P,3.400,50%,40%,501,2018 Spring
CSCE 431,RITCHEY P,2.961,46%,23%,502,2018 Spring
CSCE 431,RITCHEY P,3.285,50%,36%,503,2018 Spring
CSCE 431,RITCHEY P,3.866,87%,13%,550,2018 Spring
CSCE 433,WELCH J,2.406,25%,28%,500,2018 Spring
CSCE 435,SARIN V,3.294,41%,47%,500,2018 Spring
CSCE 436,MOORE J,3.418,51%,42%,500,2018 Spring
CSCE 438,STOLERU R,2.812,27%,44%,500,2018 Spring
CSCE 441,SUEDA S,2.620,38%,14%,500,2018 Spring
CSCE 445,SHIPMAN F,3.717,80%,15%,500,2018 Spring
CSCE 451,LIU J,3.523,67%,19%,500,2018 Spring
CSCE 462,LIU J,3.444,59%,26%,501,2018 Spring
CSCE 462,LIU J,3.615,65%,31%,502,2018 Spring
CSCE 463,LOGUINOV D,2.166,24%,12%,500,2018 Spring
CSCE 464,ALTAWEEL A,2.674,37%,21%,500,2018 Spring
CSCE 465,GU G,2.812,26%,42%,500,2018 Spring
CSCE 470,HU X,3.508,54%,42%,500,2018 Spring
CSCE 481,JIMENEZ D,3.955,99%,0%,500,2018 Spring
CSCE 481,JIMENEZ D,4.000,100%,0%,900,2018 Spring
CSCE 482,HAMMOND T,3.888,89%,11%,501,2018 Spring
CSCE 482,AGUMBE SURESH M,3.750,75%,25%,502,2018 Spring
CSCE 482,MORTAZAVI B,3.444,59%,26%,503,2018 Spring
CSCE 482,MURPHY R,3.833,83%,17%,504,2018 Spring
CSCE 483,MAHAPATRA R,3.625,62%,38%,501,2018 Spring
CSCE 483,MAHAPATRA R,3.680,68%,32%,502,2018 Spring
CSCE 489,KEYSER J,2.857,57%,14%,200,2018 Spring
CSCE 489,KEYSER J,3.187,60%,20%,500,2018 Spring
CSCE 489,KEYSER J,2.611,53%,6%,501,2018 Spring
CSCE 489,NAKAMURA E,3.385,60%,26%,502,2018 Spring
CSCE 489,DEWITTE P,3.500,71%,21%,503,2018 Spring
CSCE 489,DEWITTE P,3.333,60%,27%,504,2018 Spring
CSCE 489,DEWITTE P,3.958,96%,4%,598,2018 Spring
CSCE 489,DEWITTE P,3.666,67%,33%,599,2018 Spring
CSCE 491,SHELL D,3.785,80%,20%,268,2018 Spring
CSCE 606,WALKER D,3.795,86%,12%,600,2018 Spring
CSCE 611,BETTATI R,3.736,79%,16%,600,2018 Spring
CSCE 612,LOGUINOV D,3.800,80%,20%,600,2018 Spring
CSCE 625,MURPHY R,3.651,72%,23%,600,2018 Spring
CSCE 627,WELCH J,3.562,62%,31%,600,2018 Spring
CSCE 629,SZE S,3.738,79%,18%,600,2018 Spring
CSCE 629,JIANG A,3.542,56%,42%,601,2018 Spring
CSCE 633,WANG Z,3.683,68%,32%,600,2018 Spring
CSCE 647,AKLEMAN E,3.666,67%,33%,600,2018 Spring
CSCE 656,SHIPMAN F,3.800,80%,20%,600,2018 Spring
CSCE 658,KLAPPENECKER A,3.714,86%,0%,600,2018 Spring
CSCE 660,DAVIS T,3.650,65%,35%,600,2018 Spring
CSCE 665,GU G,3.736,74%,26%,600,2018 Spring
CSCE 669,CHEN J,4.000,100%,0%,600,2018 Spring
CSCE 670,CAVERLEE J,3.808,81%,19%,600,2018 Spring
CSCE 671,QUEK F,4.000,100%,0%,600,2018 Spring
CSCE 689,HUANG R,3.923,92%,8%,600,2018 Spring
CSCE 689,RAGSDALE D,3.684,84%,11%,602,2018 Spring
CSCE 689,DEWITTE P,3.833,83%,17%,603,2018 Spring
CSCE 689,CHASPARI T,3.964,96%,4%,604,2018 Spring
CSCE 689,GARAY J,3.687,69%,31%,605,2018 Spring
CSCE 689,SAFAVI-NAEINI R,3.636,64%,36%,606,2018 Spring
CSCE 689,DA SILVA D,3.872,94%,2%,607,2018 Spring
CSCE 689,HUANG S,3.800,80%,20%,608,2018 Spring
CSCE 689,RAGAN E,4.000,100%,0%,609,2018 Spring
CSCE 689,QUINN M,4.000,100%,0%,698,2018 Spring
ECEN 214,MOREIRA-TAMAYO O,3.600,67%,27%,200,2018 Spring
ECEN 214,MOREIRA-TAMAYO O,3.428,57%,29%,501,2018 Spring
ECEN 214,MOREIRA-TAMAYO O,2.846,23%,38%,502,2018 Spring
ECEN 214,MOREIRA-TAMAYO O,2.866,20%,47%,503,2018 Spring
ECEN 214,MOREIRA-TAMAYO O,3.285,43%,43%,504,2018 Spring
ECEN 214,MOREIRA-TAMAYO O,3.133,47%,20%,505,2018 Spring
ECEN 214,MOREIRA-TAMAYO O,3.071,29%,50%,506,2018 Spring
ECEN 214,MOREIRA-TAMAYO O,2.812,12%,56%,507,2018 Spring
ECEN 214,MOREIRA-TAMAYO O,3.200,30%,60%,508,2018 Spring
ECEN 214,MOREIRA-TAMAYO O,3.000,38%,25%,509,2018 Spring
ECEN 214,MOREIRA-TAMAYO O,2.857,21%,43%,510,2018 Spring
ECEN 214,MOREIRA-TAMAYO O,2.466,7%,40%,511,2018 Spring
ECEN 214,BRAGA NETO U,2.142,7%,29%,512,2018 Spring
ECEN 214,BRAGA NETO U,3.071,21%,64%,513,2018 Spring
ECEN 214,BRAGA NETO U,2.200,7%,27%,514,2018 Spring
ECEN 214,BRAGA NETO U,3.333,47%,40%,515,2018 Spring
ECEN 214,BRAGA NETO U,2.800,20%,47%,516,2018 Spring
ECEN 214,BRAGA NETO U,3.000,36%,29%,517,2018 Spring
ECEN 215,GEHA C,2.708,25%,38%,501,2018 Spring
ECEN 215,GEHA C,2.652,17%,35%,502,2018 Spring
ECEN 215,GEHA C,2.933,20%,53%,503,2018 Spring
ECEN 215,TYLER J,3.034,38%,38%,504,2018 Spring
ECEN 215,TYLER J,2.827,21%,41%,505,2018 Spring
ECEN 215,TYLER J,2.592,11%,44%,506,2018 Spring
ECEN 215,RAHIMIAN M,3.500,62%,28%,507,2018 Spring
ECEN 215,RAHIMIAN M,3.037,30%,44%,508,2018 Spring
ECEN 215,RAHIMIAN M,2.925,26%,44%,509,2018 Spring
ECEN 215,VILLAREAL S,2.869,26%,39%,510,2018 Spring
ECEN 215,VILLAREAL S,3.000,35%,39%,511,2018 Spring
ECEN 215,VILLAREAL S,2.962,22%,56%,512,2018 Spring
ECEN 215,RAHIMIAN M,3.000,33%,47%,513,2018 Spring
ECEN 215,RAHIMIAN M,2.900,20%,50%,514,2018 Spring
ECEN 215,RAHIMIAN M,2.900,33%,33%,515,2018 Spring
ECEN 215,RAHIMIAN M,3.275,41%,45%,516,2018 Spring
ECEN 215,RAHIMIAN M,3.413,48%,45%,517,2018 Spring
ECEN 215,RAHIMIAN M,3.448,62%,24%,518,2018 Spring
ECEN 215,PARK H,3.454,55%,36%,519,2018 Spring
ECEN 215,PARK H,3.285,36%,61%,520,2018 Spring
ECEN 215,PARK H,3.241,34%,55%,521,2018 Spring
ECEN 248,WATSON K,3.833,83%,17%,200,2018 Spring
ECEN 248,WATSON K,2.900,20%,50%,501,2018 Spring
ECEN 248,WATSON K,2.937,19%,62%,502,2018 Spring
ECEN 248,WATSON K,3.500,57%,36%,503,2018 Spring
ECEN 248,WATSON K,3.200,47%,27%,505,2018 Spring
ECEN 248,CANTRELL P,2.875,19%,56%,506,2018 Spring
ECEN 248,CANTRELL P,2.625,19%,38%,507,2018 Spring
ECEN 248,CANTRELL P,3.333,53%,40%,508,2018 Spring
ECEN 248,CANTRELL P,2.461,8%,38%,509,2018 Spring
ECEN 248,CANTRELL P,3.071,36%,43%,510,2018 Spring
ECEN 248,CANTRELL P,2.866,20%,47%,511,2018 Spring
ECEN 248,CANTRELL P,3.000,43%,14%,512,2018 Spring
ECEN 248,CANTRELL P,3.000,31%,44%,514,2018 Spring
ECEN 248,CANTRELL P,3.230,38%,46%,516,2018 Spring
ECEN 303,SAVARI S,2.846,21%,46%,501,2018 Spring
ECEN 303,HEIDARZADEH A,2.913,26%,43%,502,2018 Spring
ECEN 303,SAVARI S,2.859,32%,32%,503,2018 Spring
ECEN 314,LIU T,3.625,66%,30%,501,2018 Spring
ECEN 314,YOON B,3.428,55%,36%,502,2018 Spring
ECEN 314,SHEN Y,3.152,37%,44%,503,2018 Spring
ECEN 322,TYLER J,2.375,15%,28%,501,2018 Spring
ECEN 322,MICHALSKI K,3.057,33%,42%,502,2018 Spring
ECEN 322,TYLER J,2.414,5%,44%,503,2018 Spring
ECEN 325,SILVA-MARTINEZ J,2.928,21%,64%,501,2018 Spring
ECEN 325,SILVA-MARTINEZ J,3.076,31%,46%,502,2018 Spring
ECEN 325,SILVA-MARTINEZ J,2.833,17%,50%,503,2018 Spring
ECEN 325,SILVA-MARTINEZ J,2.866,13%,73%,504,2018 Spring
ECEN 325,SILVA-MARTINEZ J,2.833,33%,42%,505,2018 Spring
ECEN 325,SILVA-MARTINEZ J,3.000,31%,38%,506,2018 Spring
ECEN 325,KARSILAYAN A,3.250,44%,38%,507,2018 Spring
ECEN 325,KARSILAYAN A,2.666,13%,47%,508,2018 Spring
ECEN 325,KARSILAYAN A,2.909,18%,55%,509,2018 Spring
ECEN 325,KARSILAYAN A,3.062,38%,31%,510,2018 Spring
ECEN 325,ENTESARI K,2.555,0%,56%,511,2018 Spring
ECEN 325,ENTESARI K,3.117,41%,35%,512,2018 Spring
ECEN 325,ENTESARI K,3.533,60%,33%,513,2018 Spring
ECEN 325,ENTESARI K,3.500,69%,19%,514,2018 Spring
ECEN 325,ENTESARI K,3.176,35%,47%,515,2018 Spring
ECEN 326,HOYOS S,2.166,17%,50%,501,2018 Spring
ECEN 326,HOYOS S,3.533,60%,33%,502,2018 Spring
ECEN 326,HOYOS S,3.866,87%,13%,503,2018 Spring
ECEN 333,QIAN X,3.620,74%,20%,500,2018 Spring
ECEN 350,MCHALE L,3.000,67%,0%,200,2018 Spring
ECEN 350,ROHANI E,3.166,58%,25%,501,2018 Spring
ECEN 350,ROHANI E,3.307,46%,38%,503,2018 Spring
ECEN 350,ROHANI E,3.285,50%,36%,504,2018 Spring
ECEN 350,ROHANI E,3.461,54%,38%,505,2018 Spring
ECEN 350,MCHALE L,2.625,38%,0%,506,2018 Spring
ECEN 350,MCHALE L,3.166,42%,33%,507,2018 Spring
ECEN 350,MCHALE L,3.285,57%,29%,508,2018 Spring
ECEN 350,MCHALE L,2.933,27%,53%,509,2018 Spring
ECEN 350,MCHALE L,3.000,38%,38%,510,2018 Spring
ECEN 350,LU M,2.666,20%,33%,511,2018 Spring
ECEN 350,LU M,3.153,31%,54%,512,2018 Spring
ECEN 350,LU M,2.428,7%,50%,513,2018 Spring
ECEN 350,LU M,3.375,50%,38%,514,2018 Spring
ECEN 370,KAMEOKA J,3.777,78%,22%,200,2018 Spring
ECEN 370,KAMEOKA J,3.590,61%,38%,501,2018 Spring
ECEN 370,EKNOYAN O,2.326,23%,19%,502,2018 Spring
ECEN 370,ZOU J,3.000,25%,52%,503,2018 Spring
ECEN 403,KALAFATIS S,3.159,18%,80%,901,2018 Spring
ECEN 403,KALAFATIS S,3.236,24%,76%,902,2018 Spring
ECEN 404,KALAFATIS S,2.869,17%,57%,501,2018 Spring
ECEN 404,KALAFATIS S,3.566,60%,36%,502,2018 Spring
ECEN 404,KALAFATIS S,3.612,65%,32%,503,2018 Spring
ECEN 411,WRIGHT S,3.000,33%,50%,501,2018 Spring
ECEN 411,WRIGHT S,3.200,40%,40%,502,2018 Spring
ECEN 411,WRIGHT S,3.666,67%,33%,504,2018 Spring
ECEN 411,WRIGHT S,3.000,50%,0%,505,2018 Spring
ECEN 412,RIGHETTI R,3.285,49%,34%,500,2018 Spring
ECEN 415,BEGOVIC M,3.173,43%,35%,500,2018 Spring
ECEN 415,BEGOVIC M,3.300,50%,30%,700,2018 Spring
ECEN 420,DATTA A,3.172,47%,31%,501,2018 Spring
ECEN 423,ZHANG X,3.878,88%,12%,500,2018 Spring
ECEN 441,EHSANI M,2.333,0%,33%,501,2018 Spring
ECEN 441,EHSANI M,2.428,0%,43%,506,2018 Spring
ECEN 442,NEGAHDARI A,3.800,90%,0%,501,2018 Spring
ECEN 442,NEGAHDARI A,3.200,50%,30%,502,2018 Spring
ECEN 442,NEGAHDARI A,2.700,30%,30%,503,2018 Spring
ECEN 442,NEGAHDARI A,3.100,50%,20%,504,2018 Spring
ECEN 442,NEGAHDARI A,3.400,60%,20%,505,2018 Spring
ECEN 442,NEGAHDARI A,3.100,50%,10%,506,2018 Spring
ECEN 444,NARAYANAN K,3.310,55%,28%,500,2018 Spring
ECEN 444,NARAYANAN K,3.285,39%,50%,501,2018 Spring
ECEN 445,NEVELS R,3.027,38%,35%,500,2018 Spring
ECEN 449,KHATRI S,3.300,50%,30%,502,2018 Spring
ECEN 449,KHATRI S,2.700,0%,70%,503,2018 Spring
ECEN 449,KHATRI S,3.000,42%,25%,504,2018 Spring
ECEN 449,KHATRI S,3.250,38%,50%,505,2018 Spring
ECEN 449,KHATRI S,2.538,0%,62%,506,2018 Spring
ECEN 454,CHOI S,3.333,58%,17%,502,2018 Spring
ECEN 454,CHOI S,3.090,36%,36%,503,2018 Spring
ECEN 454,ROHANI E,3.647,65%,35%,504,2018 Spring
ECEN 454,ROHANI E,3.133,27%,67%,505,2018 Spring
ECEN 454,ROHANI E,3.529,59%,35%,506,2018 Spring
ECEN 454,ROHANI E,2.812,31%,31%,507,2018 Spring
ECEN 454,CHOI S,3.066,33%,40%,508,2018 Spring
ECEN 454,CHOI S,3.083,33%,42%,509,2018 Spring
ECEN 454,CHOI S,3.428,64%,14%,510,2018 Spring
ECEN 459,SINGH C,3.363,45%,45%,501,2018 Spring
ECEN 459,SINGH C,3.272,45%,36%,502,2018 Spring
ECEN 459,SINGH C,2.666,17%,42%,503,2018 Spring
ECEN 459,SINGH C,3.000,20%,60%,504,2018 Spring
ECEN 460,DAVIS K,3.454,64%,18%,501,2018 Spring
ECEN 460,DAVIS K,3.272,27%,73%,502,2018 Spring
ECEN 460,DAVIS K,3.000,36%,45%,503,2018 Spring
ECEN 460,DAVIS K,2.909,18%,73%,504,2018 Spring
ECEN 460,DAVIS K,3.300,30%,70%,505,2018 Spring
ECEN 460,DAVIS K,3.200,50%,30%,506,2018 Spring
ECEN 462,EKNOYAN O,2.888,33%,39%,500,2018 Spring
ECEN 467,MADSEN C,2.888,31%,33%,500,2018 Spring
ECEN 468,HU J,3.263,37%,53%,501,2018 Spring
ECEN 468,HU J,3.357,50%,36%,502,2018 Spring
ECEN 468,HU J,3.437,44%,56%,503,2018 Spring
ECEN 472,HARRIS H,3.400,40%,60%,509,2018 Spring
ECEN 473,HARRIS H,3.111,44%,28%,501,2018 Spring
ECEN 474,PALERMO S,3.400,80%,0%,501,2018 Spring
ECEN 485,HUFF G,4.000,100%,0%,563,2018 Spring
ECEN 489,TIAN C,3.058,41%,29%,500,2018 Spring
ECEN 489,RENTZEPIS P,2.846,23%,46%,501,2018 Spring
ECEN 489,AMANOR-BOADU J,3.384,46%,46%,502,2018 Spring
ECEN 489,AMANOR-BOADU J,3.066,47%,20%,503,2018 Spring
ECEN 491,HUFF G,4.000,100%,0%,563,2018 Spring
ECEN 610,HOYOS S,3.000,25%,50%,600,2018 Spring
ECEN 619,ZHANG X,3.815,86%,13%,600,2018 Spring
ECEN 625,ENTESARI K,3.375,38%,62%,600,2018 Spring
ECEN 628,BHATTACHARYYA S,3.928,93%,7%,600,2018 Spring
ECEN 629,TIAN C,3.282,35%,59%,600,2018 Spring
ECEN 637,NEVELS R,3.350,70%,10%,600,2018 Spring
ECEN 641,NGUYEN C,3.200,20%,80%,600,2018 Spring
ECEN 649,BRAGA NETO U,3.360,42%,52%,600,2018 Spring
ECEN 653,LU M,3.632,65%,33%,600,2018 Spring
ECEN 654,CHOI S,3.722,72%,28%,600,2018 Spring
ECEN 654,CHOI S,3.333,33%,67%,601,2018 Spring
ECEN 658,KISH L,4.000,100%,0%,600,2018 Spring
ECEN 660,HAN A,3.588,59%,41%,600,2018 Spring
ECEN 662,CHAMBERLAND-,3.722,72%,28%,600,2018 Spring
ECEN 666,KEZUNOVIC M,3.466,60%,33%,600,2018 Spring
ECEN 668,EHSANI M,4.000,100%,0%,600,2018 Spring
ECEN 671,HARRIS H,3.590,59%,41%,600,2018 Spring
ECEN 689,PARK S,3.066,33%,40%,600,2018 Spring
ECEN 689,LI P,4.000,100%,0%,601,2018 Spring
ECEN 689,YOON B,3.705,71%,29%,602,2018 Spring
ECEN 689,DOUGHERTY E,3.500,62%,25%,603,2018 Spring
ECEN 689,RAJENDRAN J,3.928,93%,7%,604,2018 Spring
ECEN 694,KAMEOKA J,3.851,85%,15%,600,2018 Spring
ECEN 699,KHATRI S,3.875,88%,12%,600,2018 Spring
ECEN 704,PALERMO S,3.363,36%,64%,601,2018 Spring
ECEN 704,PALERMO S,3.750,75%,25%,602,2018 Spring
ECEN 714,CHOI S,3.500,50%,50%,609,2018 Spring
ECEN 715,BEGOVIC M,3.312,50%,44%,600,2018 Spring
ECEN 755,KUMAR P,3.975,98%,2%,600,2018 Spring
ECEN 767,MADSEN C,3.166,42%,50%,600,2018 Spring
ENTC 489,BUCHANAN W,3.000,17%,67%,500,2018 Spring
ESET 210,PORTER J,2.833,22%,56%,500,2018 Spring
ESET 210,PORTER J,2.470,18%,35%,501,2018 Spring
ESET 210,PORTER J,2.000,0%,40%,502,2018 Spring
ESET 210,PORTER J,2.736,26%,42%,503,2018 Spring
ESET 211,BUCHANAN W,1.900,10%,20%,500,2018 Spring
ESET 211,BUCHANAN W,2.705,18%,47%,502,2018 Spring
ESET 219,MORGAN J,2.157,21%,26%,500,2018 Spring
ESET 219,MORGAN J,2.117,12%,35%,501,2018 Spring
ESET 219,MORGAN J,2.437,25%,44%,502,2018 Spring
ESET 219,MORGAN J,1.882,6%,29%,503,2018 Spring
ESET 269,BURKE A,3.333,44%,44%,501,2018 Spring
ESET 269,BURKE A,2.850,30%,40%,502,2018 Spring
ESET 269,BURKE A,2.789,16%,47%,503,2018 Spring
ESET 269,BURKE A,2.500,6%,56%,504,2018 Spring
ESET 315,GOULART A,2.928,21%,57%,501,2018 Spring
ESET 315,GOULART A,2.785,7%,64%,502,2018 Spring
ESET 315,GOULART A,2.846,23%,54%,503,2018 Spring
ESET 319,ZOGHI B,3.062,25%,62%,501,2018 Spring
ESET 319,ZOGHI B,3.437,50%,44%,502,2018 Spring
ESET 329,ZHAN W,3.250,38%,50%,501,2018 Spring
ESET 329,ZHAN W,3.000,33%,39%,502,2018 Spring
ESET 329,ZHAN W,3.000,36%,36%,503,2018 Spring
ESET 333,LEONARD M,3.611,61%,39%,501,2018 Spring
ESET 333,LEONARD M,3.611,61%,39%,502,2018 Spring
ESET 349,HUR B,2.733,13%,60%,501,2018 Spring
ESET 349,HUR B,2.937,12%,69%,502,2018 Spring
ESET 349,HUR B,3.071,36%,43%,503,2018 Spring
ESET 350,BOSSHARD J,2.562,19%,31%,501,2018 Spring
ESET 350,BOSSHARD J,2.937,25%,44%,502,2018 Spring
ESET 350,BOSSHARD J,2.500,20%,20%,503,2018 Spring
ESET 352,FINK R,3.000,19%,62%,501,2018 Spring
ESET 352,FINK R,3.000,29%,43%,502,2018 Spring
ESET 352,FINK R,2.900,20%,50%,503,2018 Spring
ESET 355,PORTER J,2.526,5%,47%,501,2018 Spring
ESET 355,PORTER J,2.363,14%,23%,502,2018 Spring
ESET 359,ZHAN W,3.473,58%,32%,501,2018 Spring
ESET 359,ZHAN W,3.000,21%,58%,502,2018 Spring
ESET 359,ZHAN W,2.285,14%,29%,503,2018 Spring
ESET 369,HUR B,2.812,12%,62%,501,2018 Spring
ESET 369,HUR B,3.000,13%,73%,502,2018 Spring
ESET 369,HUR B,2.909,0%,91%,503,2018 Spring
ESET 415,GOULART A,2.937,25%,44%,501,2018 Spring
ESET 415,GOULART A,2.705,6%,65%,502,2018 Spring
ESET 419,MORGAN J,3.117,47%,18%,900,2018 Spring
ESET 419,MORGAN J,3.117,35%,41%,901,2018 Spring
