course,prof,gpa,% of A,% of B,section_,semester
FINC 668,TEBEAUX W,4.000,100%,0%,601,2017 Spring
FINC 669,HARRIS T,4.000,100%,0%,601,2017 Spring
FINC 670,PETERSON J,3.034,34%,34%,601,2017 Spring
FINC 672,MCGRATH K,2.978,21%,55%,601,2017 Spring
FINC 675,DONNELL C,3.422,42%,58%,601,2017 Spring
FINC 676,ELMORE O,3.645,65%,35%,601,2017 Spring
FINC 678,PETERSON J,4.000,100%,0%,601,2017 Spring
FINC 685,WHITE E,3.714,75%,25%,601,2017 Spring
FINC 685,PETERSON J,4.000,100%,0%,603,2017 Spring
FINC 688,KIM H,3.636,64%,36%,601,2017 Spring
FINC 688,CHEN Y,3.571,57%,43%,602,2017 Spring
FINC 710,HERCOT P,3.450,48%,50%,600,2017 Spring
ISYS 209,CURTSINGER W,2.794,29%,34%,598,2017 Spring
ISYS 209,CURTSINGER W,3.154,46%,33%,599,2017 Spring
ISYS 210,NORTON J,3.882,88%,12%,200,2017 Spring
ISYS 210,PHINNEY T,3.129,30%,56%,501,2017 Spring
ISYS 210,PHINNEY T,3.245,39%,48%,502,2017 Spring
ISYS 210,PHINNEY T,3.448,52%,44%,503,2017 Spring
ISYS 210,CURTSINGER W,3.413,51%,41%,504,2017 Spring
ISYS 250,BOONE E,2.625,35%,28%,501,2017 Spring
ISYS 250,BOONE E,2.352,21%,24%,502,2017 Spring
ISYS 310,BOONE E,3.177,40%,44%,501,2017 Spring
ISYS 315,BECKER A,2.976,23%,60%,501,2017 Spring
ISYS 320,MANLEY M,3.560,60%,36%,501,2017 Spring
ISYS 320,MANLEY M,3.238,29%,67%,502,2017 Spring
ISYS 325,MANLEY M,3.232,37%,49%,501,2017 Spring
ISYS 410,BECKER A,3.789,79%,21%,901,2017 Spring
ISYS 410,BECKER A,3.521,52%,48%,902,2017 Spring
ISYS 415,JASPERSON J,3.647,65%,35%,501,2017 Spring
ISYS 601,JASPERSON J,4.000,100%,0%,651,2017 Spring
ISYS 601,JASPERSON J,3.928,93%,7%,700,2017 Spring
ISYS 615,CHOOBINEH J,3.433,53%,40%,601,2017 Spring
ISYS 620,CHOOBINEH J,3.458,46%,54%,601,2017 Spring
ISYS 630,WHITTEN G,3.307,31%,69%,601,2017 Spring
ISYS 630,WHITTEN G,3.615,62%,38%,602,2017 Spring
ISYS 630,WHITTEN G,3.486,49%,51%,603,2017 Spring
ISYS 630,WHITTEN G,3.083,17%,78%,604,2017 Spring
ISYS 631,ARAUJO A,3.435,44%,56%,601,2017 Spring
ISYS 631,ARAUJO A,3.512,51%,49%,602,2017 Spring
ISYS 631,ARAUJO A,3.605,61%,39%,603,2017 Spring
ISYS 635,SEN R,3.705,71%,29%,601,2017 Spring
ISYS 635,SEN R,3.697,70%,30%,602,2017 Spring
ISYS 635,SEN R,3.813,81%,19%,603,2017 Spring
ISYS 637,SEN A,3.785,79%,21%,601,2017 Spring
ISYS 637,SEN A,3.675,68%,32%,602,2017 Spring
ISYS 637,SEN R,4.000,100%,0%,603,2017 Spring
ISYS 643,JAMIESON T,3.878,88%,12%,601,2017 Spring
ISYS 643,JAMIESON T,4.000,100%,0%,602,2017 Spring
ISYS 643,JAMIESON T,3.974,97%,3%,603,2017 Spring
ISYS 705,BECKER A,3.275,42%,42%,600,2017 Spring
SCMT 300,WHITCOMB D,3.173,30%,57%,901,2017 Spring
SCMT 300,WHITCOMB D,2.952,29%,52%,902,2017 Spring
SCMT 300,WHITCOMB D,2.809,14%,57%,903,2017 Spring
SCMT 300,WHITCOMB D,3.190,29%,62%,904,2017 Spring
SCMT 300,WHITCOMB D,3.238,24%,76%,905,2017 Spring
SCMT 300,WHITCOMB D,3.000,23%,59%,906,2017 Spring
SCMT 300,WHITCOMB D,3.285,38%,52%,907,2017 Spring
SCMT 303,RANGAN S,3.450,55%,35%,200,2017 Spring
SCMT 303,RANGAN S,2.860,21%,52%,501,2017 Spring
SCMT 303,DARCEY L,3.053,32%,45%,502,2017 Spring
SCMT 303,DARCEY L,3.122,39%,42%,503,2017 Spring
SCMT 303,DARCEY L,3.161,45%,35%,504,2017 Spring
SCMT 335,AGRAWAL A,3.230,46%,38%,501,2017 Spring
SCMT 335,AGRAWAL A,3.360,52%,36%,502,2017 Spring
SCMT 335,AGRAWAL A,3.080,32%,48%,503,2017 Spring
SCMT 336,LI Y,3.250,45%,38%,501,2017 Spring
SCMT 336,LI Y,3.195,39%,44%,502,2017 Spring
SCMT 336,LI Y,3.500,59%,33%,503,2017 Spring
SCMT 340,PAPPU M,3.264,42%,43%,501,2017 Spring
SCMT 340,PAPPU M,3.218,38%,47%,502,2017 Spring
SCMT 345,KETZENBERG M,3.315,37%,58%,501,2017 Spring
SCMT 345,KETZENBERG M,3.210,32%,58%,502,2017 Spring
SCMT 345,JOHNSON R,3.500,60%,30%,503,2017 Spring
SCMT 345,JOHNSON R,3.000,11%,79%,504,2017 Spring
SCMT 361,ARREOLA-RISA A,3.301,47%,36%,501,2017 Spring
SCMT 361,ARREOLA-RISA A,3.300,43%,47%,502,2017 Spring
SCMT 364,PAPPU M,3.807,81%,19%,201,2017 Spring
SCMT 364,ABBEY J,3.259,42%,44%,501,2017 Spring
SCMT 364,ABBEY J,3.042,30%,50%,502,2017 Spring
SCMT 375,WHITTEN G,3.925,93%,7%,501,2017 Spring
SCMT 465,HEIM G,3.575,57%,42%,501,2017 Spring
SCMT 465,HEIM G,3.575,62%,32%,502,2017 Spring
SCMT 465,HEIM G,3.512,56%,41%,503,2017 Spring
SCMT 468,BOONE E,2.977,27%,55%,501,2017 Spring
SCMT 489,PAPPU M,3.813,84%,14%,501,2017 Spring
SCMT 614,METTERS R,3.844,84%,16%,661,2017 Spring
SCMT 616,METTERS R,3.937,94%,6%,601,2017 Spring
SCMT 616,KOUFTEROS X,3.785,79%,21%,651,2017 Spring
SCMT 689,KETZENBERG M,3.473,47%,53%,600,2017 Spring
SCMT 705,SKRISKANDARAJAH C,3.550,60%,35%,600,2017 Spring
MGMT 105,PLUNKETT B,3.400,53%,38%,500,2017 Spring
MGMT 209,SWIM K,2.436,9%,41%,501,2017 Spring
MGMT 209,SWIM K,2.365,8%,39%,502,2017 Spring
MGMT 209,SWIM K,2.080,8%,24%,503,2017 Spring
MGMT 209,SWIM K,1.857,0%,29%,504,2017 Spring
MGMT 211,HAILEY C,3.366,57%,27%,201,2017 Spring
MGMT 211,HAILEY C,3.400,43%,53%,202,2017 Spring
MGMT 211,SWIM K,2.334,3%,40%,501,2017 Spring
MGMT 211,SWIM K,2.274,1%,43%,502,2017 Spring
MGMT 212,HAILEY C,2.549,21%,32%,500,2017 Spring
MGMT 309,WESSON L,2.629,20%,33%,501,2017 Spring
MGMT 309,WESSON L,2.612,19%,32%,502,2017 Spring
MGMT 309,WESSON L,2.080,12%,12%,503,2017 Spring
MGMT 309,WESSON L,2.192,4%,35%,504,2017 Spring
MGMT 363,KOUFTEROS B,3.833,83%,17%,201,2017 Spring
MGMT 363,KOUFTEROS B,3.666,67%,33%,202,2017 Spring
MGMT 363,WESSON L,2.750,25%,35%,501,2017 Spring
MGMT 363,WESSON L,2.960,24%,52%,502,2017 Spring
MGMT 363,WESSON L,2.880,20%,48%,503,2017 Spring
MGMT 363,WESSON L,3.086,26%,57%,504,2017 Spring
MGMT 363,WESSON L,3.000,29%,48%,505,2017 Spring
MGMT 363,WESSON L,2.960,28%,44%,506,2017 Spring
MGMT 363,WESSON L,3.160,44%,32%,507,2017 Spring
MGMT 363,WESSON L,2.541,12%,50%,508,2017 Spring
MGMT 363,WESSON L,3.043,39%,35%,509,2017 Spring
MGMT 363,WESSON L,2.846,19%,46%,510,2017 Spring
MGMT 363,WESSON L,3.227,45%,32%,511,2017 Spring
MGMT 363,WESSON L,2.958,25%,50%,512,2017 Spring
MGMT 363,WESSON L,2.708,25%,33%,513,2017 Spring
MGMT 363,WESSON L,2.916,25%,50%,514,2017 Spring
MGMT 363,WESSON L,2.920,32%,32%,515,2017 Spring
MGMT 363,WESSON L,2.956,26%,43%,516,2017 Spring
MGMT 363,WESSON L,3.000,25%,50%,517,2017 Spring
MGMT 363,WESSON L,2.909,41%,27%,518,2017 Spring
MGMT 363,WESSON L,3.260,43%,39%,519,2017 Spring
MGMT 363,WESSON L,3.041,29%,50%,520,2017 Spring
MGMT 363,WESSON L,2.739,17%,43%,521,2017 Spring
MGMT 372,ZAPATA C,3.000,21%,74%,901,2017 Spring
MGMT 372,ZAPATA C,3.296,44%,41%,902,2017 Spring
MGMT 373,SALADINO S,3.750,75%,25%,904,2017 Spring
MGMT 422,KING-METTERS K,3.742,74%,26%,500,2017 Spring
MGMT 424,CHANDLER R,3.866,87%,13%,500,2017 Spring
MGMT 425,SCHLEICHER D,3.633,63%,37%,930,2017 Spring
MGMT 427,SCHWARTZ E,3.772,77%,23%,500,2017 Spring
MGMT 430,DESHONG T,3.315,42%,47%,500,2017 Spring
MGMT 432,DESHONG T,3.700,70%,30%,500,2017 Spring
MGMT 435,HAILEY C,3.162,46%,30%,500,2017 Spring
MGMT 439,SHIPLEY J,3.409,59%,23%,501,2017 Spring
MGMT 439,STREET J,3.592,63%,33%,502,2017 Spring
MGMT 439,GAN I,3.500,65%,23%,503,2017 Spring
MGMT 439,PANTOJA G,3.384,54%,38%,504,2017 Spring
MGMT 439,HODGDON K,3.923,92%,8%,505,2017 Spring
MGMT 440,WATT J,3.400,48%,44%,500,2017 Spring
MGMT 450,MAHAJAN V,3.031,34%,38%,501,2017 Spring
MGMT 450,MAHAJAN V,3.352,50%,35%,502,2017 Spring
MGMT 450,MAHAJAN V,2.925,33%,37%,503,2017 Spring
MGMT 450,PANINA D,3.257,43%,43%,504,2017 Spring
MGMT 450,PANINA D,3.368,47%,42%,505,2017 Spring
MGMT 452,PANINA D,3.285,29%,71%,932,2017 Spring
MGMT 460,BUENGER V,3.384,38%,62%,501,2017 Spring
MGMT 460,BUENGER V,3.448,45%,55%,502,2017 Spring
MGMT 464,BIERMAN L,3.428,43%,57%,900,2017 Spring
MGMT 465,MAHAJAN V,3.588,59%,41%,500,2017 Spring
MGMT 466,WITHERS M,3.655,66%,34%,200,2017 Spring
MGMT 466,SHETTY B,3.250,35%,55%,501,2017 Spring
MGMT 466,SHETTY B,3.425,50%,42%,502,2017 Spring
MGMT 466,SCORESBY R,3.325,48%,38%,503,2017 Spring
MGMT 466,WITHERS M,3.111,19%,72%,504,2017 Spring
MGMT 466,MCSWEENEY K,3.500,55%,40%,505,2017 Spring
MGMT 466,MCSWEENEY K,3.435,46%,51%,506,2017 Spring
MGMT 466,ANDRUS J,3.447,47%,50%,507,2017 Spring
MGMT 466,ANDRUS J,3.375,42%,52%,508,2017 Spring
MGMT 466,LI J,3.275,35%,57%,509,2017 Spring
MGMT 466,LI J,3.187,31%,56%,510,2017 Spring
MGMT 466,FLINT G,3.268,29%,68%,511,2017 Spring
MGMT 466,FLINT G,3.309,31%,69%,512,2017 Spring
MGMT 466,LEWIS D,3.250,38%,56%,513,2017 Spring
MGMT 470,LEWIS D,3.296,30%,70%,500,2017 Spring
MGMT 475,WELCH B,4.000,100%,0%,501,2017 Spring
MGMT 475,WATT J,3.222,44%,33%,502,2017 Spring
MGMT 477,LEWIS D,3.692,69%,31%,500,2017 Spring
MGMT 489,MANLEY M,4.000,100%,0%,553,2017 Spring
MGMT 614,WESSON M,3.393,42%,55%,601,2017 Spring
MGMT 614,WESSON M,3.457,46%,54%,602,2017 Spring
MGMT 618,DEVERS C,3.606,61%,39%,601,2017 Spring
MGMT 618,DEVERS C,3.685,69%,31%,602,2017 Spring
MGMT 618,DEVERS C,3.375,40%,58%,661,2017 Spring
MGMT 623,BOSWELL W,3.400,40%,60%,600,2017 Spring
MGMT 630,SCHLEICHER D,3.885,89%,11%,600,2017 Spring
MGMT 632,CORNWELL B,3.727,73%,27%,600,2017 Spring
MGMT 636,TIHANYI L,3.800,80%,20%,600,2017 Spring
MGMT 637,LESTER R,3.357,50%,43%,601,2017 Spring
MGMT 638,LESTER R,3.342,40%,54%,600,2017 Spring
MGMT 639,KING-METTERS K,3.923,92%,8%,601,2017 Spring
MGMT 639,KING-METTERS K,3.866,97%,0%,602,2017 Spring
MGMT 643,ELMORE O,3.611,63%,36%,600,2017 Spring
MGMT 645,MCGREAL P,3.600,62%,35%,652,2017 Spring
MGMT 650,BIERMAN L,3.485,49%,51%,600,2017 Spring
MGMT 655,WELCH B,4.000,100%,0%,600,2017 Spring
MGMT 658,BUENGER V,3.500,50%,50%,600,2017 Spring
MGMT 673,PAETZOLD R,3.428,71%,0%,600,2017 Spring
MGMT 675,WATT J,3.812,81%,19%,600,2017 Spring
MGMT 675,WESSON M,3.825,82%,18%,652,2017 Spring
MGMT 680,FLINT G,3.464,46%,54%,601,2017 Spring
MGMT 680,FITZA M,3.678,68%,32%,602,2017 Spring
MGMT 680,FITZA M,3.800,80%,20%,603,2017 Spring
MGMT 680,FLINT G,3.423,46%,50%,604,2017 Spring
MGMT 689,BLASOR T,3.828,83%,17%,602,2017 Spring
MGMT 689,COURTRIGHT S,3.666,67%,33%,603,2017 Spring
MGMT 689,PUSTAY M,3.657,66%,34%,604,2017 Spring
MGMT 689,PUSTAY M,3.575,58%,42%,605,2017 Spring
MGMT 710,BUENGER V,3.250,25%,75%,600,2017 Spring
MKTG 321,LAMPO S,3.761,76%,24%,901,2017 Spring
MKTG 321,LAMPO S,3.260,50%,41%,902,2017 Spring
MKTG 321,LAMPO S,3.347,61%,30%,903,2017 Spring
MKTG 321,LAMPO S,3.478,57%,35%,904,2017 Spring
MKTG 321,LAMPO S,3.130,45%,45%,905,2017 Spring
MKTG 321,LAMPO S,3.521,65%,30%,906,2017 Spring
MKTG 321,LAMPO S,3.541,62%,29%,907,2017 Spring
MKTG 321,LAMPO S,3.708,75%,21%,908,2017 Spring
MKTG 321,LAMPO S,3.565,73%,27%,909,2017 Spring
MKTG 321,LAMPO S,3.541,54%,46%,910,2017 Spring
MKTG 321,LAMPO S,3.304,52%,30%,911,2017 Spring
MKTG 321,LAMPO S,3.227,45%,36%,912,2017 Spring
MKTG 321,LAMPO S,3.400,50%,45%,913,2017 Spring
MKTG 321,LAMPO S,2.909,43%,38%,914,2017 Spring
MKTG 321,LAMPO S,3.500,50%,50%,915,2017 Spring
MKTG 321,LAMPO S,3.250,48%,43%,916,2017 Spring
MKTG 321,LAMPO S,3.391,43%,52%,917,2017 Spring
MKTG 321,LAMPO S,3.500,55%,41%,918,2017 Spring
MKTG 321,LAMPO S,3.833,88%,8%,919,2017 Spring
MKTG 321,LAMPO S,3.782,83%,13%,920,2017 Spring
MKTG 321,LAMPO S,3.750,75%,25%,921,2017 Spring
MKTG 321,LAMPO S,3.666,67%,33%,922,2017 Spring
MKTG 321,LAMPO S,3.583,71%,21%,923,2017 Spring
MKTG 321,LAMPO S,3.478,57%,35%,924,2017 Spring
MKTG 321,LAMPO S,3.608,61%,39%,925,2017 Spring
MKTG 321,LAMPO S,3.750,75%,25%,926,2017 Spring
MKTG 321,LAMPO S,3.666,67%,33%,927,2017 Spring
MKTG 321,PARISH J,3.916,92%,8%,980,2017 Spring
