course,prof,gpa,% of A,% of B,section_,semester
KINE 199,THORNTON M,3.333,75%,25%,082,2017 Spring
KINE 199,HANIK M,3.900,90%,10%,083,2017 Spring
KINE 199,MARCUM T,4.000,100%,0%,084,2017 Spring
KINE 199,THORNTON M,4.000,100%,0%,087,2017 Spring
KINE 199,HANIK M,3.181,89%,11%,088,2017 Spring
KINE 199,MARCUM T,3.428,100%,0%,089,2017 Spring
KINE 199,SCHAKEL D,3.857,86%,14%,092,2017 Spring
KINE 199,SCHAKEL D,3.714,100%,0%,094,2017 Spring
KINE 199,SCHAKEL D,3.555,100%,0%,096,2017 Spring
KINE 199,SCHAKEL D,4.000,100%,0%,098,2017 Spring
KINE 199,SCHAKEL D,4.000,100%,0%,100,2017 Spring
KINE 199,SCHAKEL D,4.000,100%,0%,104,2017 Spring
KINE 199,SCHAKEL D,3.571,95%,5%,106,2017 Spring
KINE 199,WOOSLEY J,2.166,40%,20%,107,2017 Spring
KINE 199,SCHAKEL D,4.000,100%,0%,108,2017 Spring
KINE 199,SCHAKEL D,4.000,100%,0%,111,2017 Spring
KINE 199,SCHAKEL D,3.900,90%,10%,112,2017 Spring
KINE 199,SCHAKEL D,4.000,100%,0%,113,2017 Spring
KINE 199,SCHAKEL D,4.000,100%,0%,116,2017 Spring
KINE 199,GRANADOS J,4.000,100%,0%,130,2017 Spring
KINE 199,GRANADOS J,4.000,100%,0%,131,2017 Spring
KINE 199,ALVAREZ A,3.857,86%,14%,136,2017 Spring
KINE 199,LOCKLEAR A,4.000,100%,0%,138,2017 Spring
KINE 199,LOCKLEAR A,4.000,100%,0%,139,2017 Spring
KINE 199,LOCKLEAR A,3.857,86%,14%,143,2017 Spring
KINE 199,STIEGEL K,4.000,100%,0%,145,2017 Spring
KINE 199,DANNENBAUM J,3.666,67%,33%,146,2017 Spring
KINE 199,DANNENBAUM J,4.000,100%,0%,147,2017 Spring
KINE 199,DANNENBAUM J,4.000,100%,0%,148,2017 Spring
KINE 199,DANNENBAUM J,3.600,60%,40%,150,2017 Spring
KINE 199,DANNENBAUM J,3.250,71%,29%,151,2017 Spring
KINE 199,STIEGEL K,4.000,100%,0%,152,2017 Spring
KINE 199,LOCKLEAR A,3.833,83%,17%,158,2017 Spring
KINE 199,LOCKLEAR A,4.000,100%,0%,159,2017 Spring
KINE 199,BEDFORD D,3.500,100%,0%,170,2017 Spring
KINE 199,SAFDARI S,4.000,100%,0%,179,2017 Spring
KINE 199,SAFDARI S,4.000,100%,0%,180,2017 Spring
KINE 199,GOMEZ D,4.000,100%,0%,187,2017 Spring
KINE 199,RODRIGUEZ D,3.692,100%,0%,189,2017 Spring
KINE 199,RODRIGUEZ D,4.000,100%,0%,190,2017 Spring
KINE 199,RODRIGUEZ D,4.000,100%,0%,191,2017 Spring
KINE 199,RODRIGUEZ D,3.888,89%,11%,193,2017 Spring
KINE 199,KIRKHAM E,4.000,100%,0%,195,2017 Spring
KINE 199,LYTLE J,3.428,100%,0%,199,2017 Spring
KINE 199,LYTLE J,3.900,90%,10%,200,2017 Spring
KINE 199,WENZEL T,2.800,100%,0%,201,2017 Spring
KINE 199,TOMCHESSON M,3.333,88%,0%,203,2017 Spring
KINE 199,ELLIS R,4.000,100%,0%,205,2017 Spring
KINE 199,ELLIS R,3.900,90%,10%,208,2017 Spring
KINE 199,CAMPBELL A,4.000,100%,0%,209,2017 Spring
KINE 199,ELLIS R,3.600,60%,40%,212,2017 Spring
KINE 199,ELLIS R,3.500,100%,0%,215,2017 Spring
KINE 199,VENABLE L,3.181,89%,11%,232,2017 Spring
KINE 199,WAITE L,4.000,100%,0%,233,2017 Spring
KINE 199,WAITE L,4.000,100%,0%,237,2017 Spring
KINE 199,GOMEZ D,4.000,100%,0%,239,2017 Spring
KINE 199,GOMEZ D,3.555,100%,0%,240,2017 Spring
KINE 199,GOMEZ D,3.428,100%,0%,242,2017 Spring
KINE 199,ARMSTRONG C,3.875,88%,12%,244,2017 Spring
KINE 199,CHAPMAN D,3.666,100%,0%,249,2017 Spring
KINE 199,CHAPMAN D,4.000,100%,0%,250,2017 Spring
KINE 199,GOMEZ D,3.692,100%,0%,260,2017 Spring
KINE 199,BALDWIN J,4.000,100%,0%,262,2017 Spring
KINE 199,BALDWIN J,4.000,100%,0%,263,2017 Spring
KINE 199,WRIGHT M,4.000,100%,0%,265,2017 Spring
KINE 199,WRIGHT M,4.000,100%,0%,266,2017 Spring
KINE 199,THORNTON M,4.000,100%,0%,268,2017 Spring
KINE 199,HARDCASTLE J,4.000,100%,0%,275,2017 Spring
KINE 199,HARDCASTLE J,4.000,100%,0%,277,2017 Spring
KINE 199,GOMEZ D,4.000,100%,0%,298,2017 Spring
KINE 199,GOMEZ D,4.000,100%,0%,299,2017 Spring
KINE 199,NELSON C,4.000,100%,0%,300,2017 Spring
KINE 199,KURTEN J,4.000,100%,0%,301,2017 Spring
KINE 199,WOOSLEY J,3.600,70%,20%,304,2017 Spring
KINE 199,WOOSLEY J,3.444,88%,12%,305,2017 Spring
KINE 199,WOOSLEY J,3.642,92%,8%,306,2017 Spring
KINE 199,WOOSLEY J,3.400,70%,20%,310,2017 Spring
KINE 199,WOOSLEY J,3.200,100%,0%,311,2017 Spring
KINE 199,WOOSLEY J,3.625,93%,0%,312,2017 Spring
KINE 199,WOOSLEY J,4.000,100%,0%,316,2017 Spring
KINE 199,WOOSLEY J,4.000,100%,0%,318,2017 Spring
KINE 199,BOKHARI R,4.000,100%,0%,324,2017 Spring
KINE 199,BOKHARI R,4.000,100%,0%,325,2017 Spring
KINE 199,BOKHARI R,4.000,100%,0%,326,2017 Spring
KINE 199,GRANADOS J,3.555,100%,0%,327,2017 Spring
KINE 199,GRANADOS J,4.000,100%,0%,328,2017 Spring
KINE 199,GRANADOS J,4.000,100%,0%,329,2017 Spring
KINE 199,BOKHARI R,4.000,100%,0%,330,2017 Spring
KINE 199,HANIK M,3.916,92%,8%,337,2017 Spring
KINE 199,HANIK M,2.666,80%,0%,338,2017 Spring
KINE 199,HANIK M,3.933,93%,7%,339,2017 Spring
KINE 199,HANIK M,4.000,100%,0%,340,2017 Spring
KINE 199,DIXON S,3.500,100%,0%,341,2017 Spring
KINE 199,DIXON S,4.000,100%,0%,342,2017 Spring
KINE 199,O'REILLY C,4.000,100%,0%,347,2017 Spring
KINE 199,HANIK M,4.000,100%,0%,349,2017 Spring
KINE 199,O'REILLY C,3.866,93%,0%,350,2017 Spring
KINE 199,SUARA M,3.888,89%,11%,351,2017 Spring
KINE 199,SUARA M,4.000,100%,0%,352,2017 Spring
KINE 199,HANIK M,4.000,100%,0%,355,2017 Spring
KINE 199,SUARA M,4.000,100%,0%,367,2017 Spring
KINE 199,SUARA M,4.000,100%,0%,369,2017 Spring
KINE 199,SUARA M,4.000,100%,0%,371,2017 Spring
KINE 199,BREKKEN K,3.888,89%,11%,372,2017 Spring
KINE 199,LETSINGER A,4.000,100%,0%,382,2017 Spring
KINE 199,LEHMAN R,3.333,100%,0%,383,2017 Spring
KINE 199,DANNENBAUM J,3.400,50%,40%,384,2017 Spring
KINE 199,WOLFE J,3.615,69%,23%,387,2017 Spring
KINE 199,LYTLE J,4.000,100%,0%,388,2017 Spring
KINE 199,DANNENBAUM J,3.916,92%,8%,389,2017 Spring
KINE 199,WOLFE J,3.500,80%,13%,390,2017 Spring
KINE 199,LEHMAN R,3.466,93%,0%,391,2017 Spring
KINE 199,LYTLE J,3.181,89%,11%,392,2017 Spring
KINE 199,DIXON S,3.454,82%,0%,394,2017 Spring
KINE 199,THORNTON M,4.000,100%,0%,403,2017 Spring
KINE 199,GRANT M,3.812,81%,19%,416,2017 Spring
KINE 199,AGNOR D,4.000,100%,0%,429,2017 Spring
KINE 199,AGNOR D,4.000,100%,0%,430,2017 Spring
KINE 199,MARKOWSKY V,3.750,75%,25%,435,2017 Spring
KINE 199,CAMPBELL A,4.000,100%,0%,436,2017 Spring
KINE 199,AGNOR D,4.000,100%,0%,442,2017 Spring
KINE 199,CAMPBELL A,3.900,90%,10%,443,2017 Spring
KINE 199,SCHRADER K,4.000,100%,0%,450,2017 Spring
KINE 199,BALDWIN J,4.000,100%,0%,452,2017 Spring
KINE 199,BALDWIN J,4.000,100%,0%,455,2017 Spring
KINE 199,CHAPMAN D,3.272,90%,0%,457,2017 Spring
KINE 199,CHAPMAN D,3.937,94%,6%,458,2017 Spring
KINE 199,NELSON C,3.363,90%,0%,461,2017 Spring
KINE 199,TRAN M,4.000,100%,0%,463,2017 Spring
KINE 199,DROLESKEY S,3.875,88%,12%,464,2017 Spring
KINE 199,ALVAREZ A,4.000,100%,0%,467,2017 Spring
KINE 199,KIRKHAM E,4.000,100%,0%,469,2017 Spring
KINE 199,TYSON L,3.800,90%,0%,470,2017 Spring
KINE 199,NELSON C,4.000,100%,0%,472,2017 Spring
KINE 199,DIXON S,4.000,100%,0%,473,2017 Spring
KINE 199,DIXON S,4.000,100%,0%,474,2017 Spring
KINE 199,MUCKLEROY M,3.692,100%,0%,477,2017 Spring
KINE 199,ISENHART M,3.272,100%,0%,478,2017 Spring
KINE 199,NELSON C,4.000,100%,0%,484,2017 Spring
KINE 199,TYSON L,3.800,87%,7%,486,2017 Spring
KINE 199,TYSON L,3.857,93%,0%,488,2017 Spring
KINE 199,HOURAHAN J,4.000,100%,0%,489,2017 Spring
KINE 199,TYSON L,3.444,67%,11%,492,2017 Spring
KINE 199,TYSON L,4.000,100%,0%,493,2017 Spring
KINE 199,HOURAHAN J,3.894,95%,0%,495,2017 Spring
KINE 199,HOURAHAN J,4.000,100%,0%,500,2017 Spring
KINE 199,HOURAHAN J,4.000,100%,0%,501,2017 Spring
KINE 199,METZGER C,3.777,100%,0%,509,2017 Spring
KINE 199,BREKKEN K,3.600,100%,0%,510,2017 Spring
KINE 199,O'REILLY C,4.000,100%,0%,513,2017 Spring
KINE 199,SAFDARI S,4.000,100%,0%,514,2017 Spring
KINE 199,BREKKEN K,4.000,100%,0%,515,2017 Spring
KINE 199,O'REILLY C,4.000,100%,0%,521,2017 Spring
KINE 199,O'REILLY C,4.000,100%,0%,522,2017 Spring
KINE 199,WILLINGHAM K,4.000,100%,0%,523,2017 Spring
KINE 199,SAFDARI S,4.000,100%,0%,526,2017 Spring
KINE 199,SAFDARI S,4.000,100%,0%,529,2017 Spring
KINE 199,BREKKEN K,3.333,100%,0%,530,2017 Spring
KINE 199,NETHERLAND B,4.000,100%,0%,546,2017 Spring
KINE 199,NETHERLAND B,4.000,100%,0%,547,2017 Spring
KINE 199,THOMAS F,4.000,100%,0%,596,2017 Spring
KINE 213,WRIGHT D,2.926,29%,45%,599,2017 Spring
KINE 214,LIU J,2.894,37%,32%,599,2017 Spring
KINE 215,TERRAL M,3.692,69%,31%,501,2017 Spring
KINE 215,MUCKLEROY M,3.315,47%,47%,502,2017 Spring
KINE 215,THORNTON M,3.600,90%,0%,503,2017 Spring
KINE 223,SPORTSMAN-DARNELL G,3.227,55%,18%,001,2017 Spring
KINE 223,COHEN L,3.451,61%,26%,005,2017 Spring
KINE 223,ISENHART M,2.850,32%,47%,006,2017 Spring
KINE 223,SLAGEL K,3.916,92%,8%,007,2017 Spring
KINE 223,POOLEY-DETWILER A,3.333,58%,17%,009,2017 Spring
KINE 223,POOLEY-DETWILER A,3.928,93%,7%,010,2017 Spring
KINE 223,COHEN L,3.434,70%,17%,012,2017 Spring
KINE 223,WENZEL T,3.620,66%,31%,013,2017 Spring
KINE 223,WAITE L,3.703,81%,15%,014,2017 Spring
KINE 223,WAITE L,3.916,92%,8%,015,2017 Spring
KINE 223,NETHERLAND B,3.896,90%,10%,017,2017 Spring
KINE 223,GOMEZ D,3.750,75%,25%,019,2017 Spring
KINE 223,CHAPMAN D,3.576,77%,15%,022,2017 Spring
KINE 223,ALVAREZ A,3.645,74%,19%,023,2017 Spring
KINE 223,CHAPMAN D,3.838,84%,16%,024,2017 Spring
KINE 223,WRIGHT M,3.708,75%,21%,027,2017 Spring
KINE 223,WENZEL T,3.551,66%,28%,029,2017 Spring
KINE 223,HANIK M,3.840,92%,0%,030,2017 Spring
KINE 223,CAMPBELL A,2.967,32%,42%,031,2017 Spring
KINE 223,WOLFE J,2.714,7%,64%,033,2017 Spring
KINE 223,WOLFE J,3.275,38%,55%,035,2017 Spring
KINE 223,CAMPBELL A,3.166,42%,42%,038,2017 Spring
KINE 223,MCGOWAN A,3.666,80%,13%,039,2017 Spring
KINE 223,DIXON S,3.214,57%,21%,040,2017 Spring
KINE 223,WRIGHT M,3.750,81%,12%,042,2017 Spring
KINE 223,WOLFE J,3.625,62%,38%,047,2017 Spring
KINE 223,WOLFE J,3.541,58%,38%,048,2017 Spring
KINE 223,DIXON S,3.419,61%,26%,050,2017 Spring
KINE 223,HOURAHAN J,3.818,82%,18%,051,2017 Spring
KINE 223,HOURAHAN J,3.862,86%,14%,052,2017 Spring
KINE 223,ISENHART M,4.000,100%,0%,054,2017 Spring
KINE 223,CAMPBELL A,3.400,47%,47%,055,2017 Spring
KINE 223,ISENHART M,3.518,67%,22%,059,2017 Spring
KINE 223,WILLINGHAM K,3.750,78%,19%,061,2017 Spring
KINE 223,TYSON L,3.379,59%,24%,062,2017 Spring
KINE 223,WILLINGHAM K,4.000,100%,0%,063,2017 Spring
KINE 223,ALVAREZ A,3.400,67%,23%,066,2017 Spring
KINE 223,POOLEY-DETWILER A,3.733,77%,20%,067,2017 Spring
KINE 223,HANIK M,3.473,79%,11%,068,2017 Spring
