course,prof,gpa,% of A,% of B,section_,semester
BICH 655,SACCHETTINI J,4.000,100%,0%,600,2017 Spring
BICH 671,REINHART G,4.000,100%,0%,600,2017 Spring
BICH 673,PETERSON D,4.000,100%,0%,600,2017 Spring
BICH 674,RYE H,4.000,100%,0%,600,2017 Spring
BICH 675,DEVARENNE T,4.000,100%,0%,600,2017 Spring
BICH 676,YOUNG R,3.857,86%,14%,600,2017 Spring
BICH 677,SACCHETTINI J,3.347,57%,22%,600,2017 Spring
BICH 678,LINDAHL P,4.000,100%,0%,600,2017 Spring
BICH 685,BRYK M,4.000,100%,0%,600,2017 Spring
BICH 689,PELLOIS J,4.000,100%,0%,602,2017 Spring
BICH 697,BRYK M,4.000,100%,0%,601,2017 Spring
BICH 697,BRYK M,4.000,100%,0%,602,2017 Spring
GENE 301,DIBBLEY REYNOLDS M,2.408,29%,22%,501,2017 Spring
GENE 301,DIBBLEY REYNOLDS M,2.752,28%,35%,502,2017 Spring
GENE 302,PARK W,2.604,23%,29%,501,2017 Spring
GENE 302,BRYK M,2.807,28%,37%,502,2017 Spring
GENE 302,SHIPPEN D,2.632,31%,27%,503,2017 Spring
GENE 310,MAGILL C,2.709,21%,36%,500,2017 Spring
GENE 310,MAGILL C,2.476,14%,38%,700,2017 Spring
GENE 312,PISHKO E,2.960,28%,52%,501,2017 Spring
GENE 312,PISHKO E,3.440,52%,40%,502,2017 Spring
GENE 312,PISHKO E,3.071,32%,57%,503,2017 Spring
GENE 312,PISHKO E,2.740,26%,37%,504,2017 Spring
GENE 312,PISHKO E,3.153,35%,50%,505,2017 Spring
GENE 312,PISHKO E,3.461,58%,31%,506,2017 Spring
GENE 312,PISHKO E,3.250,36%,57%,507,2017 Spring
GENE 312,PISHKO E,3.185,37%,48%,508,2017 Spring
GENE 312,PISHKO E,3.400,60%,20%,509,2017 Spring
GENE 312,PISHKO E,3.285,39%,50%,510,2017 Spring
GENE 312,PISHKO E,3.392,46%,46%,511,2017 Spring
GENE 312,PISHKO E,3.380,48%,43%,512,2017 Spring
GENE 312,PISHKO E,3.000,39%,33%,513,2017 Spring
GENE 312,PISHKO E,3.346,54%,35%,514,2017 Spring
