course,prof,gpa,% of A,% of B,section_,semester
BUAD 679,HALE T,3.769,92%,0%,652,2019 Fall
BUAD 679,HALE T,3.958,96%,4%,700,2019 Fall
BUAD 679,HALE T,3.952,95%,5%,701,2019 Fall
BUAD 689,ABBOTT J,3.923,92%,8%,601,2019 Fall
BUAD 689,ABBOTT J,4.000,100%,0%,701,2019 Fall
BUAD 693,MARCANTONIO J,3.951,95%,5%,601,2019 Fall
BUAD 705,ALEXANDER M,3.465,47%,53%,600,2019 Fall
BUAD 720,HUGHES L,4.000,100%,0%,600,2019 Fall
BUSN 101,JOHNSON R,4.000,100%,0%,501,2019 Fall
BUSN 101,JOHNSON R,3.944,94%,6%,502,2019 Fall
BUSN 101,JOHNSON R,4.000,100%,0%,503,2019 Fall
BUSN 101,JOHNSON R,4.000,100%,0%,504,2019 Fall
BUSN 101,JOHNSON R,3.888,89%,11%,505,2019 Fall
BUSN 101,JOHNSON R,4.000,100%,0%,506,2019 Fall
BUSN 101,JOHNSON R,3.944,94%,6%,507,2019 Fall
BUSN 101,JOHNSON R,3.944,94%,6%,508,2019 Fall
BUSN 101,JOHNSON R,3.944,94%,6%,509,2019 Fall
BUSN 101,JOHNSON R,4.000,100%,0%,510,2019 Fall
BUSN 101,JOHNSON R,3.944,94%,6%,511,2019 Fall
BUSN 101,JOHNSON R,3.777,78%,22%,512,2019 Fall
BUSN 101,JOHNSON R,3.941,94%,6%,513,2019 Fall
BUSN 101,JOHNSON R,3.777,78%,22%,514,2019 Fall
BUSN 101,JOHNSON R,3.888,89%,11%,515,2019 Fall
BUSN 101,JOHNSON R,3.888,89%,11%,516,2019 Fall
BUSN 101,JOHNSON R,4.000,100%,0%,517,2019 Fall
BUSN 101,JOHNSON R,3.888,94%,0%,518,2019 Fall
BUSN 101,JOHNSON R,4.000,100%,0%,519,2019 Fall
BUSN 101,JOHNSON R,4.000,100%,0%,520,2019 Fall
BUSN 101,JOHNSON R,4.000,100%,0%,521,2019 Fall
BUSN 101,JOHNSON R,3.941,94%,6%,522,2019 Fall
BUSN 101,JOHNSON R,4.000,100%,0%,523,2019 Fall
BUSN 101,JOHNSON R,3.823,82%,18%,524,2019 Fall
BUSN 101,JOHNSON R,4.000,100%,0%,525,2019 Fall
BUSN 101,JOHNSON R,3.944,94%,6%,526,2019 Fall
BUSN 101,JOHNSON R,4.000,100%,0%,527,2019 Fall
BUSN 101,JOHNSON R,4.000,100%,0%,528,2019 Fall
BUSN 101,JOHNSON R,3.888,89%,11%,529,2019 Fall
BUSN 101,JOHNSON R,3.941,94%,6%,530,2019 Fall
BUSN 101,JOHNSON R,3.388,39%,61%,531,2019 Fall
BUSN 101,JOHNSON R,3.833,83%,17%,532,2019 Fall
BUSN 101,JOHNSON R,4.000,100%,0%,533,2019 Fall
BUSN 101,JOHNSON R,4.000,100%,0%,534,2019 Fall
BUSN 101,JOHNSON R,3.888,89%,11%,535,2019 Fall
BUSN 101,JOHNSON R,4.000,100%,0%,536,2019 Fall
BUSN 101,JOHNSON R,3.941,94%,6%,537,2019 Fall
BUSN 101,JOHNSON R,4.000,100%,0%,538,2019 Fall
BUSN 101,JOHNSON R,3.888,89%,11%,539,2019 Fall
BUSN 101,JOHNSON R,4.000,100%,0%,540,2019 Fall
BUSN 101,JOHNSON R,4.000,100%,0%,541,2019 Fall
BUSN 101,JOHNSON R,4.000,100%,0%,542,2019 Fall
BUSN 101,JOHNSON R,4.000,100%,0%,543,2019 Fall
BUSN 101,JOHNSON R,3.941,94%,6%,544,2019 Fall
BUSN 101,JOHNSON R,3.812,81%,19%,545,2019 Fall
BUSN 101,JOHNSON R,4.000,100%,0%,546,2019 Fall
BUSN 101,JOHNSON R,3.882,88%,12%,547,2019 Fall
BUSN 101,JOHNSON R,4.000,100%,0%,548,2019 Fall
BUSN 125,MORLEY K,4.000,100%,0%,201,2019 Fall
BUSN 125,LOUDDER M,4.000,100%,0%,202,2019 Fall
BUSN 125,MORLEY K,4.000,100%,0%,203,2019 Fall
BUSN 125,LOUDDER M,3.909,91%,9%,204,2019 Fall
BUSN 125,MORLEY K,4.000,100%,0%,205,2019 Fall
BUSN 125,LOUDDER M,4.000,100%,0%,206,2019 Fall
BUSN 125,MORLEY K,4.000,100%,0%,207,2019 Fall
BUSN 225,VAN ALSTYNE J,4.000,100%,0%,971,2019 Fall
BUSN 225,VAN ALSTYNE J,4.000,100%,0%,972,2019 Fall
BUSN 232,GAMMENTHALER K,3.578,79%,11%,501,2019 Fall
BUSN 285,MORLEY K,4.000,100%,0%,502,2019 Fall
BUSN 285,JOHNSON R,4.000,100%,0%,503,2019 Fall
BUSN 302,GAMMENTHALER K,3.823,82%,18%,501,2019 Fall
BUSN 403,HUTCHINS N,3.700,70%,30%,901,2019 Fall
BUSN 403,URBAN B,3.800,80%,20%,902,2019 Fall
BUSN 403,SIMPSON N,3.555,78%,11%,903,2019 Fall
BUSN 403,HUTCHINS N,3.583,58%,42%,904,2019 Fall
BUSN 403,URBAN B,3.272,55%,18%,905,2019 Fall
BUSN 403,SIMPSON N,3.363,45%,45%,906,2019 Fall
BUSN 432,GAMMENTHALER K,4.000,100%,0%,500,2019 Fall
BUSN 481,BLASOR T,4.000,100%,0%,502,2019 Fall
BUSN 481,MILLER K,4.000,100%,0%,504,2019 Fall
BUSN 481,FIELD C,3.826,96%,0%,505,2019 Fall
BUSN 481,HENDERSON T,3.680,80%,16%,506,2019 Fall
BUSN 481,VAN ALSTYNE J,4.000,100%,0%,513,2019 Fall
BUSN 485,JOHNSON R,4.000,100%,0%,504,2019 Fall
BUSN 489,SEIPP L,4.000,100%,0%,500,2019 Fall
IBUS 450,MAHAJAN V,3.000,20%,60%,501,2019 Fall
IBUS 450,MAHAJAN V,3.400,40%,60%,502,2019 Fall
IBUS 450,MAHAJAN V,3.200,60%,20%,504,2019 Fall
IBUS 679,PANINA D,3.200,40%,40%,600,2019 Fall
FINC 210,PETERSON J,3.842,90%,7%,501,2019 Fall
FINC 267,MOORE K,3.666,67%,33%,501,2019 Fall
FINC 341,GUYTON S,3.625,66%,31%,201,2019 Fall
FINC 341,GUYTON S,3.758,76%,24%,202,2019 Fall
FINC 341,GUYTON S,2.886,26%,43%,501,2019 Fall
FINC 341,GUYTON S,2.737,22%,44%,502,2019 Fall
FINC 350,OKOROMADU A,3.709,84%,10%,901,2019 Fall
FINC 350,OKOROMADU A,3.836,84%,16%,902,2019 Fall
FINC 350,OKOROMADU A,3.820,90%,4%,903,2019 Fall
FINC 351,ROSSI M,2.714,14%,49%,501,2019 Fall
FINC 351,ROSSI M,3.111,27%,57%,502,2019 Fall
FINC 351,ROSSI M,3.031,28%,50%,503,2019 Fall
FINC 361,MOHSENI M,3.076,38%,33%,501,2019 Fall
FINC 361,MOHSENI M,3.137,38%,41%,502,2019 Fall
FINC 361,MOHSENI M,3.135,39%,42%,503,2019 Fall
FINC 371,PETERSON J,2.674,14%,48%,501,2019 Fall
FINC 381,KOLARI J,3.370,52%,37%,501,2019 Fall
FINC 381,KOLARI J,3.573,66%,26%,502,2019 Fall
FINC 381,KOLARI J,3.063,29%,51%,503,2019 Fall
FINC 409,DAI W,3.087,38%,40%,598,2019 Fall
FINC 409,AO M,3.021,34%,38%,599,2019 Fall
FINC 423,HALLERMANN D,3.000,24%,52%,501,2019 Fall
FINC 424,HALLERMANN D,3.428,43%,57%,501,2019 Fall
FINC 427,HARRIS T,4.000,100%,0%,501,2019 Fall
FINC 435,LIU X,3.212,27%,67%,501,2019 Fall
FINC 441,HERCOT P,3.444,67%,17%,500,2019 Fall
FINC 443,JOHNSON S,2.571,33%,24%,501,2019 Fall
FINC 443,JOHNSON S,3.155,38%,40%,502,2019 Fall
FINC 445,OKOROMADU A,3.811,82%,17%,501,2019 Fall
FINC 449,HERCOT P,3.333,47%,40%,501,2019 Fall
FINC 449,HERCOT P,3.384,62%,15%,502,2019 Fall
FINC 463,GAREY W,2.909,18%,55%,501,2019 Fall
FINC 472,AMOS N,3.079,32%,49%,500,2019 Fall
FINC 485,ZEAL S,0.000,100%,0%,503,2019 Fall
FINC 601,MOORE K,3.507,51%,49%,601,2019 Fall
FINC 602,ERTURK B,3.521,55%,42%,601,2019 Fall
FINC 603,DYE R,3.254,27%,71%,600,2019 Fall
FINC 612,BOUWMAN C,3.379,52%,34%,601,2019 Fall
FINC 612,BOUWMAN C,3.419,48%,45%,602,2019 Fall
FINC 629,WHITE E,3.441,44%,56%,601,2019 Fall
FINC 629,WHITE E,3.660,66%,34%,602,2019 Fall
FINC 629,WHITE E,3.580,58%,42%,603,2019 Fall
FINC 630,LIU X,3.500,52%,46%,600,2019 Fall
FINC 630,LIU X,3.545,57%,41%,601,2019 Fall
FINC 632,DYE R,3.228,37%,49%,600,2019 Fall
FINC 633,GAREY W,3.304,43%,43%,600,2019 Fall
FINC 635,ERTURK B,3.538,69%,19%,600,2019 Fall
FINC 645,GASPAR J,3.391,46%,48%,601,2019 Fall
FINC 645,GASPAR J,3.279,33%,63%,602,2019 Fall
FINC 651,MAHAJAN A,3.326,50%,39%,661,2019 Fall
FINC 661,HALLERMANN D,3.714,75%,21%,600,2019 Fall
FINC 665,HALLERMANN D,3.550,55%,45%,600,2019 Fall
FINC 668,TEBEAUX W,3.909,91%,9%,601,2019 Fall
FINC 669,HARRIS T,4.000,100%,0%,601,2019 Fall
FINC 670,HALKET J,3.433,53%,37%,601,2019 Fall
FINC 670,HALKET J,3.392,39%,61%,602,2019 Fall
FINC 671,AMOS N,4.000,100%,0%,601,2019 Fall
FINC 673,HALKET J,3.534,53%,47%,601,2019 Fall
FINC 676,SHARPE B,3.645,65%,35%,601,2019 Fall
FINC 677,PETERSON J,3.408,43%,55%,601,2019 Fall
FINC 685,ZEAL S,0.000,91%,4%,603,2019 Fall
FINC 688,JOHNSON S,3.375,38%,62%,601,2019 Fall
FINC 705,ERTURK B,3.372,49%,40%,600,2019 Fall
ISTM 209,CURTSINGER W,2.882,47%,18%,598,2019 Fall
ISTM 209,CURTSINGER W,3.300,53%,31%,599,2019 Fall
ISTM 210,NORTON J,3.941,94%,6%,200,2019 Fall
ISTM 210,PHINNEY T,3.029,30%,52%,501,2019 Fall
ISTM 210,PHINNEY T,3.040,31%,52%,502,2019 Fall
ISTM 210,CURTSINGER W,3.125,32%,52%,503,2019 Fall
ISTM 250,BOONE T,2.781,12%,62%,501,2019 Fall
ISTM 250,BOONE T,3.102,49%,33%,502,2019 Fall
ISTM 310,BOONE T,2.615,31%,35%,501,2019 Fall
ISTM 310,GOMILLION D,3.551,66%,24%,502,2019 Fall
ISTM 315,BECKER A,3.565,57%,43%,501,2019 Fall
ISTM 315,BECKER A,3.250,44%,44%,502,2019 Fall
ISTM 320,SCIALDONE M,3.700,83%,7%,501,2019 Fall
ISTM 320,SCIALDONE M,3.827,86%,10%,502,2019 Fall
ISTM 410,JAMIESON T,3.764,76%,24%,901,2019 Fall
ISTM 410,JAMIESON T,3.954,95%,5%,902,2019 Fall
ISTM 415,ARAUJO A,3.774,84%,13%,501,2019 Fall
ISTM 415,ARAUJO A,3.733,73%,27%,502,2019 Fall
ISTM 420,ARAUJO A,3.625,68%,28%,501,2019 Fall
ISTM 489,SCIALDONE M,3.733,80%,13%,501,2019 Fall
ISTM 601,PHINNEY T,3.590,66%,27%,601,2019 Fall
ISTM 610,BOONE T,3.472,51%,45%,601,2019 Fall
ISTM 615,BECKER A,3.416,56%,31%,601,2019 Fall
ISTM 622,GOMILLION D,3.714,71%,29%,601,2019 Fall
ISTM 622,GOMILLION D,3.750,75%,25%,602,2019 Fall
ISTM 622,GOMILLION D,3.775,78%,22%,603,2019 Fall
ISTM 622,GOMILLION D,3.733,73%,27%,604,2019 Fall
ISTM 622,GOMILLION D,3.800,80%,20%,605,2019 Fall
ISTM 622,GOMILLION D,3.806,81%,19%,606,2019 Fall
ISTM 624,GEORGE J,4.000,100%,0%,601,2019 Fall
ISTM 624,GEORGE J,4.000,100%,0%,602,2019 Fall
ISTM 624,GEORGE J,4.000,100%,0%,603,2019 Fall
ISTM 630,WHITTEN G,3.437,44%,56%,601,2019 Fall
ISTM 630,WHITTEN G,3.210,26%,68%,602,2019 Fall
ISTM 630,WHITTEN G,3.457,46%,54%,603,2019 Fall
ISTM 645,WHITTEN G,3.909,91%,9%,602,2019 Fall
ISTM 650,SEN A,3.400,40%,60%,600,2019 Fall
ISTM 650,SEN A,3.416,42%,58%,601,2019 Fall
SCMT 300,WHITCOMB D,3.384,46%,46%,901,2019 Fall
SCMT 300,WHITCOMB D,3.692,69%,31%,902,2019 Fall
SCMT 300,WHITCOMB D,3.388,39%,61%,903,2019 Fall
SCMT 300,WHITCOMB D,3.312,31%,69%,904,2019 Fall
SCMT 303,HALE T,3.695,74%,22%,200,2019 Fall
SCMT 303,HALE T,3.692,77%,15%,501,2019 Fall
SCMT 303,HALE T,3.355,46%,44%,502,2019 Fall
SCMT 303,HALE T,3.412,49%,44%,503,2019 Fall
SCMT 303,KOUFTEROS X,3.251,50%,32%,504,2019 Fall
SCMT 303,DARCEY L,3.046,30%,47%,505,2019 Fall
SCMT 303,DARCEY L,3.148,45%,36%,506,2019 Fall
SCMT 303,DARCEY L,3.139,33%,53%,507,2019 Fall
SCMT 309,PAPPU M,2.972,32%,41%,501,2019 Fall
SCMT 336,GEISMAR H,3.051,44%,28%,501,2019 Fall
SCMT 336,GEISMAR H,2.948,41%,26%,502,2019 Fall
SCMT 336,GEISMAR H,2.833,25%,42%,503,2019 Fall
SCMT 336,LI Y,3.142,37%,43%,504,2019 Fall
SCMT 336,LI Y,3.500,67%,22%,505,2019 Fall
SCMT 340,PAPPU M,3.303,42%,52%,501,2019 Fall
SCMT 340,PAPPU M,3.250,41%,44%,502,2019 Fall
SCMT 345,RANGAN S,3.268,39%,49%,501,2019 Fall
SCMT 345,RANGAN S,3.117,38%,41%,502,2019 Fall
SCMT 361,ARREOLA-RISA A,3.400,60%,26%,501,2019 Fall
SCMT 361,ARREOLA-RISA A,3.214,61%,14%,502,2019 Fall
SCMT 364,SKRISKANDARAJAH C,3.678,71%,25%,200,2019 Fall
SCMT 364,STAUFFER J,3.255,40%,46%,501,2019 Fall
SCMT 364,STAUFFER J,3.350,46%,42%,502,2019 Fall
SCMT 364,STAUFFER J,3.414,48%,46%,503,2019 Fall
SCMT 364,JOLA SANCHEZ A,3.239,42%,42%,504,2019 Fall
SCMT 364,JOLA SANCHEZ A,3.052,36%,42%,505,2019 Fall
SCMT 364,JOLA SANCHEZ A,3.135,36%,45%,506,2019 Fall
SCMT 364,LEE S,3.600,60%,40%,507,2019 Fall
SCMT 364,MAJUMDAR M,3.551,66%,28%,509,2019 Fall
SCMT 375,WHITTEN G,3.705,79%,15%,598,2019 Fall
SCMT 375,WHITTEN G,3.911,97%,0%,599,2019 Fall
SCMT 465,HEIM G,3.625,67%,29%,501,2019 Fall
SCMT 465,HEIM G,3.761,76%,24%,502,2019 Fall
SCMT 468,BOONE T,3.484,70%,18%,501,2019 Fall
SCMT 489,KOUFTEROS X,3.685,76%,19%,501,2019 Fall
SCMT 489,KOUFTEROS X,3.592,63%,33%,502,2019 Fall
SCMT 610,SHETTY B,3.258,45%,35%,601,2019 Fall
SCMT 610,SHETTY B,3.206,38%,45%,602,2019 Fall
SCMT 610,SHETTY B,3.433,53%,40%,661,2019 Fall
SCMT 614,OLIVA R,3.096,26%,61%,601,2019 Fall
SCMT 614,OLIVA R,3.214,32%,57%,602,2019 Fall
SCMT 645,RANGAN S,3.694,69%,31%,601,2019 Fall
SCMT 650,ABBEY J,4.000,100%,0%,601,2019 Fall
SCMT 688,HEIM G,4.000,100%,0%,601,2019 Fall
SCMT 689,OLIVA R,3.444,44%,56%,601,2019 Fall
SCMT 689,ARREOLA-RISA A,3.711,73%,24%,602,2019 Fall
MGMT 105,PACE W,2.961,32%,47%,500,2019 Fall
MGMT 209,SWIM K,2.478,12%,41%,501,2019 Fall
MGMT 209,SWIM K,2.237,13%,30%,502,2019 Fall
MGMT 211,HAILEY C,3.413,52%,38%,201,2019 Fall
MGMT 211,HAILEY C,3.500,60%,30%,202,2019 Fall
MGMT 211,SWIM K,2.442,10%,42%,501,2019 Fall
MGMT 211,HAILEY C,2.697,19%,42%,502,2019 Fall
MGMT 212,SCHWARTZ M,2.683,25%,32%,500,2019 Fall
MGMT 309,WESNER B,2.430,10%,39%,598,2019 Fall
MGMT 309,WESNER B,2.363,7%,37%,599,2019 Fall
MGMT 363,GRIFFIN R,3.655,69%,28%,201,2019 Fall
MGMT 363,GRIFFIN R,3.666,67%,33%,202,2019 Fall
MGMT 363,WESSON L,2.772,14%,55%,501,2019 Fall
MGMT 363,WESSON L,2.666,14%,52%,502,2019 Fall
MGMT 363,WESSON L,3.000,32%,41%,503,2019 Fall
MGMT 363,WESSON L,2.954,32%,36%,504,2019 Fall
MGMT 363,WESSON L,2.904,19%,57%,505,2019 Fall
MGMT 363,WESSON L,2.578,16%,32%,506,2019 Fall
MGMT 363,WESSON L,3.095,33%,43%,507,2019 Fall
MGMT 363,WESSON L,2.904,33%,33%,508,2019 Fall
MGMT 363,WESSON L,3.045,36%,41%,509,2019 Fall
MGMT 363,WESSON L,3.272,36%,55%,510,2019 Fall
MGMT 363,WESSON L,3.090,32%,45%,511,2019 Fall
MGMT 363,WESSON L,2.818,18%,55%,512,2019 Fall
MGMT 363,WESSON L,3.450,55%,35%,513,2019 Fall
MGMT 363,WESSON L,3.047,29%,52%,514,2019 Fall
MGMT 363,WESSON L,2.761,19%,43%,515,2019 Fall
MGMT 363,WESSON L,2.863,23%,45%,516,2019 Fall
MGMT 363,WESSON L,3.045,32%,50%,517,2019 Fall
MGMT 363,WESSON L,3.095,38%,43%,518,2019 Fall
MGMT 363,WESSON L,2.909,32%,41%,519,2019 Fall
MGMT 363,WESSON L,3.173,30%,57%,520,2019 Fall
MGMT 363,WESSON L,2.772,23%,36%,521,2019 Fall
MGMT 363,WESSON L,2.900,25%,50%,522,2019 Fall
MGMT 363,WESSON L,2.909,23%,50%,523,2019 Fall
MGMT 363,WESSON L,3.150,35%,50%,524,2019 Fall
MGMT 363,WESSON L,3.136,32%,50%,525,2019 Fall
MGMT 363,WESSON L,2.950,15%,70%,526,2019 Fall
MGMT 363,WESSON L,2.857,24%,52%,527,2019 Fall
MGMT 363,WESSON L,2.863,23%,45%,528,2019 Fall
MGMT 363,WESSON L,2.863,27%,45%,529,2019 Fall
MGMT 372,KIM J,3.540,62%,30%,501,2019 Fall
MGMT 372,BARRICK M,3.514,51%,49%,502,2019 Fall
MGMT 373,YIM J,3.428,48%,48%,901,2019 Fall
MGMT 373,KOOPMAN J,3.318,41%,50%,902,2019 Fall
MGMT 373,PRENGLER M,3.409,50%,41%,903,2019 Fall
MGMT 373,SULLIVAN D,3.363,45%,45%,904,2019 Fall
MGMT 373,LEE Y,3.200,55%,30%,905,2019 Fall
MGMT 376,CHAMBERS B,4.000,100%,0%,500,2019 Fall
MGMT 422,MCFARLAND K,3.558,56%,44%,501,2019 Fall
MGMT 422,WESNER B,4.000,100%,0%,502,2019 Fall
MGMT 424,CHAMBERS B,3.850,90%,8%,501,2019 Fall
MGMT 424,CHAMBERS B,3.875,88%,12%,502,2019 Fall
MGMT 425,CHANDLER R,3.400,43%,54%,500,2019 Fall
MGMT 430,SCHWARTZ M,3.318,50%,32%,501,2019 Fall
MGMT 430,PAETZOLD R,3.166,47%,30%,502,2019 Fall
MGMT 432,CHAMBERS B,3.806,94%,0%,500,2019 Fall
MGMT 435,BIERMAN L,3.363,42%,55%,500,2019 Fall
MGMT 439,CHABOKI DARZABI R,3.863,86%,14%,501,2019 Fall
MGMT 439,COSTANTINI R,3.818,82%,18%,502,2019 Fall
MGMT 439,CHALUPA J,3.545,55%,45%,503,2019 Fall
MGMT 439,WILLIAMS C,3.818,86%,9%,504,2019 Fall
MGMT 439,WILLIAMS C,3.809,81%,19%,505,2019 Fall
MGMT 439,CHABOKI DARZABI R,3.590,68%,23%,506,2019 Fall
MGMT 440,LI T,3.473,50%,47%,500,2019 Fall
MGMT 450,PANINA D,3.571,57%,43%,200,2019 Fall
MGMT 450,MAHAJAN V,3.000,29%,46%,501,2019 Fall
MGMT 450,MAHAJAN V,3.272,42%,45%,502,2019 Fall
MGMT 450,MAHAJAN V,3.148,37%,44%,503,2019 Fall
MGMT 450,MAHAJAN V,3.172,38%,41%,504,2019 Fall
MGMT 460,PACE W,3.500,53%,44%,501,2019 Fall
MGMT 460,PACE W,3.677,77%,13%,502,2019 Fall
MGMT 464,BIERMAN L,3.450,50%,45%,500,2019 Fall
