course,prof,gpa,% of A,% of B,section_,semester
GEOS 210,NIELSEN-GAMMON J,2.896,33%,38%,500,2019 Fall
GEOS 405,JOCHENS A,3.428,57%,29%,901,2019 Fall
GEOS 405,SCHADE G,3.500,50%,50%,902,2019 Fall
GEOS 405,PETRIK C,3.000,21%,57%,905,2019 Fall
GEOS 410,THORNTON D,3.181,36%,55%,500,2019 Fall
GEOS 430,JOCHENS A,3.566,60%,37%,500,2019 Fall
GEOS 470,DIMARCO S,2.538,31%,31%,500,2019 Fall
GEOS 471,DIMARCO S,3.142,36%,57%,500,2019 Fall
GEOS 471,DIMARCO S,3.500,79%,7%,501,2019 Fall
GEOS 481,RICHARDSON M,3.666,78%,11%,901,2019 Fall
GEOS 481,RICHARDSON M,3.700,80%,10%,902,2019 Fall
GEOS 489,MARCANTONIO F,3.875,88%,12%,504,2019 Fall
GEOS 676,LYLE S,3.818,91%,0%,775,2019 Fall
WMHS 601,GIARDINO J,3.923,92%,8%,600,2019 Fall
GEOG 201,BREYER E,3.816,84%,15%,500,2019 Fall
GEOG 201,CASELLAS CONNORS J,3.242,48%,34%,501,2019 Fall
GEOG 201,BOUNDS B,3.600,71%,20%,503,2019 Fall
GEOG 201,BREYER E,3.587,72%,20%,599,2019 Fall
GEOG 202,O'REILLY K,2.540,19%,39%,503,2019 Fall
GEOG 202,PROUT E,2.910,37%,33%,504,2019 Fall
GEOG 202,PROUT E,3.116,47%,27%,505,2019 Fall
GEOG 202,SMITH J,3.172,44%,36%,599,2019 Fall
GEOG 203,BOMBARDI R,3.174,40%,40%,500,2019 Fall
GEOG 203,LOISEL J,3.721,77%,19%,501,2019 Fall
GEOG 203,FRICKER T,2.836,16%,54%,502,2019 Fall
GEOG 205,SANSOM L,3.823,87%,11%,599,2019 Fall
GEOG 213,BOMBARDI R,2.913,48%,13%,501,2019 Fall
GEOG 213,BOMBARDI R,3.416,58%,25%,502,2019 Fall
GEOG 213,BOMBARDI R,3.520,64%,28%,503,2019 Fall
GEOG 213,BOMBARDI R,3.312,56%,31%,505,2019 Fall
GEOG 213,BOMBARDI R,3.333,54%,25%,506,2019 Fall
GEOG 213,BOMBARDI R,3.761,81%,14%,507,2019 Fall
GEOG 213,BOMBARDI R,3.789,84%,11%,508,2019 Fall
GEOG 213,BOMBARDI R,3.480,68%,16%,509,2019 Fall
GEOG 213,BOMBARDI R,3.545,68%,18%,510,2019 Fall
GEOG 213,BOMBARDI R,3.173,52%,26%,513,2019 Fall
GEOG 215,GOLDBERG D,3.636,82%,9%,930,2019 Fall
GEOG 215,GOLDBERG D,3.583,83%,8%,931,2019 Fall
GEOG 215,GOLDBERG D,3.266,67%,13%,932,2019 Fall
GEOG 232,BREYER E,2.947,47%,21%,501,2019 Fall
GEOG 232,BREYER E,2.684,37%,32%,502,2019 Fall
GEOG 232,BREYER E,3.294,47%,41%,503,2019 Fall
GEOG 232,BREYER E,3.294,59%,24%,504,2019 Fall
GEOG 301,BOUNDS B,3.517,65%,26%,500,2019 Fall
GEOG 304,BOUNDS B,3.470,66%,23%,500,2019 Fall
GEOG 305,PROUT E,2.876,34%,31%,500,2019 Fall
GEOG 306,GUNERALP B,3.158,35%,51%,500,2019 Fall
GEOG 311,SMITH J,2.923,31%,36%,500,2019 Fall
GEOG 320,TCHAKERIAN V,2.550,20%,20%,500,2019 Fall
GEOG 324,FRAUENFELD O,2.958,29%,46%,900,2019 Fall
GEOG 330,CASELLAS CONNORS J,3.089,38%,39%,500,2019 Fall
GEOG 352,LYLE S,3.555,72%,11%,500,2019 Fall
GEOG 352,LYLE S,3.062,56%,25%,501,2019 Fall
GEOG 352,LYLE S,3.529,71%,18%,503,2019 Fall
GEOG 361,FILIPPI A,2.555,17%,33%,500,2019 Fall
GEOG 361,FILIPPI A,2.666,33%,28%,501,2019 Fall
GEOG 361,FILIPPI A,1.882,6%,29%,502,2019 Fall
GEOG 361,FILIPPI A,2.294,12%,35%,503,2019 Fall
GEOG 361,FILIPPI A,2.600,30%,30%,504,2019 Fall
GEOG 380,FRICKER T,3.120,40%,44%,900,2019 Fall
GEOG 380,GUNERALP I,3.291,46%,42%,901,2019 Fall
GEOG 390,THOMPSON C,3.000,25%,62%,501,2019 Fall
GEOG 390,THOMPSON C,3.187,50%,19%,502,2019 Fall
GEOG 390,THOMPSON C,2.200,7%,47%,503,2019 Fall
GEOG 390,THOMPSON C,3.000,33%,44%,504,2019 Fall
GEOG 390,THOMPSON C,3.157,47%,32%,505,2019 Fall
GEOG 390,THOMPSON C,2.888,44%,28%,506,2019 Fall
GEOG 390,THOMPSON C,3.277,56%,28%,507,2019 Fall
GEOG 391,CAI H,3.400,47%,47%,501,2019 Fall
GEOG 391,CAI H,3.785,86%,7%,502,2019 Fall
GEOG 392,CAI H,3.736,74%,26%,500,2019 Fall
GEOG 392,CAI H,3.944,94%,6%,501,2019 Fall
GEOG 392,CAI H,3.812,81%,19%,502,2019 Fall
GEOG 401,PROUT E,3.205,53%,26%,500,2019 Fall
GEOG 430,JEPSON W,3.545,68%,27%,900,2019 Fall
GEOG 434,BOMBARDI R,3.230,46%,38%,501,2019 Fall
GEOG 434,BOMBARDI R,3.625,62%,38%,502,2019 Fall
GEOG 476,GUNERALP B,3.619,76%,14%,900,2019 Fall
GEOG 477,BISHOP M,2.400,20%,20%,500,2019 Fall
GEOG 484,WELLMAN K,0.000,100%,0%,501,2019 Fall
GEOG 604,LOISEL J,4.000,100%,0%,600,2019 Fall
GEOG 610,CAIRNS D,4.000,100%,0%,600,2019 Fall
GEOG 629,O'REILLY K,3.625,62%,38%,600,2019 Fall
GEOG 651,ZOU L,3.600,67%,27%,775,2019 Fall
GEOG 652,CAIRNS D,4.000,100%,0%,600,2019 Fall
GEOG 659,GOLDBERG D,3.928,93%,7%,775,2019 Fall
GEOG 660,THOMPSON C,4.000,100%,0%,600,2019 Fall
GEOG 660,CAI H,2.800,40%,20%,701,2019 Fall
GEOG 660,CAI H,3.600,60%,40%,775,2019 Fall
GEOG 662,LYLE S,3.722,72%,28%,775,2019 Fall
GEOG 663,LYLE S,4.000,100%,0%,775,2019 Fall
GEOG 665,FILIPPI A,3.571,71%,14%,701,2019 Fall
GEOG 665,FILIPPI A,3.533,60%,33%,775,2019 Fall
GEOG 676,CAI H,4.000,100%,0%,600,2019 Fall
GEOG 676,CAI H,3.809,81%,19%,775,2019 Fall
GEOG 678,ZHANG Z,3.777,78%,22%,775,2019 Fall
GEOL 101,YANCEY T,3.592,68%,25%,501,2019 Fall
GEOL 101,LAMB W,2.981,28%,50%,502,2019 Fall
GEOL 101,MILLER B,3.116,36%,43%,503,2019 Fall
GEOL 101,TORREZ B,2.680,16%,42%,599,2019 Fall
GEOL 102,NEWMAN J,3.555,72%,11%,501,2019 Fall
GEOL 102,NEWMAN J,3.454,73%,9%,502,2019 Fall
GEOL 102,NEWMAN J,3.647,82%,12%,503,2019 Fall
GEOL 102,NEWMAN J,3.466,47%,53%,505,2019 Fall
GEOL 102,NEWMAN J,3.736,79%,16%,506,2019 Fall
GEOL 102,NEWMAN J,3.800,80%,20%,507,2019 Fall
GEOL 102,NEWMAN J,3.571,57%,43%,508,2019 Fall
GEOL 102,NEWMAN J,3.550,65%,25%,509,2019 Fall
GEOL 102,NEWMAN J,3.428,71%,14%,510,2019 Fall
GEOL 102,NEWMAN J,3.421,68%,16%,513,2019 Fall
GEOL 102,NEWMAN J,3.666,76%,19%,514,2019 Fall
GEOL 104,CHESTER F,3.000,17%,70%,501,2019 Fall
GEOL 104,CHESTER F,3.052,47%,21%,502,2019 Fall
GEOL 104,CHESTER F,3.095,48%,19%,503,2019 Fall
GEOL 104,CHESTER F,2.789,32%,32%,505,2019 Fall
GEOL 150,MARCANTONIO F,3.227,41%,41%,500,2019 Fall
GEOL 150,MARCANTONIO F,3.294,41%,47%,501,2019 Fall
GEOL 150,MARCANTONIO F,2.600,10%,50%,502,2019 Fall
GEOL 180,SPARKS D,3.757,94%,0%,501,2019 Fall
GEOL 180,SPARKS D,4.000,100%,0%,502,2019 Fall
GEOL 203,BALTA J,2.714,33%,24%,501,2019 Fall
GEOL 203,BALTA J,2.950,40%,25%,503,2019 Fall
GEOL 207,RAYMOND A,3.625,69%,25%,500,2019 Fall
GEOL 207,RAYMOND A,3.928,93%,7%,501,2019 Fall
GEOL 207,RAYMOND A,3.687,75%,19%,502,2019 Fall
GEOL 207,RAYMOND A,3.823,82%,18%,503,2019 Fall
GEOL 207,RAYMOND A,3.944,94%,6%,504,2019 Fall
GEOL 210,KITAJIMA H,3.440,56%,32%,900,2019 Fall
GEOL 210,REECE J,2.961,46%,35%,901,2019 Fall
GEOL 304,LAMB W,2.307,23%,23%,500,2019 Fall
GEOL 306,REECE J,2.772,23%,36%,501,2019 Fall
GEOL 306,REECE J,2.772,23%,41%,502,2019 Fall
GEOL 306,REECE J,3.050,20%,65%,503,2019 Fall
GEOL 310,EWING R,3.285,29%,71%,501,2019 Fall
GEOL 312,CHESTER J,2.500,21%,29%,501,2019 Fall
GEOL 312,CHESTER J,2.363,27%,18%,502,2019 Fall
GEOL 320,GIARDINO J,3.250,50%,25%,502,2019 Fall
GEOL 330,POPE M,4.000,100%,0%,509,2019 Fall
GEOL 404,LAYA PEREIRA J,3.466,60%,27%,501,2019 Fall
GEOL 404,LAYA PEREIRA J,3.133,33%,47%,502,2019 Fall
GEOL 404,LAYA PEREIRA J,3.176,24%,71%,503,2019 Fall
GEOL 404,LAYA PEREIRA J,3.125,31%,50%,504,2019 Fall
GEOL 404,LAYA PEREIRA J,3.500,56%,38%,505,2019 Fall
GEOL 404,LAYA PEREIRA J,3.133,47%,27%,508,2019 Fall
GEOL 410,ZHAN H,2.400,25%,25%,501,2019 Fall
GEOL 420,BALTA J,3.375,38%,62%,901,2019 Fall
GEOL 450,GROSSMAN E,3.384,54%,31%,908,2019 Fall
GEOL 450,MILLER B,3.642,64%,36%,913,2019 Fall
GEOL 481,EVERETT M,4.000,100%,0%,500,2019 Fall
GEOL 484,POPE M,0.000,100%,0%,503,2019 Fall
GEOL 489,DONOVAN A,3.411,41%,59%,501,2019 Fall
GEOL 489,DONOVAN A,3.333,50%,33%,502,2019 Fall
GEOL 489,MARCANTONIO F,3.625,62%,38%,504,2019 Fall
GEOL 491,REECE J,4.000,100%,0%,513,2019 Fall
GEOL 491,BALTA J,4.000,100%,0%,531,2019 Fall
GEOL 491,KULHANEK D,4.000,100%,0%,543,2019 Fall
GEOL 614,ZHAN H,3.857,86%,14%,600,2019 Fall
GEOL 616,BECKER M,3.900,90%,10%,600,2019 Fall
GEOL 617,RIGGS E,3.937,94%,6%,775,2019 Fall
GEOL 622,DONOVAN A,3.700,70%,30%,600,2019 Fall
GEOL 624,MARKELLO J,3.700,70%,30%,600,2019 Fall
GEOL 625,ZHAN H,4.000,100%,0%,600,2019 Fall
GEOL 658,GROSSMAN E,3.833,83%,17%,600,2019 Fall
GEOL 689,DONOVAN A,4.000,100%,0%,600,2019 Fall
GEOL 689,BAPST D,3.600,60%,40%,603,2019 Fall
GEOP 341,REECE R,3.466,67%,20%,501,2019 Fall
GEOP 341,REECE R,3.333,60%,13%,502,2019 Fall
GEOP 341,REECE R,2.909,45%,27%,503,2019 Fall
GEOP 341,REECE R,2.928,29%,43%,504,2019 Fall
GEOP 341,REECE R,3.285,50%,36%,505,2019 Fall
GEOP 413,EVERETT M,3.200,33%,53%,500,2019 Fall
GEOP 421,DUAN B,3.000,36%,36%,501,2019 Fall
GEOP 489,SPARKS D,3.692,92%,0%,500,2019 Fall
GEOP 635,BENAVIDES IGLESIAS,3.789,79%,21%,775,2019 Fall
GEOP 662,SUN Y,4.000,100%,0%,600,2019 Fall
OCNG 203,YVON-LEWIS S,3.333,33%,67%,901,2019 Fall
OCNG 251,GIESE B,3.180,35%,50%,501,2019 Fall
OCNG 251,GIESE B,3.263,38%,51%,504,2019 Fall
OCNG 251,GARDNER W,3.032,26%,52%,506,2019 Fall
OCNG 251,RICHARDSON M,2.660,18%,42%,508,2019 Fall
OCNG 251,GARDNER W,2.706,21%,43%,510,2019 Fall
OCNG 251,WIEDERWOHL C,3.300,50%,35%,512,2019 Fall
OCNG 251,WEE S,3.125,35%,45%,598,2019 Fall
OCNG 252,WIEDERWOHL C,3.727,82%,9%,501,2019 Fall
OCNG 252,WIEDERWOHL C,4.000,100%,0%,502,2019 Fall
OCNG 252,WIEDERWOHL C,3.789,84%,11%,503,2019 Fall
OCNG 252,WIEDERWOHL C,3.647,71%,24%,505,2019 Fall
OCNG 252,WIEDERWOHL C,3.800,80%,20%,506,2019 Fall
OCNG 252,WIEDERWOHL C,3.363,55%,27%,508,2019 Fall
OCNG 252,WIEDERWOHL C,3.750,75%,25%,509,2019 Fall
OCNG 252,WIEDERWOHL C,3.789,79%,21%,510,2019 Fall
OCNG 252,WIEDERWOHL C,3.537,69%,21%,599,2019 Fall
OCNG 350,GOLD BOUCHOT G,3.731,76%,21%,500,2019 Fall
OCNG 404,DIMARCO S,3.800,80%,20%,500,2019 Fall
OCNG 410,ORSI A,2.562,22%,28%,500,2019 Fall
OCNG 420,CAMPBELL L,2.750,19%,38%,500,2019 Fall
OCNG 420,CAMPBELL L,2.571,14%,57%,502,2019 Fall
OCNG 425,THORNTON D,3.222,22%,78%,500,2019 Fall
OCNG 453,FITZSIMMONS J,2.809,38%,24%,500,2019 Fall
OCNG 456,WIEDERWOHL C,4.000,100%,0%,500,2019 Fall
OCNG 469,THYNG K,3.600,70%,20%,500,2019 Fall
OCNG 481,RICHARDSON M,3.857,86%,14%,900,2019 Fall
OCNG 608,ANIS A,3.800,80%,20%,601,2019 Fall
OCNG 609,HETLAND R,3.800,80%,20%,600,2019 Fall
OCNG 617,CHANG P,4.000,100%,0%,600,2019 Fall
OCNG 640,FITZSIMMONS J,3.375,38%,62%,600,2019 Fall
OCNG 640,FITZSIMMONS J,3.333,50%,33%,650,2019 Fall
OCNG 656,WIEDERWOHL C,3.500,67%,17%,600,2019 Fall
OCNG 661,PETRIK C,3.000,40%,40%,600,2019 Fall
OCNG 669,THYNG K,4.000,100%,0%,600,2019 Fall
OCNG 689,ZHANG Y,4.000,100%,0%,600,2019 Fall
