course,prof,gpa,% of A,% of B,section_,semester
STAT 302,DAI G,3.354,39%,58%,201,2019 Summer
STAT 302,YANG J,3.071,32%,43%,202,2019 Summer
STAT 303,CUMMINGS S,2.933,34%,38%,101,2019 Summer
STAT 303,PLUMMER S,2.933,13%,67%,102,2019 Summer
STAT 303,DALLAKYAN A,3.000,33%,42%,201,2019 Summer
STAT 303,PLUMMER S,3.285,50%,36%,202,2019 Summer
STAT 489,CHEN S,3.800,80%,20%,200,2019 Summer
STAT 604,KINCHELOE F,2.854,33%,38%,700,2019 Summer
STAT 608,LOMBARD F,3.358,46%,49%,700,2019 Summer
STAT 626,POURAHMADI M,3.875,88%,12%,300,2019 Summer
STAT 626,POURAHMADI M,3.288,51%,29%,700,2019 Summer
STAT 630,AKLEMAN D,3.230,54%,28%,700,2019 Summer
STAT 641,KARMAKAR M,3.333,44%,44%,700,2019 Summer
STAT 642,JUN M,3.352,47%,41%,700,2019 Summer
STAT 651,LOMBARD F,3.507,57%,40%,700,2019 Summer
STAT 652,KARMAKAR M,3.181,41%,36%,700,2019 Summer
STAT 656,JONES E,3.769,77%,23%,351,2019 Summer
STAT 656,JONES E,3.826,87%,9%,710,2019 Summer
STAT 659,KOLODZIEJ E,4.000,100%,0%,399,2019 Summer
STAT 659,KOLODZIEJ E,3.529,59%,35%,700,2019 Summer
