course,prof,gpa,% of A,% of B,section_,semester
MGMT 470,LEWIS D,3.142,14%,86%,500,2017 Fall
MGMT 475,COURTRIGHT S,3.222,37%,56%,501,2017 Fall
MGMT 475,COURTRIGHT S,3.192,42%,38%,502,2017 Fall
MGMT 611,ZARDKOOHI A,3.428,43%,57%,601,2017 Fall
MGMT 611,ZARDKOOHI A,3.178,18%,82%,602,2017 Fall
MGMT 611,ZARDKOOHI A,3.697,70%,30%,661,2017 Fall
MGMT 614,WESSON M,3.568,57%,43%,661,2017 Fall
MGMT 621,WESSON M,3.500,53%,45%,600,2017 Fall
MGMT 622,BARRICK M,3.514,51%,49%,601,2017 Fall
MGMT 622,BARRICK M,3.684,68%,32%,602,2017 Fall
MGMT 623,BOSWELL W,3.500,55%,39%,600,2017 Fall
MGMT 628,WESSON M,4.000,100%,0%,600,2017 Fall
MGMT 632,CORNWELL B,3.891,89%,11%,600,2017 Fall
MGMT 635,PAETZOLD R,3.657,74%,18%,600,2017 Fall
MGMT 637,LESTER R,3.451,45%,55%,600,2017 Fall
MGMT 639,KING-METTERS K,4.000,100%,0%,601,2017 Fall
MGMT 639,KING-METTERS K,4.000,100%,0%,602,2017 Fall
MGMT 640,WATT J,3.657,66%,34%,600,2017 Fall
MGMT 643,ELMORE O,3.470,56%,38%,600,2017 Fall
MGMT 655,WATT J,3.400,63%,20%,600,2017 Fall
MGMT 658,BUENGER V,3.680,68%,32%,600,2017 Fall
MGMT 660,RICHARD C,3.971,97%,3%,600,2017 Fall
MGMT 663,EDEN L,3.800,80%,20%,601,2017 Fall
MGMT 675,COURTRIGHT S,3.600,60%,40%,601,2017 Fall
MGMT 675,COURTRIGHT S,3.600,60%,40%,602,2017 Fall
MGMT 679,PUSTAY M,3.730,73%,27%,600,2017 Fall
MGMT 680,CANNELLA A,3.368,39%,58%,601,2017 Fall
MGMT 680,CANNELLA A,3.368,37%,63%,602,2017 Fall
MGMT 680,CANNELLA A,3.567,57%,43%,603,2017 Fall
MGMT 680,HOWARD M,3.550,55%,45%,604,2017 Fall
MGMT 680,HOWARD M,3.641,64%,36%,605,2017 Fall
MGMT 680,FLINT G,3.500,50%,50%,606,2017 Fall
MGMT 705,WESSON L,3.461,46%,54%,600,2017 Fall
MKTG 321,LAMPO S,2.625,8%,58%,901,2017 Fall
MKTG 321,LAMPO S,2.791,4%,75%,902,2017 Fall
MKTG 321,LAMPO S,3.217,22%,78%,903,2017 Fall
MKTG 321,LAMPO S,3.000,24%,52%,904,2017 Fall
MKTG 321,LAMPO S,3.041,12%,79%,905,2017 Fall
MKTG 321,LAMPO S,2.800,10%,60%,906,2017 Fall
MKTG 321,LAMPO S,3.080,24%,60%,907,2017 Fall
MKTG 321,LAMPO S,3.086,17%,74%,908,2017 Fall
MKTG 321,LAMPO S,2.960,16%,64%,909,2017 Fall
MKTG 321,LAMPO S,3.000,20%,68%,910,2017 Fall
MKTG 321,LAMPO S,3.083,25%,58%,911,2017 Fall
MKTG 321,LAMPO S,2.647,12%,53%,912,2017 Fall
MKTG 321,LAMPO S,2.909,18%,59%,913,2017 Fall
MKTG 321,LAMPO S,2.920,12%,76%,914,2017 Fall
MKTG 321,LAMPO S,3.000,18%,64%,915,2017 Fall
MKTG 321,LAMPO S,2.440,12%,48%,916,2017 Fall
MKTG 321,LAMPO S,2.625,0%,79%,917,2017 Fall
MKTG 321,LAMPO S,2.800,13%,67%,918,2017 Fall
MKTG 321,LAMPO S,2.695,0%,70%,919,2017 Fall
MKTG 321,LAMPO S,2.958,21%,62%,920,2017 Fall
MKTG 321,LAMPO S,2.880,20%,52%,921,2017 Fall
MKTG 321,LAMPO S,2.869,4%,83%,922,2017 Fall
MKTG 321,LAMPO S,3.125,29%,54%,923,2017 Fall
MKTG 321,LAMPO S,2.913,30%,43%,924,2017 Fall
MKTG 321,LAMPO S,3.125,25%,62%,925,2017 Fall
MKTG 321,LAMPO S,2.956,17%,61%,926,2017 Fall
MKTG 321,LAMPO S,2.608,9%,65%,927,2017 Fall
MKTG 321,PARISH J,3.882,88%,12%,980,2017 Fall
MKTG 322,ZIMMER M,3.302,35%,63%,501,2017 Fall
MKTG 322,MITTAL C,3.450,50%,45%,502,2017 Fall
MKTG 322,MITTAL C,3.488,49%,51%,503,2017 Fall
MKTG 322,MITTAL C,3.361,47%,42%,504,2017 Fall
MKTG 323,MOHAMMADI DARANI M,3.382,59%,29%,901,2017 Fall
MKTG 323,MOHAMMADI DARANI M,3.483,52%,45%,902,2017 Fall
MKTG 323,SORESCU A,3.212,33%,55%,903,2017 Fall
MKTG 323,SORESCU A,3.500,56%,38%,904,2017 Fall
MKTG 325,ZIMMER M,3.054,27%,51%,501,2017 Fall
MKTG 325,ZIMMER M,3.425,50%,42%,502,2017 Fall
MKTG 335,LORING A,3.840,84%,16%,501,2017 Fall
MKTG 335,LORING A,3.652,78%,13%,502,2017 Fall
MKTG 335,LORING A,3.764,76%,24%,503,2017 Fall
MKTG 335,DIKEC A,3.818,82%,18%,504,2017 Fall
MKTG 347,BUSCH P,3.613,64%,34%,500,2017 Fall
MKTG 347,BUSCH P,3.558,56%,44%,501,2017 Fall
MKTG 401,HODGES B,4.000,100%,0%,501,2017 Fall
MKTG 401,HODGES B,3.948,95%,5%,502,2017 Fall
MKTG 404,DIKEC A,3.800,80%,20%,599,2017 Fall
MKTG 409,PRIDE W,2.294,12%,23%,596,2017 Fall
MKTG 409,PRIDE W,2.221,5%,35%,597,2017 Fall
MKTG 409,SEIPP L,3.165,39%,41%,598,2017 Fall
MKTG 409,SEIPP L,3.182,38%,45%,599,2017 Fall
MKTG 426,BRIDGES C,4.000,100%,0%,501,2017 Fall
MKTG 430,SREENIVASAN A,4.000,100%,0%,501,2017 Fall
MKTG 435,LORING A,3.909,91%,9%,500,2017 Fall
MKTG 435,LORING A,4.000,100%,0%,501,2017 Fall
MKTG 436,MOLHUSEN B,3.500,53%,44%,500,2017 Fall
MKTG 436,MOLHUSEN B,3.333,39%,55%,501,2017 Fall
MKTG 438,SREENIVASAN A,3.967,97%,3%,502,2017 Fall
MKTG 438,SREENIVASAN A,3.968,97%,3%,503,2017 Fall
MKTG 440,DIKEC A,3.531,57%,40%,500,2017 Fall
MKTG 440,DIKEC A,3.173,43%,39%,501,2017 Fall
MKTG 445,TROY A,4.000,100%,0%,501,2017 Fall
MKTG 448,SEIPP L,3.465,49%,49%,901,2017 Fall
MKTG 484,LORING A,4.000,100%,0%,501,2017 Fall
MKTG 485,SREENIVASAN A,3.777,78%,22%,500,2017 Fall
MKTG 485,SREENIVASAN A,3.857,86%,14%,502,2017 Fall
MKTG 489,TROY A,3.181,45%,27%,599,2017 Fall
MKTG 613,RAMANATHAN S,3.500,54%,43%,601,2017 Fall
MKTG 613,RAMANATHAN S,3.142,25%,64%,602,2017 Fall
MKTG 621,BUSCH P,3.738,74%,26%,601,2017 Fall
MKTG 621,PRIDE W,3.181,36%,52%,699,2017 Fall
MKTG 625,SRIDHAR S,3.960,96%,4%,600,2017 Fall
MKTG 625,SRIDHAR S,4.000,100%,0%,601,2017 Fall
MKTG 650,RAMANATHAN S,3.160,36%,44%,601,2017 Fall
MKTG 656,TROY A,3.611,61%,39%,601,2017 Fall
MKTG 660,MCDANIEL S,3.857,89%,7%,600,2017 Fall
MKTG 660,SRIDHAR S,4.000,100%,0%,601,2017 Fall
MKTG 665,SORESCU A,3.931,93%,7%,601,2017 Fall
MKTG 670,MCDANIEL S,3.784,78%,22%,601,2017 Fall
MKTG 671,VARADARAJAN P,4.000,100%,0%,601,2017 Fall
