course,prof,gpa,% of A,% of B,section_,semester
ENGR 111,WICKLIFF T,3.250,56%,19%,450,2017 Fall
ENGR 111,WICKLIFF T,3.562,62%,31%,451,2017 Fall
ENGR 111,WICKLIFF T,3.466,67%,20%,452,2017 Fall
ENGR 111,WICKLIFF T,3.133,27%,60%,453,2017 Fall
ENGR 111,WICKLIFF T,3.600,60%,40%,454,2017 Fall
ENGR 111,WICKLIFF T,3.642,64%,36%,455,2017 Fall
ENGR 111,OSTROVSKAYA N,3.187,38%,44%,456,2017 Fall
ENGR 111,OSTROVSKAYA N,2.928,21%,57%,457,2017 Fall
ENGR 111,OSTROVSKAYA N,3.437,56%,31%,458,2017 Fall
ENGR 111,OSTROVSKAYA N,3.187,56%,12%,459,2017 Fall
ENGR 111,OSTROVSKAYA N,3.187,31%,56%,460,2017 Fall
ENGR 111,OSTROVSKAYA N,3.266,47%,47%,461,2017 Fall
ENGR 111,GODWIN A,3.625,62%,38%,462,2017 Fall
ENGR 111,GODWIN A,3.687,69%,31%,463,2017 Fall
ENGR 111,GODWIN A,3.437,56%,31%,464,2017 Fall
ENGR 111,GODWIN A,3.066,40%,27%,465,2017 Fall
ENGR 111,GODWIN A,3.250,31%,62%,466,2017 Fall
ENGR 111,GODWIN A,2.928,21%,57%,467,2017 Fall
ENGR 111,HAMILTON P,2.666,13%,53%,468,2017 Fall
ENGR 111,HAMILTON P,2.928,36%,36%,469,2017 Fall
ENGR 111,HAMILTON P,3.187,50%,38%,470,2017 Fall
ENGR 111,HAMILTON P,3.071,29%,57%,471,2017 Fall
ENGR 111,HAMILTON P,3.142,50%,21%,472,2017 Fall
ENGR 111,HAMILTON P,3.250,62%,25%,473,2017 Fall
ENGR 111,OSTROVSKAYA N,3.000,25%,50%,474,2017 Fall
ENGR 111,OSTROVSKAYA N,3.375,50%,38%,475,2017 Fall
ENGR 111,OSTROVSKAYA N,3.375,56%,25%,476,2017 Fall
ENGR 111,OSTROVSKAYA N,2.937,31%,38%,477,2017 Fall
ENGR 111,OSTROVSKAYA N,3.153,38%,46%,478,2017 Fall
ENGR 111,OSTROVSKAYA N,3.333,53%,40%,479,2017 Fall
ENGR 111,GODWIN A,3.187,38%,44%,486,2017 Fall
ENGR 111,GODWIN A,3.187,38%,50%,487,2017 Fall
ENGR 111,GODWIN A,3.250,44%,44%,488,2017 Fall
ENGR 111,GODWIN A,3.312,44%,44%,489,2017 Fall
ENGR 111,GODWIN A,3.133,27%,60%,490,2017 Fall
ENGR 111,GODWIN A,3.625,69%,25%,491,2017 Fall
ENGR 111,POWELL M,3.000,38%,38%,492,2017 Fall
ENGR 111,POWELL M,3.437,56%,31%,493,2017 Fall
ENGR 111,POWELL M,3.312,44%,44%,494,2017 Fall
ENGR 111,POWELL M,3.312,56%,25%,495,2017 Fall
ENGR 111,POWELL M,3.125,31%,50%,496,2017 Fall
ENGR 111,POWELL M,3.384,46%,46%,497,2017 Fall
ENGR 111,LARA RUIZ J,2.812,0%,81%,500,2017 Fall
ENGR 111,LARA RUIZ J,3.250,44%,38%,501,2017 Fall
ENGR 111,LARA RUIZ J,3.200,33%,53%,502,2017 Fall
ENGR 111,LARA RUIZ J,2.812,12%,56%,503,2017 Fall
ENGR 111,LARA RUIZ J,3.125,25%,62%,504,2017 Fall
ENGR 111,LARA RUIZ J,3.066,20%,67%,505,2017 Fall
ENGR 111,OZMETIN A,2.466,7%,47%,506,2017 Fall
ENGR 111,OZMETIN A,3.214,29%,64%,507,2017 Fall
ENGR 111,OZMETIN A,3.357,36%,64%,508,2017 Fall
ENGR 111,OZMETIN A,3.466,47%,53%,509,2017 Fall
ENGR 111,OZMETIN A,3.142,50%,29%,510,2017 Fall
ENGR 111,OZMETIN A,3.375,50%,38%,511,2017 Fall
ENGR 111,LARA RUIZ J,2.533,7%,53%,512,2017 Fall
ENGR 111,LARA RUIZ J,2.636,0%,64%,513,2017 Fall
ENGR 111,LARA RUIZ J,3.000,31%,38%,514,2017 Fall
ENGR 111,LARA RUIZ J,3.125,31%,50%,515,2017 Fall
ENGR 111,LARA RUIZ J,3.437,50%,44%,516,2017 Fall
ENGR 111,LARA RUIZ J,2.937,31%,31%,517,2017 Fall
ENGR 111,KITCHER E,2.937,31%,38%,518,2017 Fall
ENGR 111,KITCHER E,3.375,50%,38%,519,2017 Fall
ENGR 111,KITCHER E,2.812,12%,62%,520,2017 Fall
ENGR 111,KITCHER E,2.812,25%,38%,521,2017 Fall
ENGR 111,KITCHER E,3.250,44%,44%,522,2017 Fall
ENGR 111,KITCHER E,3.437,44%,56%,523,2017 Fall
ENGR 111,OZMETIN A,2.600,13%,53%,524,2017 Fall
ENGR 111,OZMETIN A,3.000,36%,43%,525,2017 Fall
ENGR 111,OZMETIN A,3.312,50%,31%,526,2017 Fall
ENGR 111,OZMETIN A,3.187,44%,38%,527,2017 Fall
ENGR 111,OZMETIN A,3.333,53%,27%,528,2017 Fall
ENGR 111,OZMETIN A,3.312,44%,44%,529,2017 Fall
ENGR 111,SPEARS C,3.250,38%,50%,536,2017 Fall
ENGR 111,SPEARS C,3.266,40%,47%,537,2017 Fall
ENGR 111,SPEARS C,3.200,47%,27%,538,2017 Fall
ENGR 111,SPEARS C,2.937,19%,56%,539,2017 Fall
ENGR 111,SPEARS C,2.800,27%,40%,540,2017 Fall
ENGR 111,SPEARS C,2.562,6%,50%,541,2017 Fall
ENGR 111,OZMETIN A,3.062,25%,62%,542,2017 Fall
ENGR 111,OZMETIN A,3.062,19%,69%,543,2017 Fall
ENGR 111,OZMETIN A,3.428,50%,43%,544,2017 Fall
ENGR 111,OZMETIN A,3.375,44%,50%,545,2017 Fall
ENGR 111,OZMETIN A,3.312,38%,56%,546,2017 Fall
ENGR 111,OZMETIN A,3.133,33%,47%,547,2017 Fall
ENGR 111,MENDOZA DIAZ N,3.000,23%,54%,548,2017 Fall
ENGR 111,MENDOZA DIAZ N,2.000,0%,40%,549,2017 Fall
ENGR 111,MENDOZA DIAZ N,3.312,38%,56%,550,2017 Fall
ENGR 111,MENDOZA DIAZ N,2.937,19%,56%,551,2017 Fall
ENGR 111,MENDOZA DIAZ N,3.125,31%,50%,552,2017 Fall
ENGR 111,MENDOZA DIAZ N,3.125,31%,50%,553,2017 Fall
ENGR 111,SPEARS C,3.062,25%,56%,554,2017 Fall
ENGR 111,SPEARS C,3.142,29%,57%,555,2017 Fall
ENGR 111,SPEARS C,3.133,27%,60%,556,2017 Fall
ENGR 111,SPEARS C,2.866,27%,40%,557,2017 Fall
ENGR 111,SPEARS C,3.153,31%,54%,558,2017 Fall
ENGR 111,SPEARS C,2.750,0%,75%,559,2017 Fall
ENGR 111,TSVETKOVA G,3.600,60%,40%,560,2017 Fall
ENGR 111,TSVETKOVA G,3.125,31%,50%,561,2017 Fall
ENGR 111,TSVETKOVA G,3.187,50%,31%,562,2017 Fall
ENGR 111,TSVETKOVA G,3.200,53%,27%,563,2017 Fall
ENGR 111,TSVETKOVA G,2.866,33%,40%,564,2017 Fall
ENGR 111,TSVETKOVA G,3.062,31%,50%,565,2017 Fall
ENGR 111,MENDOZA DIAZ N,2.375,0%,38%,566,2017 Fall
ENGR 111,MENDOZA DIAZ N,2.625,25%,12%,567,2017 Fall
ENGR 111,MENDOZA DIAZ N,3.214,43%,36%,568,2017 Fall
ENGR 111,MENDOZA DIAZ N,3.461,54%,38%,569,2017 Fall
ENGR 111,MENDOZA DIAZ N,3.333,50%,33%,570,2017 Fall
ENGR 111,MENDOZA DIAZ N,3.125,50%,12%,571,2017 Fall
ENGR 111,SPEARS C,2.937,12%,69%,572,2017 Fall
ENGR 111,SPEARS C,3.111,56%,22%,573,2017 Fall
ENGR 111,SPEARS C,3.500,67%,17%,574,2017 Fall
ENGR 111,SPEARS C,3.285,29%,71%,575,2017 Fall
ENGR 111,SPEARS C,3.000,27%,47%,576,2017 Fall
ENGR 111,SPEARS C,2.533,13%,40%,577,2017 Fall
ENGR 111,MENDOZA DIAZ N,2.928,21%,50%,584,2017 Fall
ENGR 111,MENDOZA DIAZ N,3.133,27%,60%,585,2017 Fall
ENGR 111,MENDOZA DIAZ N,3.333,40%,53%,586,2017 Fall
ENGR 111,MENDOZA DIAZ N,3.333,50%,33%,587,2017 Fall
ENGR 111,MENDOZA DIAZ N,3.500,50%,50%,588,2017 Fall
ENGR 111,MENDOZA DIAZ N,3.090,18%,73%,589,2017 Fall
ENGR 111,SPEARS C,3.181,45%,27%,590,2017 Fall
ENGR 111,SPEARS C,3.181,36%,45%,591,2017 Fall
ENGR 111,SPEARS C,3.111,33%,44%,592,2017 Fall
ENGR 111,SPEARS C,2.750,12%,50%,593,2017 Fall
ENGR 111,SPEARS C,3.133,13%,87%,594,2017 Fall
ENGR 111,SPEARS C,3.000,14%,71%,595,2017 Fall
ENGR 112,WICKLIFF T,3.318,46%,40%,502,2017 Fall
ENGR 112,VILLAREAL S,2.554,13%,39%,503,2017 Fall
ENGR 112,SUBRAMANIAN R,2.592,15%,44%,539,2017 Fall
ENGR 270,ROGERS A,3.162,48%,35%,501,2017 Fall
ENGR 270,HAMILTON P,3.333,62%,21%,502,2017 Fall
ENGR 270,HAMILTON P,3.435,64%,22%,503,2017 Fall
ENGR 270,LAGOUDAS M,3.018,39%,31%,504,2017 Fall
ENGR 289,GRAVES G,3.087,38%,40%,501,2017 Fall
ENGR 289,ELMS R,2.200,27%,27%,502,2017 Fall
ENGR 289,ELMS R,2.400,27%,27%,503,2017 Fall
ENGR 289,ELMS R,2.833,33%,39%,504,2017 Fall
ENGR 289,ELMS R,3.200,55%,20%,505,2017 Fall
ENGR 289,ELMS R,3.133,53%,27%,506,2017 Fall
ENGR 289,ELMS R,3.000,40%,33%,507,2017 Fall
ENGR 289,ELMS R,3.090,45%,32%,508,2017 Fall
ENGR 289,ELMS R,2.800,30%,40%,509,2017 Fall
ENGR 333,FAGHIHI V,3.436,44%,56%,500,2017 Fall
ENGR 350,KOUFTEROS B,4.000,100%,0%,500,2017 Fall
ENGR 380,FAGHIHI V,4.000,100%,0%,500,2017 Fall
ENGR 385,MCDOUGALL M,4.000,100%,0%,503,2017 Fall
ENGR 385,ELABD Y,4.000,100%,0%,504,2017 Fall
ENGR 385,SARIN V,4.000,100%,0%,506,2017 Fall
ENGR 385,KARSILAYAN A,4.000,100%,0%,507,2017 Fall
ENGR 385,GAUTAM N,4.000,100%,0%,512,2017 Fall
ENGR 385,CATON J,4.000,100%,0%,513,2017 Fall
ENGR 401,TALEBPOUR A,4.000,100%,0%,504,2017 Fall
ENGR 450,SULLIVAN S,4.000,100%,0%,500,2017 Fall
ENGR 461,RODNEY B,3.428,64%,21%,501,2017 Fall
ENGR 462,RODNEY B,3.791,83%,12%,501,2017 Fall
ENGR 482,PITTMAN L,3.083,42%,42%,902,2017 Fall
ENGR 482,PITTMAN L,2.727,18%,55%,903,2017 Fall
ENGR 482,PITTMAN L,1.833,17%,25%,904,2017 Fall
ENGR 482,RIVERA S,2.583,17%,50%,905,2017 Fall
ENGR 482,RIVERA S,3.333,33%,67%,906,2017 Fall
ENGR 482,RIVERA S,2.750,17%,58%,907,2017 Fall
ENGR 482,RIVERA S,3.166,42%,33%,908,2017 Fall
ENGR 482,ROGERS A,2.583,17%,42%,909,2017 Fall
ENGR 482,ROGERS A,3.500,50%,50%,910,2017 Fall
ENGR 482,ROGERS A,2.750,17%,42%,911,2017 Fall
ENGR 482,ROGERS A,3.000,17%,67%,912,2017 Fall
ENGR 482,ROGERS A,3.000,30%,50%,913,2017 Fall
ENGR 482,ROGERS A,3.416,50%,42%,914,2017 Fall
ENGR 482,ROGERS A,2.500,33%,25%,915,2017 Fall
ENGR 482,ROGERS A,3.083,17%,75%,916,2017 Fall
ENGR 482,RODNEY B,2.916,33%,25%,917,2017 Fall
ENGR 482,RODNEY B,3.500,50%,50%,918,2017 Fall
ENGR 482,RODNEY B,3.090,27%,55%,919,2017 Fall
ENGR 482,RODNEY B,2.727,18%,55%,920,2017 Fall
ENGR 482,ATIF M,2.909,18%,55%,921,2017 Fall
ENGR 482,ATIF M,3.000,25%,50%,922,2017 Fall
ENGR 482,ATIF M,3.083,50%,25%,923,2017 Fall
ENGR 482,ATIF M,2.750,17%,50%,924,2017 Fall
ENGR 482,HAMILTON P,3.181,36%,45%,925,2017 Fall
ENGR 482,HAMILTON P,2.666,17%,50%,926,2017 Fall
ENGR 482,HAMILTON P,3.363,64%,9%,927,2017 Fall
ENGR 482,HAMILTON P,2.833,17%,67%,928,2017 Fall
ENGR 482,HAMILTON P,2.666,8%,58%,929,2017 Fall
ENGR 482,HAMILTON P,3.000,17%,67%,930,2017 Fall
ENGR 482,HAMILTON P,2.800,20%,50%,931,2017 Fall
ENGR 482,HAMILTON P,2.727,18%,45%,932,2017 Fall
ENGR 482,PITTMAN L,2.818,18%,55%,970,2017 Fall
ENGR 489,AMATO N,4.000,100%,0%,200,2017 Fall
ENGR 489,DONNELL J,3.736,74%,26%,500,2017 Fall
ENGR 489,MCADAMS D,0.000,100%,0%,502,2017 Fall
ENGR 491,HOLTZAPPLE M,4.000,100%,0%,208,2017 Fall
ENGR 491,LAGOUDAS D,4.000,100%,0%,220,2017 Fall
ENGR 491,ALGE D,4.000,100%,0%,501,2017 Fall
ENGR 491,SRINIVASA A,4.000,100%,0%,502,2017 Fall
ENGR 491,ABEDI MASHHADI,4.000,100%,0%,503,2017 Fall
ENGR 491,JAIN A,4.000,100%,0%,504,2017 Fall
ENGR 491,CHENG Z,4.000,100%,0%,505,2017 Fall
ENGR 491,GAHARWAR A,4.000,100%,0%,506,2017 Fall
ENGR 491,HAMMOND T,4.000,100%,0%,507,2017 Fall
ENGR 491,HOLTZAPPLE M,4.000,100%,0%,508,2017 Fall
ENGR 491,MOSTAFAVI A,4.000,100%,0%,509,2017 Fall
ENGR 491,SASANGOHAR F,4.000,100%,0%,510,2017 Fall
ENGR 491,KAUNAS R,3.440,67%,17%,511,2017 Fall
ENGR 491,LANGARI G,4.000,100%,0%,512,2017 Fall
ENGR 491,NARAGHI M,4.000,100%,0%,513,2017 Fall
ENGR 491,CHAMITOFF G,3.979,78%,3%,516,2017 Fall
ENGR 491,LAGOUDAS D,3.857,86%,14%,520,2017 Fall
ENGR 491,BUKKAPATNAM S,4.000,100%,0%,522,2017 Fall
ENGR 630,SHUKLA K,4.000,100%,0%,600,2017 Fall
ENGR 689,SHUKLA K,3.842,84%,16%,600,2017 Fall
ENGR 689,INGRAM J,3.578,63%,32%,601,2017 Fall
ICPE 601,AKBULUT M,3.733,73%,27%,600,2017 Fall
ICPE 601,AKBULUT M,3.625,62%,38%,700,2017 Fall
ICPE 605,PISTIKOPOULOS E,3.750,75%,25%,600,2017 Fall
ICPE 605,PISTIKOPOULOS E,3.333,33%,67%,700,2017 Fall
ICPE 607,DEER S,3.611,67%,28%,600,2017 Fall
ICPE 607,DEER S,3.142,29%,57%,700,2017 Fall
ICPE 608,GAUSE F,3.312,31%,69%,600,2017 Fall
ICPE 608,GAUSE F,3.250,38%,50%,700,2017 Fall
ICPE 609,WARREN G,3.823,82%,18%,600,2017 Fall
ICPE 609,WARREN G,3.714,71%,29%,700,2017 Fall
ICPE 615,KEZUNOVIC M,3.500,50%,50%,600,2017 Fall
ICPE 615,KEZUNOVIC M,3.666,83%,0%,700,2017 Fall
ICPE 617,WILHITE B,3.428,43%,57%,600,2017 Fall
ICPE 623,MOHTAR R,3.800,80%,20%,700,2017 Fall
ICPE 681,PISTIKOPOULOS E,4.000,100%,0%,600,2017 Fall
ICPE 681,PISTIKOPOULOS E,3.800,80%,20%,700,2017 Fall
ICPE 691,PISTIKOPOULOS E,3.923,92%,8%,600,2017 Fall
CSCE 110,LUPOLI S,2.375,15%,30%,501,2017 Fall
CSCE 110,LUPOLI S,2.410,5%,49%,502,2017 Fall
CSCE 110,LUPOLI S,2.425,15%,38%,503,2017 Fall
CSCE 110,NAKAMURA F,3.147,53%,24%,504,2017 Fall
CSCE 110,NAKAMURA F,3.035,50%,21%,505,2017 Fall
CSCE 110,LUPOLI S,2.083,8%,22%,506,2017 Fall
CSCE 111,GOOCH B,3.704,82%,11%,501,2017 Fall
CSCE 111,GOOCH B,3.413,74%,7%,502,2017 Fall
CSCE 111,DUARTE DINIZ,3.111,37%,41%,504,2017 Fall
CSCE 111,DUARTE DINIZ,3.480,60%,28%,505,2017 Fall
CSCE 121,WELCH J,3.833,92%,0%,200,2017 Fall
CSCE 121,MOORE J,3.090,50%,27%,501,2017 Fall
CSCE 121,MOORE J,3.000,52%,16%,502,2017 Fall
CSCE 121,MOORE J,2.842,37%,26%,503,2017 Fall
CSCE 121,MOORE J,3.238,43%,38%,504,2017 Fall
CSCE 121,MOORE J,2.761,33%,29%,505,2017 Fall
CSCE 121,MOORE J,2.631,37%,26%,506,2017 Fall
CSCE 121,MOORE J,2.782,35%,30%,507,2017 Fall
CSCE 121,MOORE J,2.947,42%,32%,508,2017 Fall
CSCE 121,DANG D,3.187,38%,44%,509,2017 Fall
CSCE 121,DANG D,3.550,60%,35%,510,2017 Fall
CSCE 121,DANG D,2.950,40%,30%,511,2017 Fall
CSCE 121,DANG D,2.857,38%,33%,512,2017 Fall
CSCE 121,DAUGHERITY W,3.000,33%,41%,513,2017 Fall
CSCE 121,DAUGHERITY W,3.041,29%,46%,514,2017 Fall
CSCE 121,DAUGHERITY W,3.318,55%,32%,515,2017 Fall
CSCE 121,DAUGHERITY W,2.857,19%,52%,516,2017 Fall
CSCE 121,DAUGHERITY W,3.185,33%,52%,517,2017 Fall
CSCE 121,DAUGHERITY W,2.960,28%,52%,518,2017 Fall
CSCE 121,DAUGHERITY W,2.904,29%,48%,519,2017 Fall
CSCE 121,DAUGHERITY W,3.238,38%,52%,520,2017 Fall
CSCE 121,NOWAK M,2.791,25%,46%,525,2017 Fall
CSCE 121,NOWAK M,2.764,12%,59%,526,2017 Fall
CSCE 121,NOWAK M,2.823,24%,47%,527,2017 Fall
CSCE 121,NOWAK M,2.647,18%,29%,528,2017 Fall
CSCE 121,QUINN M,2.750,38%,20%,700,2017 Fall
CSCE 181,SCHAEFER S,3.977,98%,2%,500,2017 Fall
CSCE 206,YUM K,2.682,20%,44%,501,2017 Fall
CSCE 206,YUM K,2.976,31%,43%,502,2017 Fall
CSCE 206,YUM K,3.321,43%,46%,503,2017 Fall
CSCE 206,YUM K,3.481,56%,37%,504,2017 Fall
CSCE 221,LEYK T,3.300,50%,35%,501,2017 Fall
CSCE 221,LEYK T,2.950,25%,50%,502,2017 Fall
CSCE 221,LEYK T,2.750,30%,35%,505,2017 Fall
CSCE 221,LEYK T,3.400,45%,50%,506,2017 Fall
CSCE 221,LEYK T,3.800,80%,20%,507,2017 Fall
CSCE 221,LEYK T,3.350,60%,20%,508,2017 Fall
CSCE 221,NAKAMURA E,3.173,52%,35%,509,2017 Fall
CSCE 221,NAKAMURA E,3.428,52%,43%,510,2017 Fall
CSCE 221,NAKAMURA E,3.750,83%,8%,511,2017 Fall
CSCE 221,NAKAMURA E,3.176,53%,35%,512,2017 Fall
CSCE 222,SZE S,3.629,70%,26%,200,2017 Fall
CSCE 222,LEYK T,3.176,36%,45%,500,2017 Fall
CSCE 222,RITCHEY P,2.431,20%,29%,501,2017 Fall
CSCE 222,KOLODZIEJ S,3.233,51%,30%,502,2017 Fall
CSCE 222,RITCHEY P,2.304,17%,26%,503,2017 Fall
CSCE 222,TALMAGE E,2.578,17%,34%,504,2017 Fall
CSCE 310,WARD R,3.177,42%,38%,500,2017 Fall
CSCE 312,KIM E,3.916,92%,8%,200,2017 Fall
CSCE 312,TYAGI A,3.068,38%,38%,501,2017 Fall
CSCE 312,TYAGI A,2.724,17%,45%,502,2017 Fall
CSCE 312,TYAGI A,2.761,24%,33%,504,2017 Fall
CSCE 312,TYAGI A,2.722,22%,44%,505,2017 Fall
CSCE 313,BETTATI R,2.724,14%,52%,501,2017 Fall
CSCE 313,BETTATI R,2.448,14%,48%,502,2017 Fall
CSCE 313,BETTATI R,2.764,38%,26%,503,2017 Fall
CSCE 313,BETTATI R,2.448,7%,55%,504,2017 Fall
CSCE 313,BETTATI R,2.482,10%,52%,505,2017 Fall
CSCE 313,BETTATI R,3.034,34%,34%,506,2017 Fall
CSCE 314,LEE H,2.225,20%,23%,501,2017 Fall
CSCE 314,LEE H,2.514,25%,26%,502,2017 Fall
CSCE 314,ANDERSEN F,2.520,28%,20%,599,2017 Fall
CSCE 315,AHMED S,3.125,41%,34%,501,2017 Fall
CSCE 315,AHMED S,3.642,79%,11%,502,2017 Fall
CSCE 315,AHMED S,3.275,55%,24%,503,2017 Fall
CSCE 315,AHMED S,2.857,7%,71%,504,2017 Fall
CSCE 315,AHMED S,3.586,62%,34%,505,2017 Fall
CSCE 315,AHMED S,3.440,52%,40%,506,2017 Fall
CSCE 410,STOLERU R,3.039,53%,20%,500,2017 Fall
CSCE 411,KLAPPENECKER A,2.309,19%,14%,501,2017 Fall
CSCE 411,JIANG A,3.500,57%,39%,502,2017 Fall
CSCE 420,DAUGHERITY W,2.000,9%,26%,500,2017 Fall
CSCE 434,RAUCHWERGER L,2.882,53%,24%,500,2017 Fall
CSCE 435,DAVIS T,2.862,37%,33%,500,2017 Fall
CSCE 436,MOORE J,3.568,66%,26%,500,2017 Fall
CSCE 441,SCHAEFER S,2.400,29%,37%,500,2017 Fall
CSCE 443,THOMAS A,3.846,92%,0%,500,2017 Fall
CSCE 462,MAHAPATRA R,3.200,40%,40%,501,2017 Fall
CSCE 462,MAHAPATRA R,3.058,29%,47%,502,2017 Fall
CSCE 462,MAHAPATRA R,3.000,21%,63%,503,2017 Fall
CSCE 464,AGUMBE SURESH M,3.098,47%,22%,500,2017 Fall
CSCE 465,RAGSDALE D,3.557,64%,29%,500,2017 Fall
CSCE 470,CAVERLEE J,3.362,62%,24%,500,2017 Fall
CSCE 481,TYAGI A,3.959,99%,0%,900,2017 Fall
CSCE 481,TYAGI A,4.000,100%,0%,901,2017 Fall
CSCE 482,GOOCH B,3.945,97%,0%,501,2017 Fall
CSCE 482,HAMMOND T,3.689,76%,17%,504,2017 Fall
CSCE 483,LARA GARDUNO R,3.781,84%,12%,501,2017 Fall
CSCE 489,JAFARI R,3.200,40%,40%,500,2017 Fall
CSCE 489,RITCHEY P,3.652,78%,13%,504,2017 Fall
CSCE 489,SUEDA S,3.500,58%,33%,505,2017 Fall
CSCE 489,LIU J,3.800,80%,20%,506,2017 Fall
CSCE 489,RAGAN E,3.666,67%,33%,507,2017 Fall
CSCE 489,HUANG R,3.625,75%,12%,508,2017 Fall
CSCE 489,DA SILVA D,3.413,62%,25%,599,2017 Fall
CSCE 491,RAGSDALE D,4.000,100%,0%,512,2017 Fall
CSCE 491,GOOCH B,4.000,100%,0%,555,2017 Fall
CSCE 606,HUANG S,3.635,67%,30%,600,2017 Fall
CSCE 608,CHEN J,3.186,39%,54%,600,2017 Fall
CSCE 614,KIM E,3.342,43%,49%,600,2017 Fall
CSCE 614,JIMENEZ D,3.537,63%,28%,601,2017 Fall
CSCE 616,QUINN M,3.913,91%,9%,600,2017 Fall
CSCE 624,HAMMOND T,3.606,76%,9%,600,2017 Fall
CSCE 625,IOERGER T,3.439,55%,35%,600,2017 Fall
CSCE 629,KLAPPENECKER A,3.526,53%,47%,601,2017 Fall
CSCE 629,CHEN J,3.385,39%,61%,602,2017 Fall
CSCE 630,GUTIERREZ-OSUNA R,3.692,69%,31%,600,2017 Fall
CSCE 633,CHASPARI T,3.848,85%,15%,600,2017 Fall
CSCE 634,SHIPMAN F,3.692,69%,31%,600,2017 Fall
CSCE 641,KEYSER J,3.875,88%,12%,600,2017 Fall
CSCE 646,AKLEMAN E,3.714,79%,14%,600,2017 Fall
CSCE 649,KEYSER J,3.700,70%,30%,600,2017 Fall
CSCE 659,SARIN V,3.666,81%,11%,600,2017 Fall
CSCE 662,STOLERU R,3.280,40%,48%,600,2017 Fall
CSCE 671,FURUTA R,3.800,80%,20%,600,2017 Fall
CSCE 689,WANG Z,4.000,100%,0%,600,2017 Fall
CSCE 689,MORTAZAVI B,3.937,94%,6%,603,2017 Fall
CSCE 689,RITCHEY P,3.666,67%,33%,604,2017 Fall
CSCE 689,SUEDA S,4.000,100%,0%,605,2017 Fall
CSCE 689,GARAY J,2.846,38%,38%,606,2017 Fall
ECEN 214,MILLER S,3.333,67%,17%,200,2017 Fall
ECEN 214,MILLER S,2.769,23%,46%,501,2017 Fall
ECEN 214,MILLER S,3.000,25%,50%,502,2017 Fall
ECEN 214,MILLER S,2.833,42%,17%,503,2017 Fall
ECEN 214,MILLER S,2.928,43%,14%,505,2017 Fall
ECEN 214,DAVIS K,3.285,43%,43%,507,2017 Fall
ECEN 214,DAVIS K,3.214,43%,43%,508,2017 Fall
ECEN 214,DAVIS K,3.266,40%,47%,509,2017 Fall
ECEN 214,DAVIS K,2.733,33%,40%,510,2017 Fall
ECEN 214,DAVIS K,2.909,9%,73%,511,2017 Fall
ECEN 214,PARK S,3.375,38%,62%,512,2017 Fall
ECEN 214,PARK S,3.384,46%,46%,513,2017 Fall
ECEN 215,GEHA C,3.333,33%,67%,501,2017 Fall
ECEN 215,GEHA C,3.125,25%,62%,502,2017 Fall
ECEN 215,GEHA C,2.875,12%,62%,503,2017 Fall
ECEN 215,MOREIRA-TAMAYO O,3.266,33%,60%,504,2017 Fall
ECEN 215,MOREIRA-TAMAYO O,3.142,57%,14%,505,2017 Fall
ECEN 215,MOREIRA-TAMAYO O,3.000,33%,33%,506,2017 Fall
ECEN 215,RAHIMIAN M,2.933,33%,43%,507,2017 Fall
ECEN 215,RAHIMIAN M,2.821,29%,39%,508,2017 Fall
ECEN 215,RAHIMIAN M,3.000,28%,48%,509,2017 Fall
ECEN 215,TYLER J,2.629,11%,48%,510,2017 Fall
ECEN 215,TYLER J,2.857,25%,43%,511,2017 Fall
ECEN 215,TYLER J,2.680,16%,44%,512,2017 Fall
ECEN 215,RAHIMIAN M,3.066,33%,43%,513,2017 Fall
ECEN 215,RAHIMIAN M,2.857,21%,46%,514,2017 Fall
ECEN 215,RAHIMIAN M,3.160,44%,32%,515,2017 Fall
ECEN 248,SHI W,3.666,75%,17%,200,2017 Fall
ECEN 248,SHI W,2.800,33%,20%,502,2017 Fall
ECEN 248,SHI W,2.266,20%,13%,503,2017 Fall
ECEN 248,SHI W,2.533,13%,33%,504,2017 Fall
ECEN 248,SHI W,2.562,19%,31%,505,2017 Fall
ECEN 248,SHI W,2.625,19%,25%,506,2017 Fall
ECEN 248,SHI W,2.687,25%,19%,507,2017 Fall
ECEN 248,SHI W,2.500,8%,33%,508,2017 Fall
ECEN 248,SHI W,1.928,7%,14%,509,2017 Fall
ECEN 248,SHI W,2.466,13%,20%,510,2017 Fall
ECEN 248,LI P,2.615,15%,31%,511,2017 Fall
ECEN 248,LI P,2.187,0%,38%,512,2017 Fall
ECEN 248,LI P,2.812,6%,69%,513,2017 Fall
ECEN 248,LI P,2.800,20%,53%,514,2017 Fall
ECEN 248,LI P,2.687,19%,44%,515,2017 Fall
ECEN 248,LI P,3.000,19%,62%,516,2017 Fall
ECEN 248,LI P,3.000,19%,62%,517,2017 Fall
ECEN 248,LI P,3.285,43%,43%,518,2017 Fall
ECEN 248,LI P,2.937,19%,56%,519,2017 Fall
ECEN 248,LI P,2.642,14%,36%,520,2017 Fall
ECEN 303,LIU T,2.854,29%,33%,501,2017 Fall
ECEN 303,SHEN Y,3.553,62%,34%,502,2017 Fall
ECEN 303,MANISSERI KALATHIL,2.951,24%,51%,503,2017 Fall
ECEN 314,NARAYANAN K,3.714,71%,29%,200,2017 Fall
ECEN 314,NARAYANAN K,2.865,27%,40%,501,2017 Fall
ECEN 314,YOON B,3.038,36%,32%,502,2017 Fall
