course,prof,gpa,% of A,% of B,section_,semester
ANTH 201,ALVARD M,2.750,25%,25%,500,2020 Spring
ANTH 201,GURSKY S,2.609,10%,44%,501,2020 Spring
ANTH 201,BRYANT V,2.684,18%,44%,599,2020 Spring
ANTH 202,THOMS A,2.657,20%,40%,500,2020 Spring
ANTH 204,GRAF K,2.953,35%,44%,500,2020 Spring
ANTH 205,GAUTHIER-BERUBE M,3.126,49%,33%,500,2020 Spring
ANTH 205,VIEIRA DE CASTRO L,3.435,56%,34%,501,2020 Spring
ANTH 205,LYNCH D,3.821,84%,15%,502,2020 Spring
ANTH 205,LYNCH D,3.831,84%,15%,503,2020 Spring
ANTH 205,GALLOSO R,3.830,91%,3%,505,2020 Spring
ANTH 205,WHITE J,3.285,46%,43%,506,2020 Spring
ANTH 205,MCDONOUGH K,3.114,54%,17%,507,2020 Spring
ANTH 205,BRYANT V,2.958,33%,37%,599,2020 Spring
ANTH 210,PRATT J,3.500,68%,24%,501,2020 Spring
ANTH 210,MATHENY R,3.688,77%,18%,502,2020 Spring
ANTH 225,ANDERSON M,3.190,50%,29%,501,2020 Spring
ANTH 225,GURSKY S,2.742,17%,51%,599,2020 Spring
ANTH 226,IZZO V,4.000,100%,0%,501,2020 Spring
ANTH 226,GANDARILLA M,3.842,89%,5%,502,2020 Spring
ANTH 301,THOMS A,2.523,24%,38%,900,2020 Spring
ANTH 305,LINDERHOLM A,3.235,47%,41%,900,2020 Spring
ANTH 312,ANDERSON M,3.166,42%,42%,500,2020 Spring
ANTH 313,DOSTAL C,3.272,55%,27%,500,2020 Spring
ANTH 316,THEIS R,3.245,48%,34%,501,2020 Spring
ANTH 317,WACHSMANN S,3.565,70%,22%,500,2020 Spring
ANTH 318,CRISMAN K,3.692,69%,31%,500,2020 Spring
ANTH 324,MOENCH M,3.487,57%,36%,501,2020 Spring
ANTH 324,MOENCH M,3.500,65%,24%,502,2020 Spring
ANTH 324,CARDOSO DE CARDOSO,3.400,70%,20%,503,2020 Spring
ANTH 370,LAPORTE C,3.437,66%,22%,500,2020 Spring
ANTH 403,LYNCH D,3.500,75%,17%,500,2020 Spring
ANTH 410,LAPORTE C,3.076,46%,31%,500,2020 Spring
ANTH 415,ANDERSON M,3.466,60%,27%,900,2020 Spring
ANTH 425,WRIGHT L,2.722,22%,39%,500,2020 Spring
ANTH 427,ATHREYA S,4.000,100%,0%,900,2020 Spring
ANTH 436,WACHSMANN S,3.565,74%,17%,500,2020 Spring
ANTH 436,WACHSMANN S,3.368,53%,32%,900,2020 Spring
ANTH 447,GOEBEL F,3.500,67%,17%,500,2020 Spring
ANTH 458,WINKING J,3.500,60%,30%,500,2020 Spring
ANTH 484,THAKAR H,4.000,100%,0%,501,2020 Spring
ANTH 489,BURKE A,3.375,75%,0%,500,2020 Spring
ANTH 489,LEMUS S,3.875,88%,12%,900,2020 Spring
ANTH 602,LINDERHOLM A,3.777,78%,22%,600,2020 Spring
ANTH 604,ALVARD M,4.000,100%,0%,600,2020 Spring
ANTH 606,HAMILTON D,3.444,44%,56%,600,2020 Spring
ANTH 608,WACHSMANN S,4.000,100%,0%,600,2020 Spring
ANTH 616,VIEIRA DE CASTRO L,4.000,100%,0%,600,2020 Spring
ANTH 629,CRISMAN K,3.666,67%,33%,600,2020 Spring
ANTH 647,GOEBEL F,4.000,100%,0%,600,2020 Spring
ANTH 689,DOSTAL C,3.714,71%,29%,602,2020 Spring
AFST 209,CARTER-SOWELL A,3.200,30%,60%,500,2020 Spring
AFST 317,MOORE W,3.625,75%,12%,500,2020 Spring
AFST 323,MAY R,3.000,20%,60%,500,2020 Spring
AFST 481,LAWO-SUKAM A,3.142,57%,14%,500,2020 Spring
FILM 251,SIMMS M,3.360,57%,26%,502,2020 Spring
FILM 251,SIMMS M,3.275,60%,21%,503,2020 Spring
FILM 299,MILLER C,3.870,87%,13%,500,2020 Spring
FILM 299,MILLER C,3.705,76%,22%,501,2020 Spring
FILM 343,MILLER C,4.000,100%,0%,500,2020 Spring
FILM 351,MOREY A,3.000,40%,20%,500,2020 Spring
FILM 356,FRANCIS J,3.200,40%,40%,501,2020 Spring
FILM 356,MOREY A,3.200,40%,40%,502,2020 Spring
FILM 394,LENIHAN J,2.600,0%,60%,500,2020 Spring
FILM 417,HUMPHREY D,3.000,50%,20%,500,2020 Spring
FILM 481,HUMPHREY D,3.812,81%,19%,500,2020 Spring
FILM 489,SIMMS M,4.000,100%,0%,501,2020 Spring
LBAR 181,OBERHELMAN S,3.888,89%,11%,507,2020 Spring
LBAR 181,OBERHELMAN S,3.933,93%,7%,508,2020 Spring
LBAR 181,OBERHELMAN S,3.736,79%,16%,509,2020 Spring
LBAR 181,OBERHELMAN S,4.000,100%,0%,510,2020 Spring
LBAR 181,DORSEY L,3.347,61%,30%,511,2020 Spring
LBAR 181,LAPORTE C,3.950,95%,5%,512,2020 Spring
LMAS 201,PLANKEY- VIDELA N,3.666,76%,14%,500,2020 Spring
RELS 200,VELDMAN R,3.455,52%,42%,500,2020 Spring
RELS 202,BARE D,2.923,35%,27%,500,2020 Spring
RELS 222,BARE D,3.157,37%,47%,500,2020 Spring
RELS 312,HAVENS J,3.210,58%,21%,900,2020 Spring
RELS 356,DOX D,3.368,58%,21%,900,2020 Spring
RELS 360,PERRY N,3.909,91%,9%,500,2020 Spring
RELS 360,WOLLOCK J,4.000,100%,0%,501,2020 Spring
RELS 420,VELDMAN R,3.636,73%,18%,900,2020 Spring
RELS 436,WACHSMANN S,4.000,100%,0%,500,2020 Spring
WGST 207,LAKKIMSETTI C,2.720,16%,40%,501,2020 Spring
WGST 207,OCHOA M,2.900,50%,20%,502,2020 Spring
WGST 210,EDENS P,3.315,53%,37%,502,2020 Spring
WGST 210,EDENS P,3.333,58%,25%,503,2020 Spring
WGST 300,EDENS P,3.071,36%,50%,503,2020 Spring
WGST 316,LAKKIMSETTI C,3.500,50%,50%,500,2020 Spring
WGST 343,MILLER C,3.600,60%,40%,500,2020 Spring
WGST 374,BHATTACHARYA N,4.000,100%,0%,500,2020 Spring
WGST 401,DUBRIWNY T,3.823,88%,6%,900,2020 Spring
WGST 410,MORRIS T,3.600,60%,40%,500,2020 Spring
WGST 420,MILLER L,3.200,40%,40%,900,2020 Spring
WGST 430,SCHWARTZ M,3.000,40%,40%,500,2020 Spring
WGST 473,MCNAMARA S,4.000,100%,0%,500,2020 Spring
COMM 203,CONRAD C,3.950,95%,5%,200,2020 Spring
COMM 203,TARVIN D,2.900,40%,10%,201,2020 Spring
COMM 203,STREET N,3.000,17%,65%,500,2020 Spring
COMM 203,STREET N,3.280,32%,64%,501,2020 Spring
COMM 203,STREET N,3.083,33%,50%,502,2020 Spring
COMM 203,STREET N,3.086,26%,65%,503,2020 Spring
COMM 203,STREET N,3.173,30%,57%,504,2020 Spring
COMM 203,STREET N,3.318,45%,50%,505,2020 Spring
COMM 203,STREET N,3.347,48%,43%,506,2020 Spring
COMM 203,STREET N,3.238,38%,52%,507,2020 Spring
COMM 203,STREET N,3.041,29%,46%,508,2020 Spring
COMM 203,HEATLY K,3.173,39%,48%,509,2020 Spring
COMM 203,SHELDON Z,3.880,88%,12%,511,2020 Spring
COMM 203,HEATLY K,3.478,65%,22%,512,2020 Spring
COMM 203,SHELDON Z,3.640,76%,20%,513,2020 Spring
COMM 203,HEATLY K,3.181,45%,41%,514,2020 Spring
COMM 203,LANDMARK S,3.000,22%,57%,515,2020 Spring
COMM 203,GALAL A,3.521,57%,39%,516,2020 Spring
COMM 203,CHAMPINE T,3.041,21%,62%,517,2020 Spring
COMM 203,ITO M,3.000,39%,39%,518,2020 Spring
COMM 203,LANDMARK S,3.238,38%,48%,519,2020 Spring
COMM 203,ITO M,3.136,36%,50%,520,2020 Spring
COMM 203,NADKARNI A,3.913,91%,9%,521,2020 Spring
COMM 203,HEATLY K,2.750,25%,42%,522,2020 Spring
COMM 203,BRADLEY N,3.458,75%,12%,523,2020 Spring
COMM 203,ZOU W,3.565,57%,43%,524,2020 Spring
COMM 203,JENNINGS P,3.478,65%,22%,525,2020 Spring
COMM 203,SPIERS A,3.391,43%,52%,526,2020 Spring
COMM 203,ASCHENBECK S,3.583,62%,33%,527,2020 Spring
COMM 203,MUNSON D,3.560,72%,20%,528,2020 Spring
COMM 203,YORK F,3.640,68%,28%,529,2020 Spring
COMM 203,ADUEN RAMIREZ M,3.920,92%,8%,531,2020 Spring
COMM 203,ZERDA K,3.600,68%,28%,532,2020 Spring
COMM 205,ROLD M,3.560,68%,28%,501,2020 Spring
COMM 205,RAMIREZ A,3.920,92%,8%,502,2020 Spring
COMM 205,ITO M,2.954,41%,32%,503,2020 Spring
COMM 205,ITO M,3.208,33%,54%,504,2020 Spring
COMM 205,GUAJARDO J,3.960,96%,4%,505,2020 Spring
COMM 205,SONG X,3.500,75%,4%,506,2020 Spring
COMM 210,SHELDON Z,3.933,97%,0%,501,2020 Spring
COMM 210,HEATLY K,3.827,83%,17%,502,2020 Spring
COMM 210,YAVARI M,3.533,57%,40%,503,2020 Spring
COMM 210,WU Q,3.966,97%,3%,504,2020 Spring
COMM 215,GALAL A,3.800,80%,20%,501,2020 Spring
COMM 215,NADKARNI A,3.416,75%,4%,502,2020 Spring
COMM 215,YORK F,3.750,75%,25%,503,2020 Spring
COMM 230,SONG X,4.000,100%,0%,502,2020 Spring
COMM 230,SONG X,4.000,100%,0%,503,2020 Spring
COMM 230,WU Q,3.814,89%,4%,504,2020 Spring
COMM 230,GUAJARDO J,4.000,100%,0%,505,2020 Spring
COMM 230,GUAJARDO J,4.000,100%,0%,506,2020 Spring
COMM 240,CHAMPINE T,2.750,25%,50%,502,2020 Spring
COMM 243,BRADLEY N,3.708,75%,21%,501,2020 Spring
COMM 243,MUNSON D,3.869,87%,13%,502,2020 Spring
COMM 243,MUNSON D,3.869,91%,4%,503,2020 Spring
COMM 243,MUNSON D,3.958,96%,4%,504,2020 Spring
COMM 243,COLGLAZIER K,3.750,79%,17%,505,2020 Spring
COMM 250,GUAJARDO J,4.000,100%,0%,500,2020 Spring
COMM 250,LOPEZ J,4.000,100%,0%,501,2020 Spring
COMM 257,HAVENS J,2.697,42%,23%,500,2020 Spring
COMM 257,HAVENS J,3.100,47%,30%,501,2020 Spring
COMM 260,ASCHENBECK S,3.690,69%,31%,501,2020 Spring
COMM 275,GUAJARDO J,4.000,100%,0%,500,2020 Spring
COMM 275,RAMIREZ A,3.760,84%,12%,501,2020 Spring
COMM 289,LOPEZ J,4.000,100%,0%,500,2020 Spring
COMM 301,CRICK N,3.473,63%,26%,200,2020 Spring
COMM 301,MUNSON D,3.000,28%,48%,501,2020 Spring
COMM 302,DUNAWAY J,3.021,37%,33%,500,2020 Spring
COMM 305,TANG L,4.000,100%,0%,200,2020 Spring
COMM 305,TANG L,3.649,68%,29%,500,2020 Spring
COMM 307,DONALDSON D,3.076,32%,47%,500,2020 Spring
COMM 308,STREET R,4.000,100%,0%,201,2020 Spring
COMM 308,WESNER K,3.189,41%,42%,500,2020 Spring
COMM 308,ZHAO Y,3.291,62%,12%,501,2020 Spring
COMM 315,HOLLADAY S,4.000,100%,0%,200,2020 Spring
COMM 315,ASCHENBECK S,3.419,55%,37%,500,2020 Spring
COMM 315,ROWE S,3.585,69%,23%,599,2020 Spring
COMM 320,COSTANTINI R,3.461,49%,49%,500,2020 Spring
COMM 321,PARISH N,3.727,73%,27%,500,2020 Spring
COMM 322,WESNER K,3.312,50%,44%,500,2020 Spring
COMM 323,COOMBS W,3.275,44%,46%,500,2020 Spring
COMM 324,ROWE S,3.642,74%,17%,599,2020 Spring
COMM 325,LUECK J,3.280,41%,48%,599,2020 Spring
COMM 330,BAJAN A,2.575,6%,45%,500,2020 Spring
COMM 330,BURKART P,2.382,3%,41%,502,2020 Spring
COMM 335,TARVIN D,4.000,100%,0%,200,2020 Spring
COMM 335,TARVIN D,3.250,48%,34%,500,2020 Spring
COMM 335,TARVIN D,3.533,67%,27%,550,2020 Spring
COMM 338,ANDERSON C,3.782,78%,22%,500,2020 Spring
COMM 340,LOPEZ J,4.000,100%,0%,500,2020 Spring
COMM 340,ROWE S,3.875,88%,12%,550,2020 Spring
COMM 342,DICAGLIO S,3.400,60%,20%,500,2020 Spring
COMM 345,ROLD M,3.213,36%,50%,500,2020 Spring
COMM 350,ROLD M,2.800,18%,50%,500,2020 Spring
COMM 360,SUMPTER R,3.833,83%,17%,200,2020 Spring
COMM 360,SUMPTER R,3.435,51%,41%,500,2020 Spring
COMM 365,LA-PASTINA A,3.466,62%,30%,500,2020 Spring
COMM 370,SONG X,3.675,81%,11%,500,2020 Spring
COMM 375,MILLER L,3.088,31%,50%,501,2020 Spring
COMM 403,WESNER K,3.818,82%,18%,900,2020 Spring
COMM 411,ASCHENBECK S,3.857,86%,14%,970,2020 Spring
COMM 415,DUNAWAY J,2.708,29%,12%,901,2020 Spring
COMM 415,MILLER L,2.958,17%,62%,902,2020 Spring
COMM 420,POIROT K,3.750,81%,12%,550,2020 Spring
COMM 420,MILLER L,3.473,53%,42%,900,2020 Spring
COMM 434,TARVIN D,3.733,87%,0%,900,2020 Spring
COMM 434,CRICK N,3.210,47%,37%,950,2020 Spring
COMM 437,MILLER L,2.791,12%,67%,900,2020 Spring
COMM 438,CRICK N,3.416,46%,50%,900,2020 Spring
COMM 438,MERCIECA J,3.583,75%,17%,901,2020 Spring
COMM 440,MERCIECA J,3.842,89%,5%,900,2020 Spring
COMM 443,ROWE S,3.666,80%,13%,550,2020 Spring
COMM 446,COOMBS W,3.458,50%,46%,900,2020 Spring
COMM 446,HOLLADAY S,3.791,79%,21%,901,2020 Spring
COMM 446,CONRAD C,3.500,70%,10%,902,2020 Spring
COMM 446,CONRAD C,4.000,100%,0%,970,2020 Spring
COMM 450,ROLD M,3.666,67%,33%,900,2020 Spring
COMM 450,ROLD M,3.500,54%,42%,901,2020 Spring
COMM 452,BURKART P,2.578,5%,58%,900,2020 Spring
COMM 470,LUECK J,3.782,91%,0%,900,2020 Spring
COMM 471,TANG L,3.916,92%,8%,900,2020 Spring
COMM 476,PARISH N,3.750,75%,25%,900,2020 Spring
COMM 480,HAVENS J,3.227,50%,36%,900,2020 Spring
COMM 484,WESNER K,4.000,95%,0%,500,2020 Spring
COMM 485,STREET N,3.750,81%,15%,504,2020 Spring
COMM 489,PARISH N,3.818,82%,18%,500,2020 Spring
COMM 611,GOIDEL R,4.000,100%,0%,600,2020 Spring
COMM 637,BARGE J,4.000,100%,0%,600,2020 Spring
COMM 645,DUBRIWNY T,4.000,100%,0%,600,2020 Spring
COMM 658,LA-PASTINA A,3.909,91%,9%,600,2020 Spring
COMM 665,WALLIS C,4.000,100%,0%,600,2020 Spring
COMM 670,STREET R,4.000,100%,0%,600,2020 Spring
JOUR 102,BURTON T,3.779,79%,19%,501,2020 Spring
JOUR 102,BURTON T,3.950,95%,5%,502,2020 Spring
JOUR 200,BURTON T,3.857,86%,14%,500,2020 Spring
JOUR 200,RICE D,3.588,76%,18%,501,2020 Spring
JOUR 203,GAMMON A,3.875,88%,12%,901,2020 Spring
JOUR 301,DONALDSON D,3.500,58%,33%,500,2020 Spring
JOUR 359,GAMMON A,3.937,94%,6%,500,2020 Spring
JOUR 365,LA-PASTINA A,3.285,57%,29%,500,2020 Spring
JOUR 451,RICE D,3.583,83%,8%,500,2020 Spring
JOUR 489,BURTON T,3.857,86%,14%,500,2020 Spring
JOUR 490,RICE D,3.631,68%,26%,901,2020 Spring
ECMT 461,SCHULMAN C,3.173,35%,57%,901,2020 Spring
ECMT 461,SCHULMAN C,3.304,52%,35%,902,2020 Spring
ECMT 461,SCHULMAN C,3.000,21%,58%,903,2020 Spring
ECMT 461,SCHULMAN C,3.260,52%,30%,904,2020 Spring
ECMT 461,SCHULMAN C,3.142,43%,38%,905,2020 Spring
ECMT 461,SCHULMAN C,3.363,45%,45%,906,2020 Spring
ECMT 461,SCHULMAN C,3.300,40%,50%,907,2020 Spring
ECMT 461,SCHULMAN C,2.950,35%,35%,908,2020 Spring
ECMT 463,PULLER S,3.523,52%,48%,901,2020 Spring
ECMT 463,PULLER S,3.318,45%,41%,902,2020 Spring
ECMT 463,PULLER S,3.318,45%,50%,903,2020 Spring
ECMT 463,PULLER S,2.857,38%,24%,904,2020 Spring
ECMT 463,NAUFAL G,3.173,22%,74%,905,2020 Spring
ECMT 463,NAUFAL G,2.809,10%,71%,906,2020 Spring
ECMT 463,NAUFAL G,2.818,23%,50%,907,2020 Spring
ECMT 463,NAUFAL G,3.000,0%,100%,908,2020 Spring
ECMT 463,AN Y,3.714,71%,29%,910,2020 Spring
ECMT 463,AN Y,3.090,36%,55%,911,2020 Spring
ECMT 475,WANG Q,3.500,70%,20%,500,2020 Spring
ECMT 674,SCHULMAN C,3.912,92%,7%,600,2020 Spring
ECMT 676,LINDO J,3.625,75%,19%,600,2020 Spring
ECMT 678,LI Q,3.909,91%,9%,600,2020 Spring
ECMT 680,LI Q,3.513,51%,49%,600,2020 Spring
ECON 202,MEER J,2.835,29%,39%,599,2020 Spring
ECON 203,BENTO P,4.000,100%,0%,201,2020 Spring
ECON 203,PAKHOTINA N,2.910,35%,38%,501,2020 Spring
ECON 203,EDWARDSON J,3.767,78%,20%,502,2020 Spring
ECON 203,EDWARDSON J,3.757,81%,15%,503,2020 Spring
ECON 311,EDWARDSON J,3.229,42%,43%,500,2020 Spring
ECON 312,RETTENMAIER A,3.078,34%,50%,500,2020 Spring
ECON 318,URETA M,2.785,14%,50%,900,2020 Spring
ECON 323,TIAN G,3.222,36%,54%,501,2020 Spring
ECON 323,GUO H,3.418,59%,26%,502,2020 Spring
ECON 323,TEMPLE C,2.690,13%,51%,503,2020 Spring
ECON 328,MEER J,3.173,43%,39%,500,2020 Spring
ECON 330,PAKHOTINA N,2.903,31%,34%,501,2020 Spring
ECON 330,PAKHOTINA N,2.875,27%,43%,502,2020 Spring
ECON 410,ZHANG Y,3.316,49%,36%,501,2020 Spring
ECON 410,ZHANG Y,3.370,50%,41%,502,2020 Spring
ECON 410,JO Y,3.032,35%,39%,503,2020 Spring
ECON 412,BARR A,3.184,34%,51%,501,2020 Spring
ECON 414,MANESS R,3.485,56%,37%,500,2020 Spring
ECON 418,URETA M,2.558,12%,33%,500,2020 Spring
ECON 420,KRASTEVA S,2.955,22%,51%,500,2020 Spring
ECON 425,KLOPACK B,3.162,40%,42%,500,2020 Spring
ECON 426,LUCO ECHEVERRIA F,3.266,43%,40%,500,2020 Spring
ECON 440,CASTILLO M,2.424,15%,42%,501,2020 Spring
ECON 440,PETRIE R,2.697,12%,58%,502,2020 Spring
ECON 445,HWANG H,3.115,40%,38%,500,2020 Spring
ECON 445,HWANG H,2.807,23%,46%,501,2020 Spring
ECON 452,GLASS A,3.469,58%,33%,501,2020 Spring
ECON 459,HUANG M,3.866,90%,7%,501,2020 Spring
ECON 459,BROWN A,3.047,33%,38%,502,2020 Spring
ECON 470,LINDO J,3.347,52%,39%,500,2020 Spring
ECON 489,JANSEN D,3.692,92%,0%,200,2020 Spring
ECON 489,VARGHESE A,3.391,39%,61%,501,2020 Spring
ECON 491,MEER J,3.166,67%,17%,555,2020 Spring
ECON 604,BARR A,3.833,83%,17%,600,2020 Spring
ECON 611,BENTO P,3.536,67%,24%,600,2020 Spring
ECON 617,GLASS A,3.563,62%,36%,600,2020 Spring
ECON 630,KRASTEVA S,2.916,22%,64%,600,2020 Spring
ECON 632,GUO H,3.600,80%,0%,600,2020 Spring
ECON 646,JANSEN D,3.210,32%,58%,600,2020 Spring
ECON 656,PETRIE R,3.500,62%,25%,600,2020 Spring
ECON 659,CASTILLO M,3.142,29%,57%,600,2020 Spring
ECON 685,GAN L,4.000,100%,0%,678,2020 Spring
ENGL 104,BRIBACH W,3.952,95%,5%,502,2020 Spring
ENGL 104,MCCOUL M,3.450,50%,45%,503,2020 Spring
ENGL 104,MCCOUL M,3.428,43%,57%,504,2020 Spring
ENGL 104,MCCOUL M,3.200,40%,50%,507,2020 Spring
ENGL 104,PANTUSO T,3.263,42%,42%,508,2020 Spring
ENGL 104,PANTUSO T,3.157,37%,47%,509,2020 Spring
ENGL 104,PANTUSO T,2.809,24%,33%,510,2020 Spring
ENGL 104,CHO J,3.090,41%,36%,511,2020 Spring
ENGL 104,SNYDER C,3.047,38%,48%,512,2020 Spring
ENGL 104,CHOI J,3.650,80%,15%,513,2020 Spring
ENGL 104,GAMEZ Y,3.409,64%,23%,514,2020 Spring
ENGL 104,ROYA M,4.000,100%,0%,515,2020 Spring
ENGL 104,KIM J,3.904,90%,10%,516,2020 Spring
ENGL 104,LEE H,3.476,57%,33%,519,2020 Spring
ENGL 104,PARK M,3.550,60%,35%,520,2020 Spring
ENGL 104,PERRY E,3.761,81%,14%,523,2020 Spring
ENGL 104,RIGGINS Z,3.181,55%,27%,524,2020 Spring
ENGL 104,YU H,3.952,95%,5%,525,2020 Spring
ENGL 104,LEMIRE S,2.952,33%,48%,550,2020 Spring
ENGL 202,EGENOLF S,3.093,38%,50%,500,2020 Spring
ENGL 203,FRANCIS J,3.904,90%,10%,200,2020 Spring
ENGL 203,COOPER R,3.409,50%,41%,501,2020 Spring
ENGL 203,COOPER R,3.363,41%,55%,502,2020 Spring
ENGL 203,FRANCIS J,3.409,45%,50%,503,2020 Spring
ENGL 203,FRANCIS J,3.909,91%,9%,504,2020 Spring
ENGL 203,PATTISON K,3.650,70%,25%,507,2020 Spring
ENGL 203,BACA M,3.888,89%,11%,508,2020 Spring
ENGL 203,ROZIER J,3.727,86%,9%,509,2020 Spring
ENGL 203,ROZIER J,3.590,73%,23%,510,2020 Spring
ENGL 203,TODD D,3.500,70%,20%,511,2020 Spring
ENGL 203,ROZIER J,3.681,73%,23%,512,2020 Spring
ENGL 203,TODD D,3.318,68%,18%,513,2020 Spring
ENGL 203,TODD D,3.952,95%,5%,514,2020 Spring
ENGL 203,TODD D,3.789,79%,21%,515,2020 Spring
ENGL 203,ZHANG Z,3.235,59%,29%,516,2020 Spring
ENGL 203,FLOWERS S,3.909,91%,9%,517,2020 Spring
ENGL 203,CHUNG S,3.272,45%,41%,518,2020 Spring
ENGL 203,EMBREE D,3.600,70%,20%,519,2020 Spring
ENGL 203,EVANS M,3.450,45%,55%,520,2020 Spring
ENGL 203,CHOI S,3.157,53%,26%,521,2020 Spring
ENGL 203,HENEKS G,4.000,100%,0%,522,2020 Spring
ENGL 203,KIM H,3.200,53%,32%,523,2020 Spring
ENGL 203,BITGOOD N,3.900,95%,0%,525,2020 Spring
ENGL 203,KIM H,3.333,57%,24%,526,2020 Spring
ENGL 203,PLUMMER J,3.772,77%,23%,527,2020 Spring
ENGL 203,ROGERS J,3.714,90%,0%,528,2020 Spring
ENGL 203,SADLER L,3.500,68%,23%,530,2020 Spring
ENGL 203,YOO S,3.578,74%,21%,532,2020 Spring
ENGL 203,PRICE C,3.772,77%,23%,533,2020 Spring
ENGL 205,OWUSU P,2.740,7%,67%,500,2020 Spring
ENGL 206,JOHANSEN E,3.714,86%,0%,200,2020 Spring
ENGL 206,JOHANSEN E,3.556,62%,31%,500,2020 Spring
ENGL 207,MANDELL L,3.717,79%,15%,500,2020 Spring
ENGL 209,KENDALL S,3.300,55%,25%,500,2020 Spring
ENGL 210,NAIR D,3.909,95%,0%,200,2020 Spring
ENGL 210,NAIR D,3.850,85%,15%,506,2020 Spring
ENGL 210,CORTEZ J,3.590,86%,5%,507,2020 Spring
ENGL 210,SECREAST D,4.000,100%,0%,508,2020 Spring
ENGL 210,WINCHESTER F,4.000,100%,0%,509,2020 Spring
ENGL 210,NAIR D,4.000,100%,0%,510,2020 Spring
ENGL 210,NAIR D,3.818,82%,18%,511,2020 Spring
ENGL 210,NANDI S,3.636,68%,27%,512,2020 Spring
ENGL 210,HAGSTROM-SCHMIDT N,3.800,85%,10%,570,2020 Spring
ENGL 210,CARLY-MILES C,3.761,81%,14%,571,2020 Spring
ENGL 210,CARLY-MILES C,3.952,95%,5%,572,2020 Spring
ENGL 210,MCKINNEY M,3.500,65%,30%,574,2020 Spring
ENGL 210,MCKINNEY M,3.333,80%,5%,575,2020 Spring
ENGL 210,MCKINNEY M,3.333,71%,14%,576,2020 Spring
ENGL 210,MCKINNEY M,3.950,95%,5%,577,2020 Spring
ENGL 210,ARNOLD L,3.750,85%,5%,578,2020 Spring
ENGL 210,BAE K,3.526,58%,37%,579,2020 Spring
ENGL 210,MCKINNEY M,3.550,60%,35%,580,2020 Spring
ENGL 210,ESTRADA-CARPENTER A,3.772,91%,5%,581,2020 Spring
ENGL 210,HAGSTROM-SCHMIDT N,3.545,64%,32%,582,2020 Spring
ENGL 210,ROZIER J,3.761,81%,14%,583,2020 Spring
ENGL 210,MCKINNEY M,3.750,80%,15%,584,2020 Spring
ENGL 210,MOHAMMED U,3.952,95%,5%,585,2020 Spring
ENGL 210,HAGSTROM-SCHMIDT N,3.818,82%,18%,586,2020 Spring
ENGL 210,HAGSTROM-SCHMIDT N,3.750,75%,25%,587,2020 Spring
ENGL 210,YI U,3.300,45%,45%,588,2020 Spring
ENGL 210,THIELMAN F,3.894,89%,11%,589,2020 Spring
ENGL 210,CARLY-MILES C,3.545,59%,36%,590,2020 Spring
ENGL 210,CARLY-MILES C,3.428,71%,19%,591,2020 Spring
ENGL 210,CARLY-MILES C,3.894,89%,11%,592,2020 Spring
ENGL 210,CARLY-MILES C,3.900,90%,10%,593,2020 Spring
ENGL 210,PATTISON K,3.450,65%,25%,594,2020 Spring
ENGL 210,PATTISON K,3.545,68%,27%,595,2020 Spring
ENGL 210,PETERSON N,3.619,90%,0%,596,2020 Spring
ENGL 210,PETERSON N,3.900,90%,10%,597,2020 Spring
ENGL 210,PETERSON N,3.681,73%,23%,598,2020 Spring
ENGL 210,PATTISON K,3.772,77%,23%,599,2020 Spring
ENGL 210,NEIGHBORS R,3.200,40%,40%,M96,2020 Spring
ENGL 210,NEIGHBORS R,3.071,29%,50%,M97,2020 Spring
ENGL 210,NEIGHBORS R,2.857,21%,50%,M98,2020 Spring
ENGL 210,NEIGHBORS R,2.500,40%,20%,M99,2020 Spring
ENGL 212,DICKSON D,2.850,22%,50%,500,2020 Spring
ENGL 219,KALLENDORF C,3.261,36%,55%,500,2020 Spring
ENGL 222,ROSENTHAL A,3.320,43%,45%,502,2020 Spring
ENGL 227,CLARK W,3.800,80%,20%,200,2020 Spring
ENGL 227,CLARK W,2.846,23%,42%,500,2020 Spring
ENGL 231,GRIFFIN R,3.954,95%,5%,501,2020 Spring
ENGL 235,COOPER R,3.666,100%,0%,501,2020 Spring
ENGL 235,HARRIS J,3.230,62%,15%,502,2020 Spring
ENGL 235,HARRIS J,3.333,33%,67%,503,2020 Spring
ENGL 235,WHITE L,3.529,53%,47%,504,2020 Spring
ENGL 235,WHITE L,3.133,47%,27%,505,2020 Spring
ENGL 251,AHN H,3.444,70%,19%,501,2020 Spring
ENGL 251,SIMMS M,3.298,61%,23%,502,2020 Spring
ENGL 251,SIMMS M,2.800,48%,16%,503,2020 Spring
ENGL 303,COLLINS M,2.785,29%,50%,901,2020 Spring
ENGL 303,DWORKIN I,3.823,88%,6%,902,2020 Spring
ENGL 303,ROBINSON S,3.230,38%,54%,903,2020 Spring
ENGL 305,EGENOLF S,3.250,41%,47%,501,2020 Spring
ENGL 306,LEE S,3.120,44%,44%,500,2020 Spring
ENGL 308,GRIFFIN R,3.235,65%,18%,500,2020 Spring
ENGL 310,TORABI K,3.739,78%,17%,500,2020 Spring
ENGL 313,WOLLOCK J,3.781,78%,22%,500,2020 Spring
ENGL 314,WARREN N,2.923,27%,50%,500,2020 Spring
ENGL 316,CHOI Y,3.785,86%,7%,500,2020 Spring
ENGL 317,PETERSON N,3.676,71%,26%,500,2020 Spring
