course,prof,gpa,% of A,% of B,section_,semester
INTA 670,HUDSON V,4.000,100%,0%,607,2020 Spring
INTA 670,TABAAR M,4.000,100%,0%,611,2020 Spring
INTA 674,TABAAR M,3.562,62%,31%,600,2020 Spring
INTA 676,GAUSE F,3.545,55%,45%,600,2020 Spring
INTA 686,NAPPER L,4.000,100%,0%,600,2020 Spring
INTA 689,SCHUESSLER J,3.611,61%,39%,601,2020 Spring
INTA 689,OLSON J,3.850,85%,15%,602,2020 Spring
INTA 689,THOROUGHMAN K,4.000,100%,0%,603,2020 Spring
INTA 689,HAMIE C,3.600,60%,40%,604,2020 Spring
INTA 689,SOWELL J,4.000,100%,0%,605,2020 Spring
INTA 689,NORRIS W,3.700,70%,30%,606,2020 Spring
INTA 689,HOWELL M,4.000,100%,0%,607,2020 Spring
INTA 689,POERTNER M,3.818,82%,18%,608,2020 Spring
INTA 689,THOROUGHMAN K,3.950,95%,5%,609,2020 Spring
INTA 689,FIELD K,3.714,71%,29%,610,2020 Spring
INTA 689,SOWELL J,3.444,56%,33%,611,2020 Spring
INTA 689,CRUDO C,4.000,100%,0%,612,2020 Spring
INTA 689,GILL M,3.947,95%,5%,613,2020 Spring
INTA 689,HOWELL M,3.823,82%,18%,614,2020 Spring
INTA 689,PARKER G,4.000,100%,0%,615,2020 Spring
INTA 694,ROBERTSON R,3.800,80%,20%,600,2020 Spring
PSAA 603,HILDERBRAND M,3.666,67%,33%,600,2020 Spring
PSAA 603,MORRISON J,4.000,100%,0%,700,2020 Spring
PSAA 604,MOATS J,3.714,93%,0%,700,2020 Spring
PSAA 605,MCINTYRE D,3.833,83%,17%,600,2020 Spring
PSAA 608,DAVIS D,3.950,95%,5%,600,2020 Spring
PSAA 608,WHITTEN G,4.000,100%,0%,700,2020 Spring
PSAA 611,WEST W,3.555,56%,44%,601,2020 Spring
PSAA 611,WEST W,3.714,71%,29%,602,2020 Spring
PSAA 611,KERR D,3.760,76%,24%,603,2020 Spring
PSAA 611,KERR D,3.785,79%,21%,604,2020 Spring
PSAA 611,NAKAMURA B,3.714,86%,10%,700,2020 Spring
PSAA 613,CORTES K,4.000,100%,0%,600,2020 Spring
PSAA 618,TAYLOR L,3.833,83%,17%,600,2020 Spring
PSAA 621,SMITH S,3.727,73%,27%,700,2020 Spring
PSAA 622,DAGUE L,3.200,27%,67%,601,2020 Spring
PSAA 622,LEWIS E,3.857,86%,14%,602,2020 Spring
PSAA 623,GRAHAM C,3.846,85%,15%,700,2020 Spring
PSAA 625,PORTNEY K,3.625,62%,38%,600,2020 Spring
PSAA 626,SULLIVAN R,4.000,100%,0%,601,2020 Spring
PSAA 630,BRIGHT L,3.826,83%,17%,601,2020 Spring
PSAA 630,MARCHBANKS M,3.650,65%,35%,602,2020 Spring
PSAA 630,NAKAMURA B,4.000,100%,0%,700,2020 Spring
PSAA 631,LITTLE C,4.000,100%,0%,700,2020 Spring
PSAA 632,LITTLE C,3.800,90%,0%,700,2020 Spring
PSAA 633,ZUNIGA K,4.000,100%,0%,700,2020 Spring
PSAA 634,COMPTON M,4.000,100%,0%,601,2020 Spring
PSAA 634,GRAHAM C,4.000,100%,0%,602,2020 Spring
PSAA 634,NAKAMURA B,3.733,93%,0%,700,2020 Spring
PSAA 635,LAHEY J,3.833,83%,17%,600,2020 Spring
PSAA 636,SEAWORTH A,3.956,96%,4%,600,2020 Spring
PSAA 636,LUM J,3.928,93%,7%,700,2020 Spring
PSAA 637,BULLOCK J,4.000,100%,0%,600,2020 Spring
PSAA 638,DAGUE L,3.800,80%,20%,600,2020 Spring
PSAA 640,GRIFFIN J,3.500,50%,50%,600,2020 Spring
PSAA 642,BRIGHT L,4.000,100%,0%,601,2020 Spring
PSAA 643,SEAWORTH A,3.545,55%,45%,700,2020 Spring
PSAA 644,FERNSLER T,3.714,79%,14%,700,2020 Spring
PSAA 649,ROBICHAU R,4.000,100%,0%,600,2020 Spring
PSAA 650,ROBICHAU R,3.812,81%,19%,601,2020 Spring
PSAA 652,GAMACHE K,3.916,92%,8%,700,2020 Spring
PSAA 656,DAVIS D,4.000,100%,0%,600,2020 Spring
PSAA 656,ROLLINS J,3.857,86%,14%,700,2020 Spring
PSAA 657,HOGLER J,3.538,62%,31%,700,2020 Spring
PSAA 658,SHAW T,3.666,67%,33%,700,2020 Spring
PSAA 671,COOPERSMITH J,4.000,100%,0%,600,2020 Spring
PSAA 676,MCINTYRE D,4.000,100%,0%,601,2020 Spring
PSAA 676,BULLOCK J,4.000,100%,0%,602,2020 Spring
PSAA 676,GREER R,4.000,100%,0%,603,2020 Spring
PSAA 676,SMITH S,4.000,100%,0%,604,2020 Spring
PSAA 676,BROWN W,4.000,100%,0%,605,2020 Spring
PSAA 676,GRAHAM C,4.000,100%,0%,606,2020 Spring
PSAA 676,KERR D,4.000,100%,0%,607,2020 Spring
PSAA 676,HILDERBRAND M,4.000,100%,0%,608,2020 Spring
PSAA 676,TAYLOR K,4.000,100%,0%,609,2020 Spring
PSAA 676,GAMACHE K,4.000,100%,0%,700,2020 Spring
